protein	cancers	num_cancers
ZDHHC20	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
ZFAND6	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
ZFP91	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
ZFX	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
ZFYVE27	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
ZMAT2	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
ZMIZ1	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
ZMIZ2	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
ZMPSTE24	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
ZMYM2	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
ZNF143	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
ZNF146	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
ZNF22	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
ZNF24	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
ZNF346	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
ZNF397	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
ZNF451	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
ZNF48	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
ZNF512	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
ZNF593	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
ZNF598	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
ZNF622	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
ZNF703	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
ZNF740	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
ZNF768	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
ZNF800	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
ZNHIT2	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
ZNHIT3	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
ZNRF2	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
ZPR1	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
ZW10	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
ZYX	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
ZZEF1	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
ABHD3	['brca', 'colon', 'hnscc', 'lscc', 'luad']	5
AKR1B1	['brca', 'colon', 'hnscc', 'lscc', 'luad']	5
ANXA3	['brca', 'colon', 'hnscc', 'lscc', 'luad']	5
AQP1	['brca', 'colon', 'hnscc', 'lscc', 'luad']	5
ATG4A	['brca', 'colon', 'hnscc', 'lscc', 'luad']	5
ATOX1	['brca', 'colon', 'hnscc', 'lscc', 'luad']	5
ATP5S	['brca', 'colon', 'hnscc', 'lscc', 'luad']	5
ATP6V1G2	['brca', 'colon', 'hnscc', 'lscc', 'luad']	5
ATXN10	['brca', 'colon', 'hnscc', 'lscc', 'luad']	5
AZU1	['brca', 'colon', 'hnscc', 'lscc', 'luad']	5
BCAS1	['brca', 'colon', 'hnscc', 'lscc', 'luad']	5
C8orf59	['brca', 'colon', 'hnscc', 'lscc', 'luad']	5
C9orf40	['brca', 'colon', 'hnscc', 'lscc', 'luad']	5
CAMP	['brca', 'colon', 'hnscc', 'lscc', 'luad']	5
CCL18	['brca', 'colon', 'hnscc', 'lscc', 'luad']	5
CEBPZOS	['brca', 'colon', 'hnscc', 'lscc', 'luad']	5
CEMIP	['brca', 'colon', 'hnscc', 'lscc', 'luad']	5
CNNM4	['brca', 'colon', 'hnscc', 'lscc', 'luad']	5
CNPY4	['brca', 'colon', 'hnscc', 'lscc', 'luad']	5
COX6A1	['brca', 'colon', 'hnscc', 'lscc', 'luad']	5
COX7A1	['brca', 'colon', 'hnscc', 'lscc', 'luad']	5
COX7B	['brca', 'colon', 'hnscc', 'lscc', 'luad']	5
CPNE2	['brca', 'colon', 'hnscc', 'lscc', 'luad']	5
CPNE8	['brca', 'colon', 'hnscc', 'lscc', 'luad']	5
CYP2J2	['brca', 'colon', 'hnscc', 'lscc', 'luad']	5
DCAKD	['brca', 'colon', 'hnscc', 'lscc', 'luad']	5
DEFA3	['brca', 'colon', 'hnscc', 'lscc', 'luad']	5
DEFA4	['brca', 'colon', 'hnscc', 'lscc', 'luad']	5
EDIL3	['brca', 'colon', 'hnscc', 'lscc', 'luad']	5
EFNB1	['brca', 'colon', 'hnscc', 'lscc', 'luad']	5
ETFB	['brca', 'colon', 'hnscc', 'lscc', 'luad']	5
FAM3B	['brca', 'colon', 'hnscc', 'lscc', 'luad']	5
FAM89A	['brca', 'colon', 'hnscc', 'lscc', 'luad']	5
FERMT1	['brca', 'colon', 'hnscc', 'lscc', 'luad']	5
GAK	['brca', 'colon', 'hnscc', 'lscc', 'luad']	5
GAP43	['brca', 'colon', 'hnscc', 'lscc', 'luad']	5
GCA	['brca', 'colon', 'hnscc', 'lscc', 'luad']	5
GRTP1	['brca', 'colon', 'hnscc', 'lscc', 'luad']	5
GSK3A	['brca', 'colon', 'hnscc', 'lscc', 'luad']	5
GTF2A2	['brca', 'colon', 'hnscc', 'lscc', 'luad']	5
GTF3C2	['brca', 'colon', 'hnscc', 'lscc', 'luad']	5
HMGN5	['brca', 'colon', 'hnscc', 'lscc', 'luad']	5
HTRA3	['brca', 'colon', 'hnscc', 'lscc', 'luad']	5
IDH2	['brca', 'colon', 'hnscc', 'lscc', 'luad']	5
INHBA	['brca', 'colon', 'hnscc', 'lscc', 'luad']	5
IRF4	['brca', 'colon', 'hnscc', 'lscc', 'luad']	5
JOSD2	['brca', 'colon', 'hnscc', 'lscc', 'luad']	5
KIAA0513	['brca', 'colon', 'hnscc', 'lscc', 'luad']	5
KIN	['brca', 'colon', 'hnscc', 'lscc', 'luad']	5
KLF16	['brca', 'colon', 'hnscc', 'lscc', 'luad']	5
KRT20	['brca', 'colon', 'hnscc', 'lscc', 'luad']	5
LCOR	['brca', 'colon', 'hnscc', 'lscc', 'luad']	5
MAGOHB	['brca', 'colon', 'hnscc', 'lscc', 'luad']	5
MANBAL	['brca', 'colon', 'hnscc', 'lscc', 'luad']	5
MAP1LC3A	['brca', 'colon', 'hnscc', 'lscc', 'luad']	5
MAPKAPK5	['brca', 'colon', 'hnscc', 'lscc', 'luad']	5
MCRIP2	['brca', 'colon', 'hnscc', 'lscc', 'luad']	5
MLH1	['brca', 'colon', 'hnscc', 'lscc', 'luad']	5
MMP9	['brca', 'colon', 'hnscc', 'lscc', 'luad']	5
MRPL34	['brca', 'colon', 'hnscc', 'lscc', 'luad']	5
MRPL35	['brca', 'colon', 'hnscc', 'lscc', 'luad']	5
MTHFS	['brca', 'colon', 'hnscc', 'lscc', 'luad']	5
MTMR11	['brca', 'colon', 'hnscc', 'lscc', 'luad']	5
MTRF1	['brca', 'colon', 'hnscc', 'lscc', 'luad']	5
MUC5AC	['brca', 'colon', 'hnscc', 'lscc', 'luad']	5
NAPRT	['brca', 'colon', 'hnscc', 'lscc', 'luad']	5
NCAM2	['brca', 'colon', 'hnscc', 'lscc', 'luad']	5
NDUFC1	['brca', 'colon', 'hnscc', 'lscc', 'luad']	5
NMNAT3	['brca', 'colon', 'hnscc', 'lscc', 'luad']	5
NOS1	['brca', 'colon', 'hnscc', 'lscc', 'luad']	5
NUPR1	['brca', 'colon', 'hnscc', 'lscc', 'luad']	5
OPLAH	['brca', 'colon', 'hnscc', 'lscc', 'luad']	5
PARP10	['brca', 'colon', 'hnscc', 'lscc', 'luad']	5
PCMTD1	['brca', 'colon', 'hnscc', 'lscc', 'luad']	5
PCSK1N	['brca', 'colon', 'hnscc', 'lscc', 'luad']	5
PDLIM2	['brca', 'colon', 'hnscc', 'lscc', 'luad']	5
PET117	['brca', 'colon', 'hnscc', 'lscc', 'luad']	5
PKIB	['brca', 'colon', 'hnscc', 'lscc', 'luad']	5
PKIG	['brca', 'colon', 'hnscc', 'lscc', 'luad']	5
PLEK2	['brca', 'colon', 'hnscc', 'lscc', 'luad']	5
PLXNA1	['brca', 'colon', 'hnscc', 'lscc', 'luad']	5
POP5	['brca', 'colon', 'hnscc', 'lscc', 'luad']	5
POP7	['brca', 'colon', 'hnscc', 'lscc', 'luad']	5
PPDPF	['brca', 'colon', 'hnscc', 'lscc', 'luad']	5
PRKAR1B	['brca', 'colon', 'hnscc', 'lscc', 'luad']	5
PRKCB	['brca', 'colon', 'hnscc', 'lscc', 'luad']	5
PRR15L	['brca', 'colon', 'hnscc', 'lscc', 'luad']	5
PRSS23	['brca', 'colon', 'hnscc', 'lscc', 'luad']	5
PSMD12	['brca', 'colon', 'hnscc', 'lscc', 'luad']	5
PSMG4	['brca', 'colon', 'hnscc', 'lscc', 'luad']	5
PTK6	['brca', 'colon', 'hnscc', 'lscc', 'luad']	5
RABAC1	['brca', 'colon', 'hnscc', 'lscc', 'luad']	5
RDH13	['brca', 'colon', 'hnscc', 'lscc', 'luad']	5
RND3	['brca', 'colon', 'hnscc', 'lscc', 'luad']	5
RPA2	['brca', 'colon', 'hnscc', 'lscc', 'luad']	5
RPL10	['brca', 'colon', 'hnscc', 'lscc', 'luad']	5
RPL27	['brca', 'colon', 'hnscc', 'lscc', 'luad']	5
RPL31	['brca', 'colon', 'hnscc', 'lscc', 'luad']	5
RPL6	['brca', 'colon', 'hnscc', 'lscc', 'luad']	5
RPL8	['brca', 'colon', 'hnscc', 'lscc', 'luad']	5
RPS17	['brca', 'colon', 'hnscc', 'lscc', 'luad']	5
RPS25	['brca', 'colon', 'hnscc', 'lscc', 'luad']	5
RPS26	['brca', 'colon', 'hnscc', 'lscc', 'luad']	5
RPS27	['brca', 'colon', 'hnscc', 'lscc', 'luad']	5
RPS27L	['brca', 'colon', 'hnscc', 'lscc', 'luad']	5
SAA1	['brca', 'colon', 'hnscc', 'lscc', 'luad']	5
SACM1L	['brca', 'colon', 'hnscc', 'lscc', 'luad']	5
SCAF1	['brca', 'colon', 'hnscc', 'lscc', 'luad']	5
SCUBE3	['brca', 'colon', 'hnscc', 'lscc', 'luad']	5
SDCBP2	['brca', 'colon', 'hnscc', 'lscc', 'luad']	5
SEC61G	['brca', 'colon', 'hnscc', 'lscc', 'luad']	5
SFN	['brca', 'colon', 'hnscc', 'lscc', 'luad']	5
SH2D3A	['brca', 'colon', 'hnscc', 'lscc', 'luad']	5
SHARPIN	['brca', 'colon', 'hnscc', 'lscc', 'luad']	5
SMIM20	['brca', 'colon', 'hnscc', 'lscc', 'luad']	5
SMPD3	['brca', 'colon', 'hnscc', 'lscc', 'luad']	5
STAM	['brca', 'colon', 'hnscc', 'lscc', 'luad']	5
STK11IP	['brca', 'colon', 'hnscc', 'lscc', 'luad']	5
STK39	['brca', 'colon', 'hnscc', 'lscc', 'luad']	5
SVIP	['brca', 'colon', 'hnscc', 'lscc', 'luad']	5
TBC1D2	['brca', 'colon', 'hnscc', 'lscc', 'luad']	5
TMED3	['brca', 'colon', 'hnscc', 'lscc', 'luad']	5
TMEM102	['brca', 'colon', 'hnscc', 'lscc', 'luad']	5
TMEM33	['brca', 'colon', 'hnscc', 'lscc', 'luad']	5
TMEM87A	['brca', 'colon', 'hnscc', 'lscc', 'luad']	5
TNS4	['brca', 'colon', 'hnscc', 'lscc', 'luad']	5
TSPAN1	['brca', 'colon', 'hnscc', 'lscc', 'luad']	5
TSR3	['brca', 'colon', 'hnscc', 'lscc', 'luad']	5
UBIAD1	['brca', 'colon', 'hnscc', 'lscc', 'luad']	5
UQCR11	['brca', 'colon', 'hnscc', 'lscc', 'luad']	5
UROD	['brca', 'colon', 'hnscc', 'lscc', 'luad']	5
WNT2	['brca', 'colon', 'hnscc', 'lscc', 'luad']	5
YWHAG	['brca', 'colon', 'hnscc', 'lscc', 'luad']	5
YWHAQ	['brca', 'colon', 'hnscc', 'lscc', 'luad']	5
ZNF579	['brca', 'colon', 'hnscc', 'lscc', 'luad']	5
AAK1	['brca', 'colon', 'hnscc', 'lscc', 'ovarian']	5
ABI3	['brca', 'colon', 'hnscc', 'lscc', 'ovarian']	5
ABL1	['brca', 'colon', 'hnscc', 'lscc', 'ovarian']	5
ACAA2	['brca', 'colon', 'hnscc', 'lscc', 'ovarian']	5
ACAP2	['brca', 'colon', 'hnscc', 'lscc', 'ovarian']	5
ACAT2	['brca', 'colon', 'hnscc', 'lscc', 'ovarian']	5
ACTL6A	['brca', 'colon', 'hnscc', 'lscc', 'ovarian']	5
ACTR3	['brca', 'colon', 'hnscc', 'lscc', 'ovarian']	5
ADAP1	['brca', 'colon', 'hnscc', 'lscc', 'ovarian']	5
AGFG1	['brca', 'colon', 'hnscc', 'lscc', 'ovarian']	5
AGL	['brca', 'colon', 'hnscc', 'lscc', 'ovarian']	5
AHCTF1	['brca', 'colon', 'hnscc', 'lscc', 'ovarian']	5
ALDH1A3	['brca', 'colon', 'hnscc', 'lscc', 'ovarian']	5
ANAPC1	['brca', 'colon', 'hnscc', 'lscc', 'ovarian']	5
ANAPC5	['brca', 'colon', 'hnscc', 'lscc', 'ovarian']	5
ANAPC7	['brca', 'colon', 'hnscc', 'lscc', 'ovarian']	5
ANKS1A	['brca', 'colon', 'hnscc', 'lscc', 'ovarian']	5
AP1M1	['brca', 'colon', 'hnscc', 'lscc', 'ovarian']	5
AP3B2	['brca', 'colon', 'hnscc', 'lscc', 'ovarian']	5
APOBEC3C	['brca', 'colon', 'hnscc', 'lscc', 'ovarian']	5
APOL2	['brca', 'colon', 'hnscc', 'lscc', 'ovarian']	5
ARF1	['brca', 'colon', 'hnscc', 'lscc', 'ovarian']	5
ARHGEF7	['brca', 'colon', 'hnscc', 'lscc', 'ovarian']	5
ARID1A	['brca', 'colon', 'hnscc', 'lscc', 'ovarian']	5
ARID1B	['brca', 'colon', 'hnscc', 'lscc', 'ovarian']	5
ARL1	['brca', 'colon', 'hnscc', 'lscc', 'ovarian']	5
ARMC6	['brca', 'colon', 'hnscc', 'lscc', 'ovarian']	5
ARNT	['brca', 'colon', 'hnscc', 'lscc', 'ovarian']	5
ARPC2	['brca', 'colon', 'hnscc', 'lscc', 'ovarian']	5
ARPC3	['brca', 'colon', 'hnscc', 'lscc', 'ovarian']	5
ARPC4	['brca', 'colon', 'hnscc', 'lscc', 'ovarian']	5
ARPP19	['brca', 'colon', 'hnscc', 'lscc', 'ovarian']	5
ASPSCR1	['brca', 'colon', 'hnscc', 'lscc', 'ovarian']	5
ATIC	['brca', 'colon', 'hnscc', 'lscc', 'ovarian']	5
ATP11B	['brca', 'colon', 'hnscc', 'lscc', 'ovarian']	5
ATP2B1	['brca', 'colon', 'hnscc', 'lscc', 'ovarian']	5
ATP6V1H	['brca', 'colon', 'hnscc', 'lscc', 'ovarian']	5
ATXN2	['brca', 'colon', 'hnscc', 'lscc', 'ovarian']	5
B4GALT3	['brca', 'colon', 'hnscc', 'lscc', 'ovarian']	5
BAZ1A	['brca', 'colon', 'hnscc', 'lscc', 'ovarian']	5
BAZ2A	['brca', 'colon', 'hnscc', 'lscc', 'ovarian']	5
BCAT2	['brca', 'colon', 'hnscc', 'lscc', 'ovarian']	5
BCL2L2-PABPN1	['brca', 'colon', 'hnscc', 'lscc', 'ovarian']	5
BID	['brca', 'colon', 'hnscc', 'lscc', 'ovarian']	5
BIRC6	['brca', 'colon', 'hnscc', 'lscc', 'ovarian']	5
BLNK	['brca', 'colon', 'hnscc', 'lscc', 'ovarian']	5
BMP2K	['brca', 'colon', 'hnscc', 'lscc', 'ovarian']	5
BMS1	['brca', 'colon', 'hnscc', 'lscc', 'ovarian']	5
BOLA3	['brca', 'colon', 'hnscc', 'lscc', 'ovarian']	5
BRAP	['brca', 'colon', 'hnscc', 'lscc', 'ovarian']	5
BRD4	['brca', 'colon', 'hnscc', 'lscc', 'ovarian']	5
BRD8	['brca', 'colon', 'hnscc', 'lscc', 'ovarian']	5
BRD9	['brca', 'colon', 'hnscc', 'lscc', 'ovarian']	5
C16orf70	['brca', 'colon', 'hnscc', 'lscc', 'ovarian']	5
C17orf75	['brca', 'colon', 'hnscc', 'lscc', 'ovarian']	5
C1orf35	['brca', 'colon', 'hnscc', 'lscc', 'ovarian']	5
CAB39	['brca', 'colon', 'hnscc', 'lscc', 'ovarian']	5
CAPZA1	['brca', 'colon', 'hnscc', 'lscc', 'ovarian']	5
CARHSP1	['brca', 'colon', 'hnscc', 'lscc', 'ovarian']	5
CASP10	['brca', 'colon', 'hnscc', 'lscc', 'ovarian']	5
CASP3	['brca', 'colon', 'hnscc', 'lscc', 'ovarian']	5
CBL	['brca', 'colon', 'hnscc', 'lscc', 'ovarian']	5
CBR3	['brca', 'colon', 'hnscc', 'lscc', 'ovarian']	5
CBX3	['brca', 'colon', 'hnscc', 'lscc', 'ovarian']	5
CBX5	['brca', 'colon', 'hnscc', 'lscc', 'ovarian']	5
CCDC124	['brca', 'colon', 'hnscc', 'lscc', 'ovarian']	5
CCDC86	['brca', 'colon', 'hnscc', 'lscc', 'ovarian']	5
CCDC88B	['brca', 'colon', 'hnscc', 'lscc', 'ovarian']	5
CCNL1	['brca', 'colon', 'hnscc', 'lscc', 'ovarian']	5
CCNT1	['brca', 'colon', 'hnscc', 'lscc', 'ovarian']	5
CCNY	['brca', 'colon', 'hnscc', 'lscc', 'ovarian']	5
CCT4	['brca', 'colon', 'hnscc', 'lscc', 'ovarian']	5
CCT5	['brca', 'colon', 'hnscc', 'lscc', 'ovarian']	5
CCT6A	['brca', 'colon', 'hnscc', 'lscc', 'ovarian']	5
CCT7	['brca', 'colon', 'hnscc', 'lscc', 'ovarian']	5
CCZ1	['brca', 'colon', 'hnscc', 'lscc', 'ovarian']	5
CD5	['brca', 'colon', 'hnscc', 'lscc', 'ovarian']	5
CD9	['brca', 'colon', 'hnscc', 'lscc', 'ovarian']	5
CDC23	['brca', 'colon', 'hnscc', 'lscc', 'ovarian']	5
CDC34	['brca', 'colon', 'hnscc', 'lscc', 'ovarian']	5
CDCP1	['brca', 'colon', 'hnscc', 'lscc', 'ovarian']	5
CDK11A	['brca', 'colon', 'hnscc', 'lscc', 'ovarian']	5
CDK4	['brca', 'colon', 'hnscc', 'lscc', 'ovarian']	5
CDK5RAP3	['brca', 'colon', 'hnscc', 'lscc', 'ovarian']	5
CDK9	['brca', 'colon', 'hnscc', 'lscc', 'ovarian']	5
CFL1	['brca', 'colon', 'hnscc', 'lscc', 'ovarian']	5
CHMP7	['brca', 'colon', 'hnscc', 'lscc', 'ovarian']	5
CLDN7	['brca', 'colon', 'hnscc', 'lscc', 'ovarian']	5
CLPB	['brca', 'colon', 'hnscc', 'lscc', 'ovarian']	5
CMIP	['brca', 'colon', 'hnscc', 'lscc', 'ovarian']	5
CNDP2	['brca', 'colon', 'hnscc', 'lscc', 'ovarian']	5
CNOT11	['brca', 'colon', 'hnscc', 'lscc', 'ovarian']	5
CNOT6L	['brca', 'colon', 'hnscc', 'lscc', 'ovarian']	5
CNOT9	['brca', 'colon', 'hnscc', 'lscc', 'ovarian']	5
COIL	['brca', 'colon', 'hnscc', 'lscc', 'ovarian']	5
COMMD3-BMI1	['brca', 'colon', 'hnscc', 'lscc', 'ovarian']	5
COX11	['brca', 'colon', 'hnscc', 'lscc', 'ovarian']	5
CSNK2A2	['brca', 'colon', 'hnscc', 'lscc', 'ovarian']	5
CSTF1	['brca', 'colon', 'hnscc', 'lscc', 'ovarian']	5
CSTF2T	['brca', 'colon', 'hnscc', 'lscc', 'ovarian']	5
CTBP1	['brca', 'colon', 'hnscc', 'lscc', 'ovarian']	5
CTBP2	['brca', 'colon', 'hnscc', 'lscc', 'ovarian']	5
CTNNB1	['brca', 'colon', 'hnscc', 'lscc', 'ovarian']	5
CUL1	['brca', 'colon', 'hnscc', 'lscc', 'ovarian']	5
DAB2	['brca', 'colon', 'hnscc', 'lscc', 'ovarian']	5
DAG1	['brca', 'colon', 'hnscc', 'lscc', 'ovarian']	5
DAZAP1	['brca', 'colon', 'hnscc', 'lscc', 'ovarian']	5
DCAF8	['brca', 'colon', 'hnscc', 'lscc', 'ovarian']	5
DCP1A	['brca', 'colon', 'hnscc', 'lscc', 'ovarian']	5
DDX31	['brca', 'colon', 'hnscc', 'lscc', 'ovarian']	5
DDX42	['brca', 'colon', 'hnscc', 'lscc', 'ovarian']	5
DDX5	['brca', 'colon', 'hnscc', 'lscc', 'ovarian']	5
DDX50	['brca', 'colon', 'hnscc', 'lscc', 'ovarian']	5
DGKA	['brca', 'colon', 'hnscc', 'lscc', 'ovarian']	5
DHCR24	['brca', 'colon', 'hnscc', 'lscc', 'ovarian']	5
DHX37	['brca', 'colon', 'hnscc', 'lscc', 'ovarian']	5
DHX38	['brca', 'colon', 'hnscc', 'lscc', 'ovarian']	5
DHX57	['brca', 'colon', 'hnscc', 'lscc', 'ovarian']	5
DIS3L2	['brca', 'colon', 'hnscc', 'lscc', 'ovarian']	5
DNAJB11	['brca', 'colon', 'hnscc', 'lscc', 'ovarian']	5
DNAJC13	['brca', 'colon', 'hnscc', 'lscc', 'ovarian']	5
DOCK7	['brca', 'colon', 'hnscc', 'lscc', 'ovarian']	5
DPM1	['brca', 'colon', 'hnscc', 'lscc', 'ovarian']	5
DPY30	['brca', 'colon', 'hnscc', 'lscc', 'ovarian']	5
DPYSL4	['brca', 'colon', 'hnscc', 'lscc', 'ovarian']	5
DSC3	['brca', 'colon', 'hnscc', 'lscc', 'ovarian']	5
DSG3	['brca', 'colon', 'hnscc', 'lscc', 'ovarian']	5
DVL2	['brca', 'colon', 'hnscc', 'lscc', 'ovarian']	5
DYNC1H1	['brca', 'colon', 'hnscc', 'lscc', 'ovarian']	5
DYNC1LI1	['brca', 'colon', 'hnscc', 'lscc', 'ovarian']	5
DYSF	['brca', 'colon', 'hnscc', 'lscc', 'ovarian']	5
ECHDC3	['brca', 'colon', 'hnscc', 'lscc', 'ovarian']	5
EDC4	['brca', 'colon', 'hnscc', 'lscc', 'ovarian']	5
EFCAB14	['brca', 'colon', 'hnscc', 'lscc', 'ovarian']	5
EGFR	['brca', 'colon', 'hnscc', 'lscc', 'ovarian']	5
EHBP1L1	['brca', 'colon', 'hnscc', 'lscc', 'ovarian']	5
EHMT2	['brca', 'colon', 'hnscc', 'lscc', 'ovarian']	5
EIF5A	['brca', 'colon', 'hnscc', 'lscc', 'ovarian']	5
ELAVL1	['brca', 'colon', 'hnscc', 'lscc', 'ovarian']	5
ELP2	['brca', 'colon', 'hnscc', 'lscc', 'ovarian']	5
EPCAM	['brca', 'colon', 'hnscc', 'lscc', 'ovarian']	5
EVI2B	['brca', 'colon', 'hnscc', 'lscc', 'ovarian']	5
FAM133B	['brca', 'colon', 'hnscc', 'lscc', 'ovarian']	5
FAM160B2	['brca', 'colon', 'hnscc', 'lscc', 'ovarian']	5
FAM208A	['brca', 'colon', 'hnscc', 'lscc', 'ovarian']	5
FBN2	['brca', 'colon', 'hnscc', 'lscc', 'ovarian']	5
FCHSD1	['brca', 'colon', 'hnscc', 'lscc', 'ovarian']	5
FILIP1	['brca', 'colon', 'hnscc', 'lscc', 'ovarian']	5
FKBP15	['brca', 'colon', 'hnscc', 'lscc', 'ovarian']	5
FN3KRP	['brca', 'colon', 'hnscc', 'lscc', 'ovarian']	5
FOLR2	['brca', 'colon', 'hnscc', 'lscc', 'ovarian']	5
GATAD2B	['brca', 'colon', 'hnscc', 'lscc', 'ovarian']	5
GATM	['brca', 'colon', 'hnscc', 'lscc', 'ovarian']	5
GDPD3	['brca', 'colon', 'hnscc', 'lscc', 'ovarian']	5
GEMIN2	['brca', 'colon', 'hnscc', 'lscc', 'ovarian']	5
GFAP	['brca', 'colon', 'hnscc', 'lscc', 'ovarian']	5
GHITM	['brca', 'colon', 'hnscc', 'lscc', 'ovarian']	5
GNL2	['brca', 'colon', 'hnscc', 'lscc', 'ovarian']	5
GOLGA2	['brca', 'colon', 'hnscc', 'lscc', 'ovarian']	5
GPATCH1	['brca', 'colon', 'hnscc', 'lscc', 'ovarian']	5
GRB2	['brca', 'colon', 'hnscc', 'lscc', 'ovarian']	5
GRIPAP1	['brca', 'colon', 'hnscc', 'lscc', 'ovarian']	5
GRK2	['brca', 'colon', 'hnscc', 'lscc', 'ovarian']	5
GSTK1	['brca', 'colon', 'hnscc', 'lscc', 'ovarian']	5
GSTO1	['brca', 'colon', 'hnscc', 'lscc', 'ovarian']	5
GTF2E1	['brca', 'colon', 'hnscc', 'lscc', 'ovarian']	5
GTF3A	['brca', 'colon', 'hnscc', 'lscc', 'ovarian']	5
GTPBP1	['brca', 'colon', 'hnscc', 'lscc', 'ovarian']	5
HAX1	['brca', 'colon', 'hnscc', 'lscc', 'ovarian']	5
HDAC3	['brca', 'colon', 'hnscc', 'lscc', 'ovarian']	5
HEATR3	['brca', 'colon', 'hnscc', 'lscc', 'ovarian']	5
HEATR5B	['brca', 'colon', 'hnscc', 'lscc', 'ovarian']	5
HECTD1	['brca', 'colon', 'hnscc', 'lscc', 'ovarian']	5
HIKESHI	['brca', 'colon', 'hnscc', 'lscc', 'ovarian']	5
HIP1	['brca', 'colon', 'hnscc', 'lscc', 'ovarian']	5
HIST1H1A	['brca', 'colon', 'hnscc', 'lscc', 'ovarian']	5
HMGB3	['brca', 'colon', 'hnscc', 'lscc', 'ovarian']	5
HNRNPDL	['brca', 'colon', 'hnscc', 'lscc', 'ovarian']	5
HOMER1	['brca', 'colon', 'hnscc', 'lscc', 'ovarian']	5
HOXB7	['brca', 'colon', 'hnscc', 'lscc', 'ovarian']	5
HSP90AB1	['brca', 'colon', 'hnscc', 'lscc', 'ovarian']	5
HSPA8	['brca', 'colon', 'hnscc', 'lscc', 'ovarian']	5
ILF2	['brca', 'colon', 'hnscc', 'lscc', 'ovarian']	5
IMPAD1	['brca', 'colon', 'hnscc', 'lscc', 'ovarian']	5
INPPL1	['brca', 'colon', 'hnscc', 'lscc', 'ovarian']	5
INTS1	['brca', 'colon', 'hnscc', 'lscc', 'ovarian']	5
INTS3	['brca', 'colon', 'hnscc', 'lscc', 'ovarian']	5
INTS4	['brca', 'colon', 'hnscc', 'lscc', 'ovarian']	5
IPO8	['brca', 'colon', 'hnscc', 'lscc', 'ovarian']	5
IRF2BP1	['brca', 'colon', 'hnscc', 'lscc', 'ovarian']	5
ITGB4	['brca', 'colon', 'hnscc', 'lscc', 'ovarian']	5
ITPR1	['brca', 'colon', 'hnscc', 'lscc', 'ovarian']	5
JPH1	['brca', 'colon', 'hnscc', 'lscc', 'ovarian']	5
KCMF1	['brca', 'colon', 'hnscc', 'lscc', 'ovarian']	5
KCTD12	['brca', 'colon', 'hnscc', 'lscc', 'ovarian']	5
KHDRBS3	['brca', 'colon', 'hnscc', 'lscc', 'ovarian']	5
KLC2	['brca', 'colon', 'hnscc', 'lscc', 'ovarian']	5
KPNA4	['brca', 'colon', 'hnscc', 'lscc', 'ovarian']	5
KPNB1	['brca', 'colon', 'hnscc', 'lscc', 'ovarian']	5
KRT36	['brca', 'colon', 'hnscc', 'lscc', 'ovarian']	5
KRT6B	['brca', 'colon', 'hnscc', 'lscc', 'ovarian']	5
LAMB3	['brca', 'colon', 'hnscc', 'lscc', 'ovarian']	5
LAMC2	['brca', 'colon', 'hnscc', 'lscc', 'ovarian']	5
