Name	luad_Database_ID	lscc_Database_ID	ovarian_Database_ID	colon_pvalue	hnscc_pvalue	lscc_pvalue	luad_pvalue	ovarian_pvalue	colon_diff	hnscc_diff	lscc_diff	luad_diff	ovarian_diff
HLA-DRB1	NP_001230894.1	NP_001346123.1	NP_001230894	0.291749048659921	0.254065038029361	0.4517138625277177	0.5380612215756524	0.4279530741695665	-0.17515090334236683	-0.1277717445772808	-0.3449019886363618	0.32435974025974046	-0.12755504252742342
HLA-DRB1	NP_001346122.1	NP_001346123.1	NP_002115	0.291749048659921	0.254065038029361	0.4517138625277177	0.7896687729620415	0.3545597513636157	-0.17515090334236683	-0.1277717445772808	-0.3449019886363618	-0.13546456980519483	-0.14138531137117352
HLA-DRB1	NP_001346122.1	NP_001346123.1	NP_001230894	0.291749048659921	0.254065038029361	0.4517138625277177	0.7896687729620415	0.4279530741695665	-0.17515090334236683	-0.1277717445772808	-0.3449019886363618	-0.13546456980519483	-0.12755504252742342
HLA-DRB1	NP_001230894.1	NP_001230894.1	NP_002115	0.291749048659921	0.254065038029361	0.5367900112061552	0.5380612215756524	0.3545597513636157	-0.17515090334236683	-0.1277717445772808	-0.46224261363636376	0.32435974025974046	-0.14138531137117352
HLA-DRB1	NP_001230894.1	NP_001230894.1	NP_001230894	0.291749048659921	0.254065038029361	0.5367900112061552	0.5380612215756524	0.4279530741695665	-0.17515090334236683	-0.1277717445772808	-0.46224261363636376	0.32435974025974046	-0.12755504252742342
HLA-DRB1	NP_001346122.1	NP_001230894.1	NP_002115	0.291749048659921	0.254065038029361	0.5367900112061552	0.7896687729620415	0.3545597513636157	-0.17515090334236683	-0.1277717445772808	-0.46224261363636376	-0.13546456980519483	-0.14138531137117352
HLA-DRB1	NP_001346122.1	NP_001230894.1	NP_001230894	0.291749048659921	0.254065038029361	0.5367900112061552	0.7896687729620415	0.4279530741695665	-0.17515090334236683	-0.1277717445772808	-0.46224261363636376	-0.13546456980519483	-0.12755504252742342
HLA-DRB5	NP_002116.2	NP_002116.2	NP_002116	0.6107611149613918	0.08339084160766162	0.23445139478475963	0.3778092490236392	0.31784381006459606	-0.20008157349896483	-0.3415942658370845	-1.0051639204545455	0.9946983360389612	-0.1776012387436225
HLA-E	NP_005507.3	NP_005507.3	NP_005507	0.1415531990769755	0.11717381111951429	0.5065264989856573	0.536388963827036	0.4682893664774087	-0.20802651515151516	-0.13325910407069586	-0.1788298295454549	-0.14669618506493498	-0.11227910559502546
HLA-F	NP_001091949.1|NP_061823.2|NP_001091948.1	NP_061823.2|NP_001091949.1|NP_001091948.1	NP_001091949	0.33120266008447796	0.05053928132821795	0.2833673162994746	0.05304957823030663	0.26304813795627324	-0.10033212058212056	-0.2753119197147562	-0.3716102272727272	-0.5588405844155845	-0.19038641031632664
HLCS	NP_001339443.1|NP_000402.3	NP_001339443.1|NP_000402.3		0.9490697039393097	0.7427092609408408	0.9743476342003987	0.47071754994374937		-0.006060349462365583	-0.017600800430177088	0.005066477272727292	0.12332926136363642	
HLTF	NP_001305864.1|NP_001305863.1	NP_001305864.1|NP_001305863.1	NP_001305863	0.3685820967653146	0.8165837468240247	0.6254961251401543	0.06892138249529195	0.5706930706516056	-0.14829903846153844	-0.02110659482724131	-0.14847485795454535	0.4890707386363637	-0.05258590927232141
HM13	NP_110416.1|NP_848695.1	NP_848696.1|NP_848695.1	NP_848695	0.009176063718708433	0.20848641240637886	0.6224119899028826	0.9329632740427631	0.2704309350832158	0.2327250225835592	0.11416861933140865	-0.12194119318181784	-0.023932995129870127	0.11251808422385201
HM13	NP_110416.1|NP_848695.1	NP_848696.1|NP_848695.1	NP_110416	0.009176063718708433	0.20848641240637886	0.6224119899028826	0.9329632740427631	0.32128205351812544	0.2327250225835592	0.11416861933140865	-0.12194119318181784	-0.023932995129870127	0.1035092980338011
HMBS	NP_000181.2|NP_001019553.1|NP_001245137.1|NP_001245138.1	NP_000181.2|NP_001019553.1|NP_001245137.1|NP_001245138.1	NP_000181	0.015176880011561582	0.15598390951174457	0.1063524563155175	0.7015080108410826	0.7004676027435486	-0.2017575880758808	0.10953650283214245	-0.2695163352272728	0.06162723214285726	-0.03079693187244896
HMCES	NP_001006109.1|NP_001350810.1	NP_001006109.1|NP_001350810.1	NP_064572	0.7896779797391427	0.7346911063868244	0.07848596315729187	0.1832794789501836	0.25467002035864045	-0.015787804878048824	-0.03257748147927941	-0.4710552556818184	-0.2655436688311687	0.1364410490733418
HMG20A	NP_001291433.1|NP_001291434.1	NP_001291433.1|NP_001291434.1	NP_001291434	0.35263961220107665	0.3223952940698519	0.7610466878159684	0.7772649350635925	0.6229866268897897	0.05559807692307691	-0.04431098832516511	0.0381867897727273	0.04057256493506495	0.032389728214923405
HMGA1	NP_001306006.1	NP_001306007.1	NP_001306009	0.48723262218128616	0.27266514238516903	0.9914950825237651	0.4365923475318677	0.6227770072109939	0.0659444444444445	0.09227513444945146	0.0026042613636365064	-0.21542532467532471	-0.08938833458928563
HMGA1	NP_001306006.1	NP_001306007.1	NP_001306007	0.48723262218128616	0.27266514238516903	0.9914950825237651	0.4365923475318677	0.7412649541022978	0.0659444444444445	0.09227513444945146	0.0026042613636365064	-0.21542532467532471	-0.050974963776785676
HMGA1	NP_001306006.1	NP_001306007.1	NP_001306006	0.48723262218128616	0.27266514238516903	0.9914950825237651	0.4365923475318677	0.8463504327477146	0.0659444444444445	0.09227513444945146	0.0026042613636365064	-0.21542532467532471	0.0352812606970665
HMGA1	NP_001306007.1	NP_001306007.1	NP_001306009	0.48723262218128616	0.27266514238516903	0.9914950825237651	0.5146036127335463	0.6227770072109939	0.0659444444444445	0.09227513444945146	0.0026042613636365064	-0.20493676948051887	-0.08938833458928563
HMGA1	NP_001306007.1	NP_001306007.1	NP_001306007	0.48723262218128616	0.27266514238516903	0.9914950825237651	0.5146036127335463	0.7412649541022978	0.0659444444444445	0.09227513444945146	0.0026042613636365064	-0.20493676948051887	-0.050974963776785676
HMGA1	NP_001306007.1	NP_001306007.1	NP_001306006	0.48723262218128616	0.27266514238516903	0.9914950825237651	0.5146036127335463	0.8463504327477146	0.0659444444444445	0.09227513444945146	0.0026042613636365064	-0.20493676948051887	0.0352812606970665
HMGA2		NP_003474.1|NP_001287848.1|NP_003475.1|NP_001317119.1	NP_003474	0.32676481825388703	0.3779891232990703	0.19936113860090374		0.5206712631409387	-0.24034186431329285	0.20429510179164012	1.103001278409091		-0.21745515173724494
HMGB1	NP_001300821.1|NP_001350590.1	NP_001300821.1|NP_001350590.1	NP_001300822	0.015172447424166827	0.2845771751784954	0.4963660974169688	0.6682997641154633	0.7507290170272214	0.16636074977416437	-0.07155337849353316	-0.0935292613636364	0.07749748376623378	-0.027953122656887763
HMGB2	NP_001124160.1	NP_001124160.1	NP_002120	0.4393979463571758	0.03757285703022612	0.861152200096706	0.6781562056471514	0.27398214325083103	-0.06940682023486908	-0.21868598976803	0.036890624999999955	0.09666262175324677	-0.1324291180752552
HMGB3	NP_001288160.1|NP_001288157.1	NP_001288160.1|NP_001288157.1	NP_001288157	0.08141060978979528	0.3577274285651294	0.9869359443698116	0.020931116653802064	0.9119378129057276	0.15754019873532052	0.11476681654184873	0.00592002840909106	1.3556346590909087	0.012420984594387702
HMGCL	NP_000182.2|NP_001159531.1	NP_000182.2	NP_000182	0.008928029514917212	0.16896989689887	0.5145018239086729	0.14156968851950655	0.801184594143376	0.21639607046070464	0.09425866414360584	0.12816363636363637	0.41930856331168825	-0.027068968705357105
HMGCS1	NP_001091742.1|NP_001311151.1	NP_001091742.1|NP_001311151.1	NP_001311148	0.033222508523975534	0.5239308103423865	0.10469582089475672	0.6843304294916586	0.47042873333352553	-0.2822685636856368	0.09235558143299372	0.6960954545454545	-0.1659140016233766	0.09451303660395408
HMGN1	NP_004956.5	NP_004956.5	NP_004956	0.14079171501329663	0.23253110617569978	0.23835977480050244	0.27562602448481016	0.3920915016036104	0.09797791327913283	-0.09478241089723127	-0.2184961647727272	-0.21973295454545444	0.11543303739540833
HMGN2	NP_005508.1	NP_005508.1	NP_005508	0.2556579891112543	0.8221260507163778	0.4892535141827774	0.9815433063493888	0.5431084899549522	-0.14371603432700994	0.01887867816428468	-0.12298465909090905	-0.005369561688311764	-0.08353198853507651
HMGN3	NP_001188292.1|NP_001305815.1|NP_001305816.1|NP_001305813.1|NP_001305817.1|NP_620058.1	NP_001305815.1|NP_001188292.1|NP_001305816.1|NP_001305813.1|NP_004233.1|NP_001305817.1|NP_620058.1|NP_001305814.1	NP_001188292	0.7482785317998748	0.6370063667882725	0.614952586784806	0.755447596976772	0.4106113888612086	0.04223053297199637	0.056199670478857655	-0.08831647727272718	-0.06170673701298701	-0.11560702620982136
HMGN3	NP_001188292.1|NP_001305815.1|NP_001305816.1|NP_001305813.1|NP_001305817.1|NP_620058.1	NP_001305815.1|NP_001188292.1|NP_001305816.1|NP_001305813.1|NP_004233.1|NP_001305817.1|NP_620058.1|NP_001305814.1	NP_001188291	0.7482785317998748	0.6370063667882725	0.614952586784806	0.755447596976772	0.4257436473321211	0.04223053297199637	0.056199670478857655	-0.08831647727272718	-0.06170673701298701	-0.11298849933801025
HMGN3	NP_001188292.1|NP_001305815.1|NP_001305816.1|NP_001305813.1|NP_001305817.1|NP_620058.1	NP_001305815.1|NP_001188292.1|NP_001305816.1|NP_001305813.1|NP_004233.1|NP_001305817.1|NP_620058.1|NP_001305814.1	NP_620058	0.7482785317998748	0.6370063667882725	0.614952586784806	0.755447596976772	0.4473821732257577	0.04223053297199637	0.056199670478857655	-0.08831647727272718	-0.06170673701298701	-0.10855607561352038
HMGN3	NP_001188292.1|NP_001305815.1|NP_001305816.1|NP_001305813.1|NP_001305817.1|NP_620058.1	NP_001305815.1|NP_001188292.1|NP_001305816.1|NP_001305813.1|NP_004233.1|NP_001305817.1|NP_620058.1|NP_001305814.1	NP_001305814	0.7482785317998748	0.6370063667882725	0.614952586784806	0.755447596976772	0.48117321449563066	0.04223053297199637	0.056199670478857655	-0.08831647727272718	-0.06170673701298701	-0.10059198652869902
HMGN4	NP_006344.1	NP_006344.1	NP_006344	0.3967500233603881	0.01528903803642795	0.04015583951617632	0.27166997939163373	0.5725991275139585	0.08056684733514008	-0.2510743548157137	-0.45027528409090967	-0.3335733360389611	-0.08682754747767857
HMGN5	NP_110390.1	NP_110390.1	NP_110390	0.5979703647821389	0.6844629794067049	0.8181384658574313	0.501052072472741	0.0017611371643373468	0.07247421568627443	-0.05617517612782308	-0.08731207386363593	-0.2430154220779221	-0.495330719127551
HMGXB4	NP_001003681.1|NP_001349901.1	NP_001003681.1|NP_001349901.1	NP_001003681	0.4962719639495502	0.49604844991983754	0.23138271181029743	0.827119629616486	0.051357957314364246	0.06378452685421995	-0.03625211035377518	-0.1668728693181818	0.04380762987012976	-0.17750626888903062
HMOX1	NP_002124.1	NP_002124.1	NP_002124	0.9679026237809055	0.4450710891437285	0.1264433684615384	0.2094136263143185	0.8842698773040945	-0.004058988256549309	-0.06692307613737825	-0.40074460227272707	-0.3567120535714286	-0.01675475063137755
HMOX2	NP_001120676.1|NP_001273196.1|NP_001273200.1	NP_001120676.1|NP_001273196.1|NP_001273200.1	NP_001120678	0.9043870030383385	0.14585587882062612	0.47508371012356543	0.8239956236855446	0.0006215713028272666	0.006859891598916007	-0.12421478066206504	0.13220071022727267	0.06523579545454544	-0.24213048132971945
HMOX2	NP_001120676.1|NP_001273196.1|NP_001273200.1	NP_001120676.1|NP_001273196.1|NP_001273200.1	NP_001273200	0.9043870030383385	0.14585587882062612	0.47508371012356543	0.8239956236855446	0.0007414904858078403	0.006859891598916007	-0.12421478066206504	0.13220071022727267	0.06523579545454544	-0.23740818489094392
HNMT	NP_008826.1|NP_001019246.1|NP_001019245.1	NP_008826.1|NP_001019246.1|NP_001019245.1	NP_008826	0.21147386779827115	0.013625773449200336	0.33057578074528116	0.22442754394290798	0.6973663296547441	0.11539457994579945	-0.2847731153729107	-0.24020198863636388	-0.3787838068181817	0.05126448263584191
HNRNPA0	NP_006796.1	NP_006796.1	NP_006796	0.3325601687712949	0.45597232846494995	0.23013517356108198	0.47298158402788626	0.7405985560223789	0.07227836495031612	-0.04787234479392666	-0.16014218749999995	-0.09146294642857161	-0.028895919917091825
HNRNPA1	NP_002127.1	NP_112420.1	NP_002127	0.7442411858879762	0.1446363024979319	0.31174073508857525	0.11567146910345648	0.41737826938949507	-0.022126603432701064	0.06292092078799172	-0.21759204545454558	0.3134993100649349	-0.055027052201530605
HNRNPA1	NP_002127.1	NP_112420.1	NP_112420	0.7442411858879762	0.1446363024979319	0.31174073508857525	0.11567146910345648	0.4175008929555477	-0.022126603432701064	0.06292092078799172	-0.21759204545454558	0.3134993100649349	-0.054998776477040844
HNRNPA1	NP_112420.1	NP_112420.1	NP_002127	0.7442411858879762	0.1446363024979319	0.31174073508857525	0.6127656087379838	0.41737826938949507	-0.022126603432701064	0.06292092078799172	-0.21759204545454558	0.11543035714285715	-0.055027052201530605
HNRNPA1	NP_112420.1	NP_112420.1	NP_112420	0.7442411858879762	0.1446363024979319	0.31174073508857525	0.6127656087379838	0.4175008929555477	-0.022126603432701064	0.06292092078799172	-0.21759204545454558	0.11543035714285715	-0.054998776477040844
HNRNPA1	NP_002127.1	NP_002127.1	NP_002127	0.7442411858879762	0.1446363024979319	0.4398102154096416	0.11567146910345648	0.41737826938949507	-0.022126603432701064	0.06292092078799172	-0.13528977272727272	0.3134993100649349	-0.055027052201530605
HNRNPA1	NP_002127.1	NP_002127.1	NP_112420	0.7442411858879762	0.1446363024979319	0.4398102154096416	0.11567146910345648	0.4175008929555477	-0.022126603432701064	0.06292092078799172	-0.13528977272727272	0.3134993100649349	-0.054998776477040844
HNRNPA1	NP_112420.1	NP_002127.1	NP_002127	0.7442411858879762	0.1446363024979319	0.4398102154096416	0.6127656087379838	0.41737826938949507	-0.022126603432701064	0.06292092078799172	-0.13528977272727272	0.11543035714285715	-0.055027052201530605
HNRNPA1	NP_112420.1	NP_002127.1	NP_112420	0.7442411858879762	0.1446363024979319	0.4398102154096416	0.6127656087379838	0.4175008929555477	-0.022126603432701064	0.06292092078799172	-0.13528977272727272	0.11543035714285715	-0.054998776477040844
HNRNPA2B1		NP_112533.1|NP_002128.1	NP_112533	0.0007481129948024958	0.4415019988659983	0.026232822380601987		0.27862973068033453	0.1442670280036135	0.028991959943621026	-0.1625446022727273		-0.06668912808801022
HNRNPA3	NP_001317179.1	NP_001317176.1	NP_001317178	0.28234266642371764	0.39012150311566396	0.17246857317829703	0.49848743751231095	0.740832837003581	0.0584876242095754	-0.05065576516994241	-0.17959744318181814	0.08245779220779215	0.0197591192927296
HNRNPA3	NP_001317176.1	NP_001317176.1	NP_001317178	0.28234266642371764	0.39012150311566396	0.17246857317829703	0.6077290570888574	0.740832837003581	0.0584876242095754	-0.05065576516994241	-0.17959744318181814	0.08712715097402601	0.0197591192927296
HNRNPA3	NP_001317179.1	NP_001317179.1	NP_001317178	0.28234266642371764	0.39012150311566396	0.5302907807130146	0.49848743751231095	0.740832837003581	0.0584876242095754	-0.05065576516994241	-0.07230639204545469	0.08245779220779215	0.0197591192927296
HNRNPA3	NP_001317176.1	NP_001317179.1	NP_001317178	0.28234266642371764	0.39012150311566396	0.5302907807130146	0.6077290570888574	0.740832837003581	0.0584876242095754	-0.05065576516994241	-0.07230639204545469	0.08712715097402601	0.0197591192927296
HNRNPAB	NP_004490.2|NP_112556.2	NP_004490.2|NP_112556.2	NP_112556	0.6783931503772267	0.47372895205259524	0.9089612943643532	0.5185486768948082	0.8740325626375226	0.02964778681120142	0.04537800366698974	-0.016982812500000055	0.11706018668831175	-0.013353500994897967
HNRNPAB	NP_004490.2|NP_112556.2	NP_004490.2|NP_112556.2	NP_004490	0.6783931503772267	0.47372895205259524	0.9089612943643532	0.5185486768948082	0.9036608956814027	0.02964778681120142	0.04537800366698974	-0.016982812500000055	0.11706018668831175	-0.010224345875637746
HNRNPC	NP_001070911.1|NP_001013653.1|NP_001139653.1|NP_001130033.3	NP_001070911.1|NP_001013653.1|NP_001139653.1|NP_001130033.3	NP_001070910	0.8349257582769606	0.6551949899040679	0.03315423634888613	0.03903394275077286	0.3693606290427114	0.011176332429991054	0.018768304215949883	-0.23025625	0.20874768668831167	0.053643932398596925
HNRNPC	NP_001070911.1|NP_001013653.1|NP_001139653.1|NP_001130033.3	NP_001070911.1|NP_001013653.1|NP_001139653.1|NP_001130033.3	NP_001070911	0.8349257582769606	0.6551949899040679	0.03315423634888613	0.03903394275077286	0.3871883839621937	0.011176332429991054	0.018768304215949883	-0.23025625	0.20874768668831167	0.05053404004272956
HNRNPC	NP_001070911.1|NP_001013653.1|NP_001139653.1|NP_001130033.3	NP_001070910.1	NP_001070910	0.8349257582769606	0.6551949899040679	0.17269085418967295	0.03903394275077286	0.3693606290427114	0.011176332429991054	0.018768304215949883	-0.4312436079545455	0.20874768668831167	0.053643932398596925
HNRNPC	NP_001070911.1|NP_001013653.1|NP_001139653.1|NP_001130033.3	NP_001070910.1	NP_001070911	0.8349257582769606	0.6551949899040679	0.17269085418967295	0.03903394275077286	0.3871883839621937	0.011176332429991054	0.018768304215949883	-0.4312436079545455	0.20874768668831167	0.05053404004272956
HNRNPD	NP_002129.2|NP_112738.1	NP_002129.2|NP_112738.1	NP_112738	0.1310146084135552	0.2602593284978711	0.016074067233010487	0.36414777144356336	0.8325443947373684	0.10002642276422768	-0.06495143323325436	-0.26655724431818173	0.1219709821428569	0.017523309723852066
HNRNPD	NP_002129.2|NP_112738.1	NP_002129.2|NP_112738.1	NP_001003810	0.1310146084135552	0.2602593284978711	0.016074067233010487	0.36414777144356336	0.861245540116711	0.10002642276422768	-0.06495143323325436	-0.26655724431818173	0.1219709821428569	0.01459321833227041
HNRNPD	NP_001003810.1|NP_112737.1	NP_002129.2|NP_112738.1	NP_112738	0.1310146084135552	0.2602593284978711	0.016074067233010487	0.6267307634548323	0.8325443947373684	0.10002642276422768	-0.06495143323325436	-0.26655724431818173	0.18558883928571435	0.017523309723852066
HNRNPD	NP_001003810.1|NP_112737.1	NP_002129.2|NP_112738.1	NP_001003810	0.1310146084135552	0.2602593284978711	0.016074067233010487	0.6267307634548323	0.861245540116711	0.10002642276422768	-0.06495143323325436	-0.26655724431818173	0.18558883928571435	0.01459321833227041
HNRNPD	NP_002129.2|NP_112738.1	NP_001003810.1|NP_112737.1	NP_112738	0.1310146084135552	0.2602593284978711	0.19338769415905466	0.36414777144356336	0.8325443947373684	0.10002642276422768	-0.06495143323325436	-0.475309375	0.1219709821428569	0.017523309723852066
HNRNPD	NP_002129.2|NP_112738.1	NP_001003810.1|NP_112737.1	NP_001003810	0.1310146084135552	0.2602593284978711	0.19338769415905466	0.36414777144356336	0.861245540116711	0.10002642276422768	-0.06495143323325436	-0.475309375	0.1219709821428569	0.01459321833227041
HNRNPD	NP_001003810.1|NP_112737.1	NP_001003810.1|NP_112737.1	NP_112738	0.1310146084135552	0.2602593284978711	0.19338769415905466	0.6267307634548323	0.8325443947373684	0.10002642276422768	-0.06495143323325436	-0.475309375	0.18558883928571435	0.017523309723852066
HNRNPD	NP_001003810.1|NP_112737.1	NP_001003810.1|NP_112737.1	NP_001003810	0.1310146084135552	0.2602593284978711	0.19338769415905466	0.6267307634548323	0.861245540116711	0.10002642276422768	-0.06495143323325436	-0.475309375	0.18558883928571435	0.01459321833227041
HNRNPDL	NP_001193929.1|NP_112740.1	NP_001193929.1|NP_112740.1	NP_112740	0.044265571847297	0.6191669798323066	0.19380599248350902	0.003694584036426077	0.20317647850662024	0.16490401987353207	0.02562326985189145	-0.16006732954545458	0.3670693993506492	0.1130715194815051
HNRNPF	NP_001091674.1	NP_001091674.1	NP_001091678	0.5243648647927428	0.7186161624780534	0.06791829771817355	0.10527679238856247	0.3695536460223724	-0.033937850045167084	-0.015631283684708563	-0.2337136363636364	0.18734111201298687	-0.05526018170535715
HNRNPH1		NP_001351154.1|NP_001351160.1|NP_001244222.1|NP_001351173.1|NP_001351159.1|NP_001351170.1|NP_001351169.1|NP_001351175.1|NP_001350501.1|NP_001351177.1|NP_001351179.1|NP_001351180.1|NP_001351183.1	NP_001244222	0.3326175330439336	0.8192297030353748	0.5386840386491774		0.5371530068091122	0.04438035230352304	0.0063702251896025075	-0.06169446022727271		-0.03274972360969388
HNRNPH2	NP_001027565.1	NP_001027565.1	NP_001027565	0.04704455375535084	0.31212568602960467	0.6746095185730309	0.8726456840150707	0.732616686932674	0.09144159891598921	0.046452375513887034	0.0412607954545455	0.025730032467532582	-0.015229485182397917
HNRNPH3		NP_001309371.1|NP_001309379.1	NP_001309363	0.003428264011650567	0.3596629807729198	0.0701787732914251		0.5683187027197546	0.1375997741644083	0.03253485647414678	-0.4417015625		-0.032759872248724536
HNRNPH3		NP_001309363.1|NP_001309374.1|NP_001309373.1|NP_001309380.1	NP_001309363	0.003428264011650567	0.3596629807729198	0.26483211453028704		0.5683187027197546	0.1375997741644083	0.03253485647414678	-0.12023366477272728		-0.032759872248724536
HNRNPK	NP_001305116.1|NP_001305115.1	NP_002131.2|NP_001305117.1	NP_112553	0.9083664267117152	0.14259473797480235	0.031027370103393494	0.09074438882356423	0.38001240242194656	0.005480036133694688	0.05331971906518973	-0.20224985795454545	0.32688595779220775	-0.03887207963137755
HNRNPK	NP_001305116.1|NP_001305115.1	NP_002131.2|NP_001305117.1	NP_001305115	0.9083664267117152	0.14259473797480235	0.031027370103393494	0.09074438882356423	0.4269472740205902	0.005480036133694688	0.05331971906518973	-0.20224985795454545	0.32688595779220775	-0.03516395430612246
HNRNPK	NP_001305116.1|NP_001305115.1	NP_001305116.1|NP_001305115.1	NP_112553	0.9083664267117152	0.14259473797480235	0.9240183730769496	0.09074438882356423	0.38001240242194656	0.005480036133694688	0.05331971906518973	-0.016480965909090817	0.32688595779220775	-0.03887207963137755
HNRNPK	NP_001305116.1|NP_001305115.1	NP_001305116.1|NP_001305115.1	NP_001305115	0.9083664267117152	0.14259473797480235	0.9240183730769496	0.09074438882356423	0.4269472740205902	0.005480036133694688	0.05331971906518973	-0.016480965909090817	0.32688595779220775	-0.03516395430612246
HNRNPL		NP_001524.2|NP_001005335.1	NP_001524	0.019206838211794374	0.8287799218797446	0.04488304129968127		0.675948665035569	0.08319552845528447	0.008062984228988768	-0.16457102272727273		-0.02193822825382649
HNRNPLL	NP_612403.2|NP_001136122.1	NP_612403.2|NP_001136122.1	NP_001136122	0.7295286657145187	0.09186209020481616	0.0032126322513136266	0.15799386039638222	0.23249698635007165	-0.01543518518518519	-0.08299385841328544	-0.2979781249999999	0.14319074675324675	-0.0793507135012756
HNRNPM		NP_005959.2|NP_112480.2	NP_001284347	0.20150187478733636	0.1888123846023396	0.4875217300448629		0.695498405373284	0.06937380307136393	0.04478971892517691	-0.054670596590909115		-0.021170903091198977
HNRNPM		NP_005959.2|NP_112480.2	NP_005959	0.20150187478733636	0.1888123846023396	0.4875217300448629		0.9126417340153468	0.06937380307136393	0.04478971892517691	-0.054670596590909115		0.00579460615688774
HNRNPM		NP_001284347.1	NP_001284347	0.20150187478733636	0.1888123846023396	0.8616800867427905		0.695498405373284	0.06937380307136393	0.04478971892517691	0.024147159090909198		-0.021170903091198977
HNRNPM		NP_001284347.1	NP_005959	0.20150187478733636	0.1888123846023396	0.8616800867427905		0.9126417340153468	0.06937380307136393	0.04478971892517691	0.024147159090909198		0.00579460615688774
HNRNPR	NP_001095868.1|NP_001095869.1	NP_001095868.1|NP_001095869.1	NP_001095868	0.13195519527649407	0.6654243007977344	0.043023694717166765	0.26000003627459173	0.2177459736512111	0.08298410117434504	-0.020312932265589723	-0.20603906250000012	0.09924784902597422	-0.05915327516836734
HNRNPR	NP_001095868.1|NP_001095869.1	NP_001095868.1|NP_001095869.1	NP_005817	0.13195519527649407	0.6654243007977344	0.043023694717166765	0.26000003627459173	0.23818904666122756	0.08298410117434504	-0.020312932265589723	-0.20603906250000012	0.09924784902597422	-0.05682586375191326
HNRNPR	NP_001284550.1	NP_001095868.1|NP_001095869.1	NP_001095868	0.13195519527649407	0.6654243007977344	0.043023694717166765	0.6041894255173226	0.2177459736512111	0.08298410117434504	-0.020312932265589723	-0.20603906250000012	0.15638388798701303	-0.05915327516836734
HNRNPR	NP_001284550.1	NP_001095868.1|NP_001095869.1	NP_005817	0.13195519527649407	0.6654243007977344	0.043023694717166765	0.6041894255173226	0.23818904666122756	0.08298410117434504	-0.020312932265589723	-0.20603906250000012	0.15638388798701303	-0.05682586375191326
HNRNPR	NP_001095868.1|NP_001095869.1	NP_001284550.1	NP_001095868	0.13195519527649407	0.6654243007977344	0.04705479012828272	0.26000003627459173	0.2177459736512111	0.08298410117434504	-0.020312932265589723	-0.9138247159090908	0.09924784902597422	-0.05915327516836734
HNRNPR	NP_001095868.1|NP_001095869.1	NP_001284550.1	NP_005817	0.13195519527649407	0.6654243007977344	0.04705479012828272	0.26000003627459173	0.23818904666122756	0.08298410117434504	-0.020312932265589723	-0.9138247159090908	0.09924784902597422	-0.05682586375191326
HNRNPR	NP_001284550.1	NP_001284550.1	NP_001095868	0.13195519527649407	0.6654243007977344	0.04705479012828272	0.6041894255173226	0.2177459736512111	0.08298410117434504	-0.020312932265589723	-0.9138247159090908	0.15638388798701303	-0.05915327516836734
HNRNPR	NP_001284550.1	NP_001284550.1	NP_005817	0.13195519527649407	0.6654243007977344	0.04705479012828272	0.6041894255173226	0.23818904666122756	0.08298410117434504	-0.020312932265589723	-0.9138247159090908	0.15638388798701303	-0.05682586375191326
HNRNPU	NP_114032.2	NP_114032.2	NP_004492	0.09510185337332844	0.5143391885656183	0.04017430842102786	0.09834939059568353	0.5638516997917986	0.07260320686540195	-0.031385404292244345	-0.23548338068181818	0.1883281655844154	-0.034388594905612246
HNRNPU	NP_114032.2	NP_114032.2	NP_114032	0.09510185337332844	0.5143391885656183	0.04017430842102786	0.09834939059568353	0.5760888147992453	0.07260320686540195	-0.031385404292244345	-0.23548338068181818	0.1883281655844154	-0.0333158114655612
HNRNPU	NP_004492.2	NP_114032.2	NP_004492	0.09510185337332844	0.5143391885656183	0.04017430842102786	0.9808340274469481	0.5638516997917986	0.07260320686540195	-0.031385404292244345	-0.23548338068181818	0.012785754870129451	-0.034388594905612246
HNRNPU	NP_004492.2	NP_114032.2	NP_114032	0.09510185337332844	0.5143391885656183	0.04017430842102786	0.9808340274469481	0.5760888147992453	0.07260320686540195	-0.031385404292244345	-0.23548338068181818	0.012785754870129451	-0.0333158114655612
HNRNPU	NP_114032.2	NP_004492.2	NP_004492	0.09510185337332844	0.5143391885656183	0.2763388299179494	0.09834939059568353	0.5638516997917986	0.07260320686540195	-0.031385404292244345	0.33038622159090913	0.1883281655844154	-0.034388594905612246
HNRNPU	NP_114032.2	NP_004492.2	NP_114032	0.09510185337332844	0.5143391885656183	0.2763388299179494	0.09834939059568353	0.5760888147992453	0.07260320686540195	-0.031385404292244345	0.33038622159090913	0.1883281655844154	-0.0333158114655612
HNRNPU	NP_004492.2	NP_004492.2	NP_004492	0.09510185337332844	0.5143391885656183	0.2763388299179494	0.9808340274469481	0.5638516997917986	0.07260320686540195	-0.031385404292244345	0.33038622159090913	0.012785754870129451	-0.034388594905612246
HNRNPU	NP_004492.2	NP_004492.2	NP_114032	0.09510185337332844	0.5143391885656183	0.2763388299179494	0.9808340274469481	0.5760888147992453	0.07260320686540195	-0.031385404292244345	0.33038622159090913	0.012785754870129451	-0.0333158114655612
