,Mutation,Ovarian_odds,Ovarian_pvalue
4705,KRTAP5-11,inf,0.38554216867469815
4706,KRTAP5-2,0.0,1.0
4707,KRTAP5-3,1.6129032258064515,1.0
4708,KRTAP5-4,0.5161290322580645,1.0
4709,KRTAP5-5,inf,0.14575374669409383
4710,KRTAP5-7,0.0,1.0
4711,KRTAP5-9,inf,0.38554216867469815
4712,KRTAP6-1,0.0,1.0
4713,KRTAP9-1,inf,0.38554216867469815
4714,KRTAP9-2,1.6129032258064515,1.0
4715,KRTAP9-4,inf,0.38554216867469815
4716,KRTAP9-6,inf,0.38554216867469815
4717,KRTAP9-7,inf,0.38554216867469815
4718,KRTAP9-8,inf,0.14575374669409383
4719,KRTAP9-9,1.6129032258064515,1.0
4720,KSR2,0.0,1.0
4721,KTN1,1.6129032258064515,1.0
4722,KXD1,0.0,1.0
4723,KYNU,inf,0.38554216867469815
4724,L1CAM,1.6129032258064515,1.0
4725,L1TD1,5.172413793103448,0.29321622533494396
4726,L2HGDH,0.0,1.0
4727,L3MBTL1,0.0,0.2806347340581836
4728,L3MBTL2,0.0,1.0
4729,L3MBTL3,inf,0.38554216867469815
4730,LACC1,0.0,1.0
4731,LACTB,inf,0.38554216867469815
4732,LAD1,0.0,0.5204231560387891
4733,LAIR1,inf,0.38554216867469815
4734,LALBA,0.0,1.0
4735,LAMA1,0.0,0.2806347340581836
4736,LAMA2,0.7903225806451613,1.0
4737,LAMA3,2.5344827586206895,0.36881759138368336
4738,LAMA4,0.7903225806451613,1.0
4739,LAMA5,1.6333333333333333,0.637357016140444
4740,LAMB2,0.0,1.0
4741,LAMB4,0.0,0.2806347340581836
4742,LAMC1,inf,0.14575374669409383
4743,LAMC2,1.6129032258064515,1.0
4744,LAMC3,0.0,1.0
4745,LAMP1,0.0,1.0
4746,LAMTOR5,1.6129032258064515,1.0
4747,LANCL2,0.0,1.0
4748,LAP3,0.0,1.0
4749,LARP4,1.6129032258064515,1.0
4750,LARP4B,1.6129032258064515,1.0
4751,LARP7,inf,0.38554216867469815
4752,LARS2,0.0,1.0
4753,LAT,0.0,0.5204231560387891
4754,LATS1,0.7903225806451613,1.0
4755,LATS2,0.0,1.0
4756,LBP,0.0,0.2806347340581836
4757,LBR,0.0,1.0
4758,LBX1,0.0,1.0
4759,LCA5,0.0,1.0
4760,LCA5L,inf,0.38554216867469815
4761,LCAT,0.0,1.0
4762,LCE1A,inf,0.38554216867469815
4763,LCE1B,inf,0.14575374669409383
4764,LCE1C,inf,0.38554216867469815
4765,LCE1D,0.0,1.0
4766,LCE1E,0.0,1.0
4767,LCE1F,1.6129032258064515,1.0
4768,LCE2A,0.0,1.0
4769,LCE2B,0.0,1.0
4770,LCE2C,inf,0.38554216867469815
4771,LCE3A,0.0,1.0
4772,LCE3B,0.0,1.0
4773,LCK,0.0,1.0
4774,LCMT1,inf,0.38554216867469815
4775,LCMT2,0.0,1.0
4776,LCN2,0.0,1.0
4777,LCNL1,0.0,1.0
4778,LCOR,0.0,1.0
4779,LCP2,0.0,1.0
4780,LCT,0.0,1.0
4781,LCTL,inf,0.38554216867469815
4782,LDB3,inf,0.38554216867469815
4783,LDHA,0.0,1.0
4784,LDHAL6B,1.6129032258064515,1.0
4785,LDLR,inf,0.38554216867469815
4786,LDLRAD1,0.0,1.0
4787,LDLRAD2,0.0,1.0
4788,LECT2,1.6129032258064515,1.0
4789,LEF1,0.0,1.0
4790,LEMD1,1.6129032258064515,1.0
4791,LEMD3,0.0,1.0
4792,LENEP,0.0,1.0
4793,LENG8,0.0,1.0
4794,LENG9,inf,0.38554216867469815
4795,LEO1,0.0,1.0
4796,LEPR,0.0,1.0
4797,LEPRE1,0.0,1.0
4798,LEPREL2,inf,0.38554216867469815
4799,LETM1,0.0,1.0
4800,LGALS13,inf,0.14575374669409383
4801,LGALS14,1.6129032258064515,1.0
4802,LGALS16,0.0,1.0
4803,LGALS3BP,0.0,1.0
4804,LGALS9,inf,0.38554216867469815
4805,LGALS9B,0.0,1.0
4806,LGALS9C,inf,0.38554216867469815
4807,LGI1,0.0,1.0
4808,LGI2,0.7903225806451613,1.0
4809,LGI3,0.0,1.0
4810,LGI4,0.0,1.0
4811,LGR4,0.0,1.0
4812,LGR5,0.0,1.0
4813,LGR6,0.0,1.0
4814,LHCGR,0.0,0.5204231560387891
4815,LHFPL1,0.0,1.0
4816,LHFPL2,0.0,1.0
4817,LHX5,inf,0.38554216867469815
4818,LHX8,0.0,1.0
4819,LHX9,0.0,1.0
4820,LIFR,0.7903225806451613,1.0
4821,LIG4,0.0,0.5204231560387891
4822,LILRA1,inf,0.38554216867469815
4823,LILRA2,1.6129032258064515,1.0
4824,LILRA3,0.7903225806451613,1.0
4825,LILRA4,0.0,0.5204231560387891
4826,LILRA5,inf,0.38554216867469815
4827,LILRA6,0.0,1.0
4828,LILRB1,1.6129032258064515,1.0
4829,LILRB2,1.6129032258064515,1.0
4830,LILRB5,3.3333333333333335,0.5559473667025819
4831,LILRP1,0.0,1.0
4832,LIMA1,1.0666666666666667,1.0
4833,LIMCH1,0.0,1.0
4834,LIMK2,0.0,0.2806347340581836
4835,LIMS1,0.0,1.0
4836,LIN28A,inf,0.38554216867469815
4837,LIN7A,0.0,1.0
4838,LIN7B,0.0,1.0
4839,LIN9,inf,0.38554216867469815
4840,LINC00955,0.0,1.0
4841,LINC01124,0.0,0.2806347340581836
4842,LINGO1,0.0,1.0
4843,LINGO2,1.6129032258064515,1.0
4844,LINGO3,0.0,1.0
4845,LINGO4,0.0,1.0
4846,LIPA,0.0,1.0
4847,LIPC,inf,0.38554216867469815
4848,LIPE,0.0,0.5204231560387891
4849,LIPF,inf,0.38554216867469815
4850,LIPG,inf,0.38554216867469815
4851,LIPH,0.0,1.0
4852,LIPI,0.0,1.0
4853,LIPJ,0.0,1.0
4854,LIPT2,0.0,1.0
4855,LITAF,0.0,1.0
4856,LLGL1,0.0,0.5204231560387891
4857,LLGL2,0.0,0.2806347340581836
4858,LMAN1,inf,0.38554216867469815
4859,LMAN2L,inf,0.38554216867469815
4860,LMBR1L,0.0,0.5204231560387891
4861,LMBRD1,inf,0.38554216867469815
4862,LMBRD2,1.6129032258064515,1.0
4863,LMCD1,0.0,1.0
4864,LMF1,0.7903225806451613,1.0
4865,LMLN,inf,0.38554216867469815
4866,LMO3,inf,0.38554216867469815
4867,LMO4,0.0,1.0
4868,LMO7,0.0,1.0
4869,LMX1A,0.0,1.0
4870,LMX1B,0.0,1.0
4871,LNPEP,0.0,1.0
4872,LNX1,3.3333333333333335,0.5559473667025819
4873,LONP1,inf,0.38554216867469815
4874,LONP2,0.0,1.0
4875,LONRF1,0.0,1.0
4876,LONRF2,inf,0.38554216867469815
4877,LONRF3,0.0,1.0
4878,LOR,0.0,1.0
4879,LOXHD1,1.0666666666666667,1.0
4880,LOXL1,0.0,1.0
4881,LOXL2,1.6129032258064515,1.0
4882,LOXL3,0.0,1.0
4883,LPA,1.2155172413793103,1.0
4884,LPAR1,0.0,1.0
4885,LPAR2,0.0,1.0
4886,LPAR3,inf,0.38554216867469815
4887,LPAR4,1.6129032258064515,1.0
4888,LPCAT1,0.0,1.0
4889,LPCAT2,0.0,1.0
4890,LPCAT4,0.0,1.0
4891,LPHN2,0.0,0.15555990901274486
4892,LPHN3,0.7903225806451613,1.0
4893,LPIN1,inf,0.38554216867469815
4894,LPIN2,3.3333333333333335,0.5559473667025819
4895,LPIN3,1.6129032258064515,1.0
4896,LPL,0.0,1.0
4897,LPP,0.0,1.0
4898,LPPR1,0.0,1.0
4899,LPPR5,0.0,1.0
4900,LRAT,0.0,1.0
4901,LRBA,0.5161290322580645,1.0
4902,LRCH1,0.0,1.0
4903,LRCH2,1.6129032258064515,1.0
4904,LRCH3,0.0,1.0
4905,LRCH4,inf,0.38554216867469815
4906,LRFN1,1.6129032258064515,1.0
4907,LRFN5,0.0,1.0
4908,LRGUK,0.0,1.0
4909,LRIF1,0.0,1.0
4910,LRIG1,0.0,1.0
4911,LRIT1,0.5161290322580645,1.0
4912,LRIT2,0.0,1.0
4913,LRIT3,0.0,0.5204231560387891
4914,LRMP,0.0,1.0
4915,LRP1,3.3333333333333335,0.5559473667025819
4916,LRP10,1.6129032258064515,1.0
4917,LRP12,inf,0.38554216867469815
4918,LRP1B,1.6551724137931034,0.6716085929996207
4919,LRP2,1.0666666666666667,1.0
4920,LRP2BP,inf,0.38554216867469815
4921,LRP4,0.0,0.5204231560387891
4922,LRP5,0.0,1.0
4923,LRP6,0.0,0.5204231560387891
4924,LRP8,0.0,0.5204231560387891
4925,LRPPRC,inf,0.38554216867469815
4926,LRRC10,0.0,1.0
4927,LRRC10B,0.0,1.0
4928,LRRC14,inf,0.38554216867469815
4929,LRRC14B,0.0,1.0
4930,LRRC15,0.0,1.0
4931,LRRC16A,0.0,1.0
4932,LRRC16B,0.0,1.0
4933,LRRC18,0.0,1.0
4934,LRRC2,3.3333333333333335,0.5559473667025819
4935,LRRC20,inf,0.38554216867469815
4936,LRRC23,0.0,1.0
4937,LRRC24,0.0,1.0
4938,LRRC27,0.0,1.0
4939,LRRC30,1.6129032258064515,1.0
4940,LRRC31,inf,0.38554216867469815
4941,LRRC34,inf,0.14575374669409383
4942,LRRC36,0.0,0.5204231560387891
4943,LRRC37A,inf,0.05398286914596059
4944,LRRC37A2,5.172413793103448,0.29321622533494396
4945,LRRC37A3,5.172413793103448,0.29321622533494396
4946,LRRC37B,inf,0.14575374669409383
4947,LRRC38,0.0,1.0
4948,LRRC3B,0.0,1.0
4949,LRRC4,0.0,1.0
4950,LRRC40,1.6129032258064515,1.0
4951,LRRC41,1.6129032258064515,1.0
4952,LRRC42,0.0,0.5204231560387891
4953,LRRC45,0.0,1.0
4954,LRRC48,0.0,1.0
4955,LRRC49,0.0,1.0
4956,LRRC53,0.5161290322580645,1.0
4957,LRRC55,0.0,1.0
4958,LRRC58,0.0,0.5204231560387891
4959,LRRC6,0.0,1.0
4960,LRRC63,0.0,0.5204231560387891
4961,LRRC66,0.0,0.5204231560387891
4962,LRRC7,0.0,1.0
4963,LRRC70,0.0,1.0
4964,LRRC8B,inf,0.38554216867469815
4965,LRRC8C,0.0,1.0
4966,LRRC8D,1.6129032258064515,1.0
4967,LRRCC1,0.0,0.5204231560387891
4968,LRRD1,0.7903225806451613,1.0
4969,LRRFIP1,1.6129032258064515,1.0
4970,LRRIQ1,0.0,0.2806347340581836
4971,LRRIQ4,0.0,0.5204231560387891
4972,LRRK1,0.0,1.0
4973,LRRK2,1.6333333333333333,0.637357016140444
4974,LRRN1,1.6129032258064515,1.0
4975,LRRN3,0.0,1.0
4976,LRRN4CL,1.6129032258064515,1.0
4977,LRRTM1,0.0,0.5204231560387891
4978,LRRTM3,0.0,1.0
4979,LRRTM4,0.0,1.0
4980,LRWD1,0.0,1.0
4981,LSM10,inf,0.38554216867469815
4982,LSM11,0.0,1.0
4983,LSM14A,0.0,1.0
4984,LSM14B,0.0,1.0
4985,LSM2,0.0,1.0
4986,LSM4,inf,0.38554216867469815
4987,LSMD1,inf,0.38554216867469815
4988,LSMEM1,0.0,1.0
4989,LSP1,1.6129032258064515,1.0
4990,LSR,0.5161290322580645,1.0
4991,LTB,inf,0.38554216867469815
4992,LTBP1,0.0,1.0
4993,LTBP2,1.6129032258064515,1.0
4994,LTBP3,0.3790322580645161,0.6442426424162594
4995,LTBP4,0.0,1.0
4996,LTF,0.0,1.0
4997,LTN1,0.3790322580645161,0.6442426424162594
4998,LTV1,inf,0.38554216867469815
4999,LUC7L3,inf,0.38554216867469815
5000,LUM,0.0,1.0
5001,LUZP1,0.0,1.0
5002,LUZP2,0.0,0.5204231560387891
5003,LUZP4,1.6129032258064515,1.0
5004,LUZP6,inf,0.38554216867469815
5005,LY6H,0.0,1.0
5006,LY75,0.0,0.5204231560387891
5007,LY9,0.0,1.0
5008,LY96,0.0,1.0
5009,LYAR,1.6129032258064515,1.0
5010,LYG1,0.0,1.0
5011,LYG2,0.0,1.0
5012,LYPD3,0.0,1.0
5013,LYPD6,inf,0.38554216867469815
5014,LYPLA1,0.0,1.0
5015,LYSMD2,0.0,1.0
5016,LYSMD4,0.0,1.0
5017,LYST,0.5161290322580645,1.0
5018,LYZL2,0.0,1.0
5019,LZTR1,1.6129032258064515,1.0
5020,LZTS1,0.7903225806451613,1.0
5021,LZTS3,0.0,1.0
5022,MAATS1,0.0,1.0
5023,MAB21L2,0.7903225806451613,1.0
5024,MAB21L3,0.0,1.0
5025,MACC1,0.0,1.0
5026,MACF1,0.0,1.0
5027,MACROD2,0.0,1.0
5028,MAD2L1,inf,0.38554216867469815
5029,MADD,0.0,1.0
5030,MAEL,0.0,1.0
5031,MAF,0.0,1.0
5032,MAF1,0.0,0.5204231560387891
5033,MAFB,inf,0.38554216867469815
5034,MAFK,inf,0.38554216867469815
5035,MAG,inf,0.38554216867469815
5036,MAGEA1,inf,0.14575374669409383
5037,MAGEA10,0.0,1.0
5038,MAGEA12,inf,0.38554216867469815
5039,MAGEA3,inf,0.38554216867469815
5040,MAGEA4,inf,0.38554216867469815
5041,MAGEA6,inf,0.38554216867469815
5042,MAGEA9B,0.0,1.0
5043,MAGEB1,0.0,0.5204231560387891
5044,MAGEB10,1.6129032258064515,1.0
5045,MAGEB16,0.0,1.0
5046,MAGEB3,0.0,0.5204231560387891
5047,MAGEB4,inf,0.14575374669409383
5048,MAGEB5,0.0,1.0
5049,MAGEB6,0.7903225806451613,1.0
5050,MAGEC1,0.6133333333333333,0.701462357272383
5051,MAGEC3,0.0,1.0
5052,MAGED2,0.0,1.0
5053,MAGEE1,3.3333333333333335,0.5559473667025819
5054,MAGEE2,0.0,1.0
5055,MAGI1,1.6129032258064515,1.0
5056,MAGI2,0.0,0.5204231560387891
5057,MAGI3,0.0,0.15100696429159471
5058,MAGT1,0.0,1.0
5059,MAK,0.0,1.0
5060,MAK16,0.0,1.0
5061,MALRD1,1.0666666666666667,1.0
5062,MALT1,0.0,1.0
5063,MAMDC2,0.0,0.5204231560387891
5064,MAMDC4,0.0,0.5204231560387891
5065,MAML1,0.0,1.0
5066,MAML3,inf,0.14575374669409383
5067,MAMLD1,1.6129032258064515,1.0
5068,MAN1A1,inf,0.38554216867469815
5069,MAN1A2,1.6129032258064515,1.0
5070,MAN1B1,0.0,1.0
5071,MAN1C1,0.0,0.5204231560387891
5072,MAN2A1,0.0,0.2806347340581836
5073,MAN2C1,1.6129032258064515,1.0
5074,MANBA,0.0,1.0
5075,MANSC1,0.0,1.0
5076,MAOA,1.6129032258064515,1.0
5077,MAP1A,0.5161290322580645,1.0
5078,MAP1B,0.0,0.5204231560387891
5079,MAP1S,0.0,1.0
5080,MAP2,0.0,0.2806347340581836
5081,MAP2K1,0.0,0.5204231560387891
5082,MAP2K2,0.0,0.5204231560387891
5083,MAP2K3,0.0,1.0
5084,MAP2K4,1.6129032258064515,1.0
5085,MAP3K1,1.6129032258064515,1.0
5086,MAP3K10,0.0,1.0
5087,MAP3K11,1.6129032258064515,1.0
5088,MAP3K12,0.0,1.0
5089,MAP3K13,3.3333333333333335,0.5559473667025819
5090,MAP3K15,0.7903225806451613,1.0
5091,MAP3K19,1.0666666666666667,1.0
5092,MAP3K4,0.0,0.5204231560387891
5093,MAP3K5,1.6129032258064515,1.0
5094,MAP3K6,0.0,1.0
5095,MAP3K7,0.0,1.0
5096,MAP3K7CL,0.0,1.0
5097,MAP3K8,0.0,1.0
5098,MAP3K9,0.0,1.0
5099,MAP4,1.6129032258064515,1.0
5100,MAP4K1,0.0,1.0
5101,MAP4K4,0.3790322580645161,0.6442426424162594
5102,MAP4K5,0.5161290322580645,1.0
5103,MAP6,inf,0.14575374669409383
5104,MAP6D1,inf,0.38554216867469815
5105,MAP7D2,0.0,1.0
5106,MAP7D3,0.0,0.2806347340581836
5107,MAPK1,0.0,1.0
5108,MAPK10,0.0,1.0
5109,MAPK12,0.0,1.0
5110,MAPK15,0.0,1.0
5111,MAPK4,0.7903225806451613,1.0
5112,MAPK6,inf,0.05398286914596059
5113,MAPK7,0.0,1.0
5114,MAPK8,1.6129032258064515,1.0
5115,MAPK8IP1,0.7903225806451613,1.0
5116,MAPK8IP2,inf,0.38554216867469815
5117,MAPK9,0.0,1.0
5118,MAPKAPK2,0.0,1.0
5119,MAPKBP1,1.6129032258064515,1.0
5120,MAPRE3,0.0,1.0
5121,MAPT,inf,0.38554216867469815
5122,MARC1,0.0,1.0
5123,MARC2,0.0,1.0
5124,MARCH1,1.6333333333333333,0.637357016140444
5125,MARCH11,0.0,1.0
5126,MARCH2,0.0,1.0
5127,MARCH4,0.0,1.0
5128,MARCH5,0.0,1.0
5129,MARCH6,0.0,1.0
5130,MARCH7,0.0,1.0
5131,MARCH9,0.0,1.0
5132,MARCKS,0.0,1.0
5133,MARCO,0.0,0.5204231560387891
5134,MARK1,0.0,1.0
5135,MARK3,0.0,1.0
5136,MARK4,1.6129032258064515,1.0
5137,MARS,0.0,0.5204231560387891
5138,MARS2,0.0,1.0
5139,MAS1,0.0,1.0
5140,MAS1L,0.0,1.0
5141,MAST1,inf,0.38554216867469815
5142,MAST2,1.6129032258064515,1.0
5143,MAST3,0.0,1.0
5144,MAT2A,inf,0.38554216867469815
5145,MATN2,inf,0.14575374669409383
5146,MATR3,0.5161290322580645,1.0
5147,MAU2,0.0,1.0
5148,MAVS,0.0,1.0
5149,MB21D1,0.0,1.0
5150,MB21D2,0.0,1.0
5151,MBD1,0.0,0.2806347340581836
5152,MBD3,inf,0.38554216867469815
5153,MBD3L2,inf,0.05398286914596059
5154,MBD4,0.0,1.0
5155,MBD6,inf,0.38554216867469815
5156,MBIP,0.0,1.0
5157,MBL2,0.0,1.0
5158,MBNL1,0.0,1.0
5159,MBNL3,0.0,0.5204231560387891
5160,MBOAT7,0.0,0.5204231560387891
5161,MBTPS1,0.0,1.0
5162,MBTPS2,0.0,1.0
5163,MC1R,0.0,1.0
5164,MC2R,3.3333333333333335,0.5559473667025819
5165,MC3R,0.7903225806451613,1.0
5166,MC4R,0.0,1.0
5167,MCAM,0.0,0.5204231560387891
5168,MCC,inf,0.38554216867469815
5169,MCCC1,1.6129032258064515,1.0
5170,MCEE,0.0,1.0
5171,MCF2,0.7903225806451613,1.0
5172,MCF2L,0.0,1.0
5173,MCF2L2,inf,0.38554216867469815
5174,MCHR2,inf,0.38554216867469815
5175,MCM2,inf,0.38554216867469815
5176,MCM3,0.0,1.0
5177,MCM3AP,1.6129032258064515,1.0
5178,MCM4,0.0,0.5204231560387891
5179,MCM6,0.0,1.0
5180,MCM7,0.0,1.0
5181,MCM8,0.0,1.0
5182,MCOLN1,inf,0.38554216867469815
5183,MCOLN2,0.0,1.0
5184,MCOLN3,1.6129032258064515,1.0
5185,MCPH1,inf,0.38554216867469815
5186,MCRS1,1.6129032258064515,1.0
5187,MCTP1,0.0,1.0
5188,MCTP2,0.0,1.0
5189,MCTS1,inf,0.38554216867469815
5190,MCUR1,0.0,0.5204231560387891
5191,MDC1,0.6502463054187192,0.7337451902740257
5192,MDGA1,1.6333333333333333,0.637357016140444
5193,MDGA2,1.6129032258064515,1.0
5194,MDH1,1.6129032258064515,1.0
5195,MDH1B,0.0,1.0
5196,MDH2,inf,0.38554216867469815
5197,MDM2,inf,0.38554216867469815
5198,MDM4,0.0,1.0
5199,MDN1,3.3333333333333335,0.5559473667025819
5200,MDS2,0.0,1.0
5201,ME1,1.6129032258064515,1.0
5202,ME3,inf,0.38554216867469815
5203,MEA1,inf,0.38554216867469815
5204,MEAF6,0.0,1.0
5205,MECOM,0.0,0.2806347340581836
5206,MECR,0.0,1.0
5207,MED1,0.0,0.5204231560387891
5208,MED10,0.0,1.0
5209,MED12,0.0,0.2806347340581836
5210,MED12L,0.0,0.2806347340581836
5211,MED13,0.0,0.5204231560387891
5212,MED13L,0.0,0.5204231560387891
5213,MED14,5.172413793103448,0.29321622533494396
5214,MED15,0.0,1.0
5215,MED16,inf,0.38554216867469815
5216,MED24,0.0,0.5204231560387891
5217,MED25,0.0,1.0
5218,MED26,0.0,1.0
5219,MED29,0.0,1.0
5220,MED4,inf,0.38554216867469815
5221,MED6,inf,0.38554216867469815
5222,MEF2A,1.6129032258064515,1.0
5223,MEF2C,0.0,1.0
5224,MEF2D,inf,0.38554216867469815
5225,MEFV,0.0,0.2806347340581836
5226,MEGF10,1.6129032258064515,1.0
5227,MEGF11,0.7903225806451613,1.0
5228,MEGF6,0.0,0.5204231560387891
5229,MEGF8,0.0,1.0
5230,MEGF9,0.0,1.0
5231,MEI1,0.7903225806451613,1.0
5232,MEIG1,0.0,1.0
5233,MEIOB,inf,0.38554216867469815
5234,MEIS1,inf,0.38554216867469815
5235,MEIS2,0.0,0.5204231560387891
5236,MELK,0.0,1.0
5237,MEN1,0.0,1.0
5238,MEOX2,0.0,1.0
5239,MEP1A,0.7903225806451613,1.0
5240,MEP1B,inf,0.38554216867469815
5241,MEPCE,0.0,0.5204231560387891
5242,MERTK,0.0,1.0
5243,MESP2,0.0,1.0
5244,MET,1.6129032258064515,1.0
5245,METAP1D,0.0,1.0
5246,METTL1,0.0,1.0
5247,METTL13,0.0,1.0
5248,METTL15,inf,0.38554216867469815
5249,METTL16,0.0,1.0
5250,METTL17,0.0,1.0
5251,METTL18,0.0,0.5204231560387891
5252,METTL20,inf,0.38554216867469815
5253,METTL21B,0.0,1.0
5254,METTL21C,0.0,1.0
5255,METTL22,0.0,1.0
5256,METTL23,0.0,1.0
5257,METTL24,0.0,1.0
5258,METTL25,inf,0.38554216867469815
5259,METTL2A,inf,0.14575374669409383
5260,METTL4,0.0,1.0
5261,METTL8,0.0,0.5204231560387891
5262,MEX3A,1.6129032258064515,1.0
5263,MEX3C,0.0,1.0
5264,MEX3D,0.0,1.0
5265,MFAP1,0.0,1.0
5266,MFAP3,0.0,1.0
5267,MFAP5,0.0,1.0
5268,MFF,0.0,1.0
5269,MFGE8,0.0,1.0
5270,MFN1,0.0,0.5204231560387891
5271,MFRP,0.0,1.0
5272,MFSD1,0.0,1.0
5273,MFSD12,0.0,1.0
5274,MFSD3,inf,0.38554216867469815
5275,MFSD4,inf,0.38554216867469815
5276,MFSD6,0.0,1.0
5277,MGA,0.5161290322580645,1.0
5278,MGAM,0.9517241379310345,1.0
5279,MGARP,0.0,1.0
5280,MGAT2,1.6129032258064515,1.0
5281,MGAT4A,1.6129032258064515,1.0
5282,MGAT4B,inf,0.38554216867469815
5283,MGAT4C,0.0,1.0
5284,MGAT5B,0.0,0.5204231560387891
5285,MGEA5,0.0,1.0
5286,MGMT,0.0,1.0
5287,MGRN1,0.7903225806451613,1.0
5288,MIA,1.6129032258064515,1.0
5289,MIA2,0.0,1.0
5290,MIA3,1.6129032258064515,1.0
5291,MIB1,0.0,0.5204231560387891
5292,MICA,inf,0.38554216867469815
5293,MICAL1,0.0,1.0
5294,MICAL2,0.0,1.0
5295,MICAL3,1.6129032258064515,1.0
5296,MICALCL,0.0,1.0
5297,MICALL1,0.0,0.5204231560387891
5298,MICALL2,0.0,0.5204231560387891
5299,MICB,inf,0.38554216867469815
5300,MID1,0.0,1.0
5301,MIDN,0.0,1.0
5302,MIEN1,3.3333333333333335,0.5559473667025819
5303,MIER1,0.0,1.0
5304,MIER2,inf,0.38554216867469815
5305,MIER3,0.0,1.0
5306,MIIP,0.0,1.0
5307,MINA,0.0,1.0
5308,MINK1,0.0,1.0
5309,MINPP1,0.0,1.0
5310,MIOS,0.0,0.5204231560387891
5311,MIOX,0.0,1.0
5312,MIP,0.0,1.0
5313,MIPEP,1.6129032258064515,1.0
5314,MIPOL1,0.0,0.5204231560387891
5315,MIS18BP1,0.0,1.0
5316,MITF,0.0,1.0
5317,MKI67,0.3790322580645161,0.6442426424162594
5318,MKL1,inf,0.38554216867469815
5319,MKNK1,3.3333333333333335,0.5559473667025819
5320,MKNK2,0.0,1.0
5321,MKRN1,inf,0.14575374669409383
5322,MKS1,0.0,0.2806347340581836
5323,MLC1,1.6129032258064515,1.0
5324,MLH1,0.0,0.5204231560387891
5325,MLH3,0.0,1.0
5326,MLIP,0.0,1.0
5327,MLK4,0.0,1.0
5328,MLKL,inf,0.38554216867469815
5329,MLLT1,0.0,0.5204231560387891
5330,MLLT10,0.0,1.0
5331,MLLT4,0.5161290322580645,1.0
5332,MLLT6,0.0,0.5204231560387891
5333,MLN,0.0,1.0
5334,MLNR,inf,0.38554216867469815
5335,MLPH,0.0,1.0
5336,MLTK,0.0,1.0
5337,MLX,0.0,1.0
5338,MLXIP,0.0,0.5204231560387891
5339,MLYCD,0.0,1.0
5340,MMAA,0.0,1.0
5341,MMAB,0.0,1.0
5342,MMADHC,0.0,1.0
5343,MMD2,0.0,1.0
5344,MME,0.0,0.5204231560387891
5345,MMEL1,inf,0.38554216867469815
5346,MMGT1,0.0,0.5204231560387891
5347,MMP1,0.0,1.0
5348,MMP13,0.0,1.0
5349,MMP14,1.6129032258064515,1.0
5350,MMP15,0.0,0.5204231560387891
5351,MMP19,0.0,0.5204231560387891
5352,MMP24,0.0,1.0
5353,MMP25,0.0,1.0
5354,MMP27,1.6129032258064515,1.0
5355,MMP28,0.0,1.0
5356,MMP3,inf,0.38554216867469815
5357,MMP7,0.0,1.0
5358,MMP9,0.0,0.5204231560387891
5359,MMRN1,0.0,1.0
5360,MMS22L,0.0,1.0
5361,MN1,0.0,1.0
5362,MNDA,1.6129032258064515,1.0
5363,MNS1,0.0,1.0
5364,MNX1,0.0,1.0
5365,MOAP1,inf,0.38554216867469815
5366,MOB3A,0.0,1.0
5367,MOB3C,0.0,1.0
5368,MOCS1,1.6129032258064515,1.0
5369,MOCS3,0.0,1.0
5370,MOG,0.0,1.0
5371,MOGAT1,0.0,0.5204231560387891
5372,MOGAT3,inf,0.38554216867469815
5373,MON1A,0.0,1.0
5374,MON2,0.5161290322580645,1.0
5375,MORC1,0.0,1.0
5376,MORC3,1.6129032258064515,1.0
5377,MORC4,0.0,1.0
5378,MORF4L1,0.0,0.5204231560387891
5379,MORF4L2,inf,0.38554216867469815
5380,MORN1,0.0,1.0
5381,MORN2,0.0,1.0
5382,MOSPD1,0.0,1.0
5383,MOV10,0.0,1.0
5384,MOV10L1,0.0,0.2806347340581836
5385,MPC1,0.0,1.0
5386,MPC2,0.0,1.0
5387,MPEG1,0.7903225806451613,1.0
5388,MPHOSPH10,3.3333333333333335,0.5559473667025819
5389,MPHOSPH8,0.7903225806451613,1.0
5390,MPHOSPH9,inf,0.38554216867469815
5391,MPI,0.0,1.0
5392,MPL,0.0,1.0
5393,MPO,1.6129032258064515,1.0
5394,MPP1,0.0,1.0
5395,MPP2,0.0,0.5204231560387891
5396,MPP3,inf,0.38554216867469815
5397,MPP4,0.0,1.0
5398,MPP7,0.0,1.0
5399,MPPE1,0.0,1.0
5400,MPRIP,1.6129032258064515,1.0
5401,MPST,0.0,1.0
5402,MR1,0.0,0.5204231560387891
5403,MRAP,0.0,1.0
5404,MRC2,inf,0.38554216867469815
5405,MRE11A,0.0,1.0
5406,MRFAP1,0.0,1.0
5407,MRFAP1L1,inf,0.38554216867469815
5408,MRGPRE,inf,0.38554216867469815
5409,MRGPRF,0.0,1.0
5410,MRGPRG,inf,0.38554216867469815
5411,MRGPRX1,inf,0.14575374669409383
5412,MRGPRX2,1.6129032258064515,1.0
5413,MRGPRX3,inf,0.14575374669409383
5414,MRGPRX4,inf,0.38554216867469815
5415,MRI1,0.0,1.0
5416,MRM1,0.0,1.0
5417,MROH1,0.0,1.0
5418,MROH2A,0.0,0.2806347340581836
5419,MROH2B,0.7903225806451613,1.0
5420,MROH7,1.6129032258064515,1.0
5421,MROH8,0.0,0.15555990901274486
5422,MRPL11,0.0,1.0
5423,MRPL13,inf,0.38554216867469815
