protein	Database_ID	adj_p	cancer_type	change	has_event_sample_size	not_has_event_sample_size
BMP1	ENSP00000305714	0.4168949350621887	ov	-0.1832989289596133	41	36
ERICH1	ENSP00000262109	0.41738299867674467	ov	-0.25364401808047865	25	25
ADAMDEC1	ENSP00000256412	0.42696767830746196	ov	-0.34827732354698043	14	12
NEIL2	ENSP00000284503	0.4447095963628861	ov	-0.11330001018177493	30	26
DEFA5	ENSP00000329890	0.4542721941643179	ov	-0.2967340159085987	43	39
RAB11FIP1	ENSP00000331342	0.5045349481084443	ov	-0.07159289526466447	43	39
INTS9	ENSP00000398208	0.5045349481084443	ov	-0.06462411209774208	43	39
SCARA5	ENSP00000346990	0.5118632930122857	ov	-0.3273535052898335	10	7
DCTN6	ENSP00000221114	0.5351075243127554	ov	-0.05079572382188239	43	39
NUGGC	ENSP00000408697	0.5835194268297129	ov	-0.2210623791863129	33	30
ASH2L	ENSP00000340896	0.5835194268297129	ov	-0.044567242867152135	43	39
NEFL	ENSP00000482169	0.6108610171935859	ov	0.16869736562792914	32	28
EIF4EBP1	ENSP00000340691	0.6322742071827402	ov	0.04582424903428112	43	39
TNFRSF10B	ENSP00000276431	0.7118137160071224	ov	0.09189067897092829	7	8
LZTS1	ENSP00000265801	0.7274923698057651	ov	0.133290687163576	43	39
NEFM	ENSP00000221166	0.7337736148617273	ov	-0.13341722738832218	29	28
PEBP4	ENSP00000256404	0.7337736148617273	ov	0.14777288105132272	11	12
ENTPD4	ENSP00000351520	0.7379729657754943	ov	0.1268058818584059	4	4
TUSC3	ENSP00000371450	0.7379729657754943	ov	-0.06595803433220931	43	39
ANGPT2	ENSP00000314897	0.7454624278505754	ov	0.15588909698398734	32	27
LPL	ENSP00000497642	0.7454624278505754	ov	-0.3328031499489682	7	8
DEFA6	ENSP00000297436	0.7670621729629302	ov	-0.26176031687604073	20	22
ESCO2	ENSP00000306999	0.7952140442359211	ov	-0.12531443122798627	7	8
ADGRA2	ENSP00000323508	0.8207217593279381	ov	0.03584435116583953	43	39
CDCA2	ENSP00000328228	0.8207217593279381	ov	0.07234037366294468	24	25
IDO1	ENSP00000430505	0.8642284549802203	ov	-0.07115704789482757	36	35
INTS10	ENSP00000381064	0.8745741118704641	ov	-0.014449076522550272	43	39
MYOM2	ENSP00000262113	0.8796397313580581	ov	0.13688577241886768	22	18
DEFA4	ENSP00000297435	0.9315634404985976	ov	-0.1042030507009884	9	14
TACC1	ENSP00000321703	0.9418858407543879	ov	-0.01414950616329387	43	39
CLN8	ENSP00000328182	0.9447307022534674	ov	0.034197315154202046	4	4
EXTL3	ENSP00000220562	0.9549176422903577	ov	-0.012133381138882182	27	26
NUDT18	ENSP00000480722	0.9769013525492418	ov	-0.007930190058893616	32	29
GATA4	ENSP00000334458	0.9769013525492418	ov	-0.008032605870412796	8	7
PDGFRL	ENSP00000251630	0.9769013525492418	ov	-0.009485849423257392	43	39
NSD3	ENSP00000313983	0.9769013525492418	ov	0.004308336277964064	24	18
ZNF703	ENSP00000332325	0.9769013525492418	ov	-0.008968765473352881	31	28
PTK2B	ENSP00000391995	0.0018355836382763493	pdac	-0.3463528516212354	16	124
PCM1	ENSP00000428123	0.013646897480595908	pdac	-0.6857030477121075	5	30
CCAR2	ENSP00000310670	0.013646897480595908	pdac	-0.15696689800086455	16	124
SLC39A14	ENSP00000240095	0.03022842179430265	pdac	-0.43031496379785217	16	124
VPS37A	ENSP00000318629	0.03022842179430265	pdac	-0.15169575546807185	16	124
MTUS1	ENSP00000262102	0.03022842179430265	pdac	-0.35349600051545843	16	124
FDFT1	ENSP00000220584	0.030908832643521834	pdac	-0.5159773960628184	16	124
CHMP7	ENSP00000324491	0.03877363266738804	pdac	-0.17368634921808823	16	124
LZTS1	ENSP00000265801	0.04132854496588664	pdac	-0.37066908276997457	16	124
PDGFRL	ENSP00000251630	0.044837202907293136	pdac	-0.4710694037421179	16	124
FGL1	ENSP00000371262	0.0776319369384034	pdac	-0.6334250142486773	14	120
PCM1	ENSP00000327077	0.09769233430129186	pdac	-0.13797273218437264	16	124
TNFRSF10C	ENSP00000349324	0.14037459164388963	pdac	-0.8624983944212794	9	49
EPHX2	ENSP00000430269	0.18495142026843975	pdac	-0.2778911080693619	16	124
ADGRA2	ENSP00000406367	0.18495142026843975	pdac	-0.2829680461313088	16	119
ZDHHC2	ENSP00000262096	0.18495142026843975	pdac	-0.9076662148245308	7	35
MTMR9	ENSP00000221086	0.19319413529785248	pdac	-0.1387261432014382	16	124
GTF2E2	ENSP00000348168	0.19319413529785248	pdac	-0.14162255977776805	16	124
GSR	ENSP00000221130	0.21017406425410448	pdac	-0.14919058249298311	16	124
ARHGEF10	ENSP00000340297	0.21017406425410448	pdac	-0.1342222257860961	16	124
ASAH1	ENSP00000262097	0.21355450234658452	pdac	-0.2094553893797727	16	124
PPP3CC	ENSP00000240139	0.26719231681247146	pdac	-0.151447889986256	16	114
ATP6V1B2	ENSP00000276390	0.2742862228770958	pdac	-0.10421548752153006	16	124
ZNF395	ENSP00000340494	0.28342674098985726	pdac	-0.3113893153535959	5	43
TNFRSF10A	ENSP00000221132	0.2956322111626972	pdac	-1.3697431893067593	4	22
ERLIN2	ENSP00000428112	0.2966253134082554	pdac	0.16598018682009108	16	124
MSRA	ENSP00000313921	0.2966253134082554	pdac	-0.1296103250140215	16	124
XPO7	ENSP00000252512	0.2966253134082554	pdac	-0.1100636882529513	16	124
BAG4	ENSP00000287322	0.30406382851497027	pdac	0.2749441559225953	16	108
DOK2	ENSP00000276420	0.30873724038319084	pdac	-0.20717024170027298	16	124
CCDC25	ENSP00000348933	0.3446860223846781	pdac	-0.12429043015735045	16	124
ADAM28	ENSP00000265769	0.37289635137120486	pdac	-0.27413123641629505	15	108
PPP2R2A	ENSP00000370113	0.37289635137120486	pdac	-0.18052624769509665	16	124
INTS10	ENSP00000381064	0.375307137895931	pdac	-0.11022113708564457	16	124
NSD3	ENSP00000434730	0.375307137895931	pdac	0.1265336146648786	15	120
CTSB	ENSP00000342070	0.375307137895931	pdac	-0.15225302644122357	16	124
EXTL3	ENSP00000220562	0.375307137895931	pdac	-0.44338214902310535	4	30
ERICH1	ENSP00000262109	0.3879253814088585	pdac	-0.18679107826750807	12	100
BIN3	ENSP00000276416	0.3926087878272987	pdac	0.10743015490019299	16	124
ENTPD4	ENSP00000351520	0.4010977900073834	pdac	-0.21414460642843544	12	87
DMTN	ENSP00000370879	0.4010977900073834	pdac	-0.24580279960900359	16	124
ZNF703	ENSP00000332325	0.41757522984420703	pdac	-0.1423875914368353	16	124
SH2D4A	ENSP00000265807	0.4328317133522846	pdac	-0.13495702105250293	16	124
PNMA2	ENSP00000429344	0.43870578430233825	pdac	-0.3921635265483251	10	84
MSR1	ENSP00000405453	0.43870578430233825	pdac	-0.1596292580499165	16	124
NEFM	ENSP00000221166	0.44826071471190115	pdac	-0.33071072838109455	13	104
NAT1	ENSP00000307218	0.4563486428560879	pdac	-0.08701215105299805	16	124
TACC1	ENSP00000321703	0.4784114503609965	pdac	-0.07584220339130066	16	124
INTS9	ENSP00000398208	0.5075114989357418	pdac	-0.08390519878158716	16	124
PPP2CB	ENSP00000221138	0.5075114989357418	pdac	-0.11461634613240193	16	124
DEFA4	ENSP00000297435	0.5230071109647673	pdac	-0.4196959243431439	14	98
NSD3	ENSP00000313410	0.5230071109647673	pdac	0.29724853214978253	8	49
R3HCC1	ENSP00000397555	0.5246992405338565	pdac	-0.11907744570609358	14	114
DDHD2	ENSP00000380352	0.5246992405338565	pdac	0.08575469347217132	16	124
DEFA5	ENSP00000329890	0.5350129370634126	pdac	-0.5605904565440807	16	124
TNFRSF10B	ENSP00000276431	0.5892393750698658	pdac	-0.1509332147632307	10	84
NEFL	ENSP00000482169	0.5892393750698658	pdac	-0.21225052175815873	16	124
LPL	ENSP00000497642	0.5892393750698658	pdac	-0.20756763325105068	9	77
DEFB1	ENSP00000297439	0.5892393750698658	pdac	0.3779602166083706	7	57
IDO1	ENSP00000430505	0.5892393750698658	pdac	-0.28796209187180266	13	105
DOCK5	ENSP00000276440	0.5892393750698658	pdac	-0.07944379785123858	16	124
SLC7A2	ENSP00000004531	0.5892393750698658	pdac	-0.2415980531468172	8	62
CNOT7	ENSP00000355279	0.5892393750698658	pdac	-0.057442539411553056	16	124
PLPBP	ENSP00000333551	0.6451695402017811	pdac	0.08333596431420837	16	124
CDCA2	ENSP00000328228	0.6756843081233579	pdac	-0.44181849248493427	6	36
MAK16	ENSP00000353246	0.7122442110678256	pdac	0.08105082674617561	16	124
KIF13B	ENSP00000427900	0.7122442110678256	pdac	-0.07567391863515674	16	124
BNIP3L	ENSP00000370003	0.7122442110678256	pdac	-0.23796191879175244	5	45
TDRP	ENSP00000315111	0.7122442110678256	pdac	-0.09186632376798132	12	79
LOXL2	ENSP00000373783	0.7282773131667203	pdac	0.16648111784978986	16	124
MTMR7	ENSP00000180173	0.7282773131667203	pdac	-0.1344165361958971	10	58
STC1	ENSP00000290271	0.7375533464418447	pdac	0.18456702696295357	12	84
ELP3	ENSP00000256398	0.7756283589553196	pdac	-0.044980599342893494	16	124
NSD3	ENSP00000313983	0.7756283589553196	pdac	0.09124805575088164	12	75
AGPAT5	ENSP00000285518	0.7756283589553196	pdac	-0.08517972379281197	16	124
SARAF	ENSP00000256255	0.7909037024560321	pdac	-0.09113029414088442	16	121
TTI2	ENSP00000353971	0.8235528496374145	pdac	0.11390583058145892	10	69
EIF4EBP1	ENSP00000340691	0.8262468908073926	pdac	0.041092673918709355	16	124
DPYSL2	ENSP00000427985	0.8262468908073926	pdac	-0.045614121636045946	16	124
DEFA6	ENSP00000297436	0.8262468908073926	pdac	-0.29802657970292046	16	124
PBK	ENSP00000301905	0.8262468908073926	pdac	-0.11100788511106459	6	62
FGFR1	ENSP00000327229	0.8500548091464175	pdac	-0.0641497334533997	14	90
CLU	ENSP00000315130	0.8500548091464175	pdac	0.06427136975902122	16	124
ADAM9	ENSP00000419446	0.8527601336938209	pdac	0.07045440119469071	16	124
CSGALNACT1	ENSP00000330805	0.8527601336938209	pdac	-0.09930020192999567	5	43
DLC1	ENSP00000276297	0.8527601336938209	pdac	-0.04812189697613037	15	96
PEBP4	ENSP00000256404	0.8527601336938209	pdac	0.09297770933389737	8	66
TNKS	ENSP00000311579	0.8527601336938209	pdac	-0.12525616326946154	7	53
ADAMDEC1	ENSP00000256412	0.8527601336938209	pdac	-0.10918303960664674	12	75
DCTN6	ENSP00000221114	0.8527601336938209	pdac	0.03818162256871531	16	124
TUSC3	ENSP00000371450	0.8527601336938209	pdac	-0.08465183706972004	10	71
CLDN23	ENSP00000428780	0.8589912423929383	pdac	0.12682472561271738	6	41
HMBOX1	ENSP00000287701	0.8649547525042617	pdac	-0.042006430167328024	10	75
RBPMS	ENSP00000318102	0.8649547525042617	pdac	0.052096685676929225	16	124
PINX1	ENSP00000318966	0.8649547525042617	pdac	-0.05425354324520475	10	66
ASH2L	ENSP00000340896	0.8707685151344479	pdac	0.01798146330557751	16	124
PSD3	ENSP00000324127	0.8711231645922501	pdac	-0.030384303327097267	16	124
ANGPT2	ENSP00000314897	0.8909173183408756	pdac	-0.05666453508390282	9	51
PDLIM2	ENSP00000312634	0.8909173183408756	pdac	-0.027115697857383082	16	124
REEP4	ENSP00000303482	0.8909173183408756	pdac	0.04668523977842975	13	103
RAB11FIP1	ENSP00000331342	0.8909173183408756	pdac	-0.022972869412212327	16	124
PRAG1	ENSP00000479068	0.8909173183408756	pdac	0.027738090412987998	16	124
NEIL2	ENSP00000284503	0.8909173183408756	pdac	-0.027090638287052743	12	86
KCTD9	ENSP00000221200	0.8928282460941749	pdac	-0.020768041344004437	13	109
LSM1	ENSP00000310596	0.8928282460941749	pdac	0.022053731043681087	16	124
BMP1	ENSP00000305714	0.9262719699330756	pdac	-0.030503563044603638	16	121
DEFA3	ENSP00000328359	0.9292953850216681	pdac	-0.06556432371718013	16	119
WRN	ENSP00000298139	0.9292953850216681	pdac	0.01383960245211343	16	118
KBTBD11	ENSP00000321544	0.9292953850216681	pdac	-0.01714060195396179	16	124
SORBS3	ENSP00000240123	0.9293060921106896	pdac	0.013270379476185173	16	124
NUDT18	ENSP00000480722	0.9293060921106896	pdac	-0.01688194522763021	16	109
PLEKHA2	ENSP00000482228	0.9536243497856426	pdac	0.005540700592275377	16	124
ERI1	ENSP00000250263	0.9536243497856426	pdac	0.0077986528638258334	16	124
POLR3D	ENSP00000303088	0.9536243497856426	pdac	0.0067795471038423205	16	124
PPP1R3B	ENSP00000308318	0.9628857814157538	pdac	-0.016783483659557785	4	33
NPM2	ENSP00000289820	0.9691849110296876	pdac	-0.008562415713353144	7	66
DMTN	ENSP00000265800		brca		0	0
DPYSL2	ENSP00000309539		brca		0	0
EXTL3	ENSP00000220562		brca	-0.22680518676723288	3	5
FGL1	ENSP00000371262		brca	-0.12531415749252517	3	5
GFRA2	ENSP00000428518		brca	0.0529328843102969	3	6
NKX3-1	ENSP00000370253		brca	-0.32516943971255247	2	4
NRG1	ENSP00000384620		brca	-0.4777129901139914	2	7
TNFRSF10B	ENSP00000276431		brca	0.26581498820094024	2	5
ADAM28	ENSP00000265769		coad	0.4900055167277154	3	1
CLDN23	ENSP00000428780		coad	-0.5129968846887082	1	7
CLN8	ENSP00000328182		coad	-1.1600185788180546	2	1
LPL	ENSP00000497642		coad	-0.14583004524227935	2	2
NEIL2	ENSP00000284503		coad	-0.22071346068876796	3	13
ZDHHC2	ENSP00000262096		coad		1	0
BLK	ENSP00000259089		hnscc	0.46577170072120744	2	8
CLDN23	ENSP00000428780		hnscc	0.3253724570052417	3	8
HR	ENSP00000326765		hnscc	-0.5117612603312587	1	5
HTRA4	ENSP00000305919		hnscc	-1.2774894488252015	2	4
NKX3-1	ENSP00000370253		hnscc		0	0
PCM1	ENSP00000428123		hnscc	0.4424799452369434	3	13
SFTPC	ENSP00000316152		hnscc	-0.2863529385925103	3	12
TM2D2	ENSP00000380260		hnscc	0.8057132933184276	1	6
DEFA6	ENSP00000297436		lscc	-0.7307285219765609	2	3
LETM2	ENSP00000297720		lscc	1.0843871166778607	3	2
MCPH1	ENSP00000342924		lscc	-0.5176979257757848	3	2
MTUS1	ENSP00000371293		lscc	0.6408720684456426	2	3
NPM2	ENSP00000289820		lscc	-0.36479061853656736	2	3
PLPP5	ENSP00000392553		lscc	0.009209929373086262	1	4
PPP3CC	ENSP00000240139		lscc		0	5
SLC7A2	ENSP00000004531		lscc	-0.05004374867201622	2	8
SOX7	ENSP00000301921		lscc	-0.3161805921386734	3	7
TNFRSF10D	ENSP00000310263		lscc	0.7466444304388782	2	3
ANGPT2	ENSP00000486858		luad	-0.1667470256981508	1	3
DEFA6	ENSP00000297436		luad	-0.5821278556330948	2	2
HTRA4	ENSP00000305919		luad	0.14708798040572799	2	14
LEPROTL1	ENSP00000314625		luad	0.02852248718468639	1	7
MTMR7	ENSP00000180173		luad	-1.300465579395824	1	3
NAT2	ENSP00000286479		luad	-0.026962572717718736	1	4
NSD3	ENSP00000313410		luad	-0.31159929118844615	3	15
PLPP5	ENSP00000392553		luad	0.0783203531604133	3	5
PSD3	ENSP00000393228		luad		0	4
SOX7	ENSP00000301921		luad	-0.08737298134548858	2	2
BLK	ENSP00000259089		ov	-0.389892206512424	2	3
BMP1	ENSP00000306121		ov	0.28416059342422806	4	3
CLDN23	ENSP00000428780		ov	0.31502967286846373	3	5
DMTN	ENSP00000370879		ov	0.014608392335675346	4	2
FGF20	ENSP00000180166		ov	-1.097729041928509	3	5
GFRA2	ENSP00000428518		ov	-0.9138877043360257	3	5
LEPROTL1	ENSP00000314625		ov	-0.7581146111929098	3	5
LETM2	ENSP00000297720		ov	0.39880932513394035	4	3
MICU3	ENSP00000321455		ov	-0.6236738679901372	4	3
NRG1	ENSP00000287842		ov	-0.33918680255786327	4	3
STAR	ENSP00000276449		ov	0.18461784977241208	4	3
TM2D2	ENSP00000380260		ov	0.03465882124509301	4	3
TNKS	ENSP00000311579		ov	0.3383483091147177	2	3
ZNF395	ENSP00000340494		ov	-0.4761065582948303	3	5
BLK	ENSP00000259089		pdac	-1.4415194223806855	1	4
CLN8	ENSP00000328182		pdac	-0.22150855021218796	1	16
EBF2	ENSP00000430241		pdac	0.10625666939219336	1	6
GATA4	ENSP00000334458		pdac	-0.020363600187249142	2	27
GFRA2	ENSP00000428518		pdac	-0.4395656086513014	2	11
MFHAS1	ENSP00000276282		pdac	0.0797665666530674	3	26
NAT2	ENSP00000286479		pdac		0	5
PLPP5	ENSP00000392553		pdac	0.2610638728125578	3	8
RBPMS	ENSP00000340176		pdac	0.28911329124887847	2	27
SCARA5	ENSP00000346990		pdac		0	10
TM2D2	ENSP00000380260		pdac	0.01608407015733393	1	4
