Name	luad_Database_ID	lscc_Database_ID	brca_Database_ID	ccrcc_Database_ID	ovarian_Database_ID	brca_pvalue	ccrcc_pvalue	colon_pvalue	endometrial_pvalue	gbm_pvalue	lscc_pvalue	luad_pvalue	ovarian_pvalue	brca_diff	ccrcc_diff	colon_diff	endometrial_diff	gbm_diff	lscc_diff	luad_diff	ovarian_diff
MON1B	NP_055755.1|NP_001273568.1|NP_001273569.1	NP_055755.1|NP_001273568.1|NP_001273569.1	NP_055755.1|NP_001273568.1|NP_001273569.1	NP_055755.1	NP_055755	0.9997780592881007	0.9368369271697061	0.5582028565995032	0.5262468174247164	0.8551413068643239	0.7519704058729669	0.9953114645971363	0.9714410689225159	-0.012445104895104905	0.0776000472209946	-0.13783980392156864	0.3429875	-0.07956894516442885	-0.1261977676306444	-0.005208333333333315	-0.026283798596244135
MON2	NP_001265399.1|NP_001265400.1	NP_001265399.1|NP_001265400.1|NP_055841.2|NP_001265398.1|NP_001265401.1	NP_001265399.1|NP_001265400.1|NP_055841.2|NP_001265398.1|NP_001265401.1		NP_001265399	0.9997780592881007		0.8537348510729817	0.7234233056669116	0.9409010583683965	0.5882318202260701	0.7193374094518938	0.9607407552371225	-0.15915227272727273		-0.03808008048289739	0.09779750000000001	0.024698562026994542	-0.20100953830542867	-0.3228041666666667	0.020100026827856082
MORC2	NP_001290185.1|NP_001290186.1|NP_055756.1	NP_001290185.1|NP_001290186.1|NP_055756.1	NP_001290185.1|NP_001290186.1|NP_055756.1	NP_001290185.1	NP_001290185	0.9997780592881007	0.9907823811899763	0.8919167733893173	0.7837948363349283	0.9861390138531756	0.6604637391739937	0.9215267904878732	0.64680132659628	0.24733758741258743	-0.016922941484748794	0.05193739406779663	-0.15261250000000004	-0.017121347668744374	0.26708909183155755	-0.15141875000000005	0.20209294032394365
MORC3	NP_056173.1|NP_001307374.1	NP_056173.1|NP_001307374.1	NP_056173.1|NP_001307374.1	NP_056173.1	NP_001307374	0.9997780592881007	0.9903551886607748	0.826639123117142	0.9916212450802999	0.8598408395926493	0.33055508331963035	0.7412935775399606	0.8123760844663134	-0.0851899475524476	-0.014162991724487206	-0.06712785714285714	-0.006123750000000018	-0.07822833597341043	-0.3913540842212075	0.27593750000000006	0.10468646020970265
MORC4			NP_001078823.1|NP_078933.3			0.9997780592881007								0.3641333916083916							
MORF4L1		NP_006782.1|NP_996670.1|NP_001252532.1	NP_006782.1|NP_996670.1|NP_001252532.1	NP_006782.1	NP_006782	0.9997780592881007	0.9993349906186937	0.6992079390956917	0.9986754123405777	0.848386093640628	0.7005229335345752		0.9351027119220768	-0.1334916083916084	-0.01151142782618992	-0.1228234375	-0.0006286999999999959	-0.13602406167877082	-0.1683045662100457		-0.05577444730359936
MORF4L2	NP_001135890.1	NP_001135890.1	NP_001135890.1	NP_001135890.1	NP_001135890	0.9997780592881007	0.9648378724891257	0.9502282972153779	0.5974573153723851	0.6583176968747486	0.9167510628857363	0.8969886726495211	0.9398260988947428	-0.04002884615384615	-0.06254628774564086	0.029437491616364872	-0.24399875000000004	-0.2265395837446909	-0.08670131912734647	-0.22526249999999975	-0.04941916160876368
MOSPD2	NP_689794.1|NP_001317170.1|NP_001170946.1	NP_689794.1|NP_001317170.1|NP_001170946.1	NP_689794.1|NP_001317170.1|NP_001170946.1	NP_689794.1	NP_689794	0.9997780592881007	0.9993349906186937	0.6683183916387249	0.7482708316803516	0.9024276073113219	0.9663018783718759	0.721290544321937	0.8179573407158689	-0.05807290209790228	0.003346377306336662	-0.18549736842105274	0.18465125	0.06210300316942412	0.035897006595636716	0.3761416666666666	0.20012925508450707
MOV10	NP_001123551.1|NP_001273001.1	NP_001123551.1|NP_001273001.1	NP_066014.1|NP_001273001.1	NP_001123551.1	NP_066014	0.9997780592881007	0.9993349906186937	0.9851100733529956	0.9363486091427413	0.9193377186575579	0.3799558769370419	0.736402079869089	0.9872205899194474	0.3226262237762237	-0.006475366894714674	-0.00828832997987923	-0.0584325	-0.06500180260702108	-0.5190799086757996	0.4075541666666666	0.013891134211267614
MPC2		NP_001137146.1	NP_001137146.1	NP_001137146.1	NP_001137146	0.9997780592881007	0.9859988267923652	0.9668835312416915	0.9642316208661594	0.9314650071395959	0.23075008307400008		0.5777953484773105	-0.25925987762237773	-0.043331250442583125	-0.028615828303152235	-0.040703499999999976	-0.06615095879142614	-0.9801748858447483		-0.39721358504851334
MPDU1	NP_001317002.1|NP_004861.2	NP_004861.2|NP_001317002.1	NP_001317002.1|NP_004861.2	NP_001317002.1	NP_004861	0.9997780592881007	0.9744294974157616	0.6449162697316994	0.9598059653578468	0.9975786427348009	0.5283891025965106	0.8881375166126759	0.7888625106675318	-0.04198260489510486	0.06891802026250571	-0.22291213950368888	-0.087465625	0.007108073931904622	-0.41788756976154234	-0.35311041666666676	-0.19233541800782472
MPDZ	NP_001317566.1|NP_001248335.1|NP_003820.2|NP_001248336.1	NP_001317566.1|NP_001248335.1|NP_003820.2|NP_001248336.1	NP_001317566.1|NP_001248335.1|NP_003820.2|NP_001248336.1	NP_001248335.1	NP_001248335	0.9997780592881007	0.9744294974157616		0.5337791666199063	0.8598408395926493	0.8318033226844377	0.7412935775399606	0.8495315812573786	0.746648688811189	0.05549017076804236		0.26002624999999996	0.09260195209163663	0.11911694571283693	-0.30526041666666703	0.16281736538184663
MPG	NP_001015052.1|NP_002425.2|NP_001015054.1	NP_001015052.1|NP_002425.2|NP_001015054.1	NP_001015052.1|NP_002425.2|NP_001015054.1	NP_001015052.1	NP_001015052	0.9997780592881007	0.9352265063486586	0.9335115752384281	0.682094891880809	0.8534949928363113	0.9588769841713725	0.521107937118481	0.8123760844663134	0.04547150349650353	0.09778649765199458	0.032375318578135484	-0.15200375	-0.14056812711437836	-0.038422780314561006	-0.4798874999999999	-0.13330078871205006
MPHOSPH10	NP_005782.1	NP_005782.1	NP_005782.1	NP_005782.1	NP_005782	0.9997780592881007	0.9744294974157616	0.6746215148610202	0.5499969632785977	0.8551413068643239	0.9077435552367412	0.9915351619541627	0.8558352229560585	-0.38727945804195807	-0.027475516944898665	0.11630127431254189	-0.25616875	-0.13907484915243976	-0.10920481988838143	-0.019347916666666687	0.121896841456964
MPHOSPH6	NP_005783.2	NP_005783.2	NP_005783.2	NP_005783.2	NP_005783	0.9997780592881007	0.9730459922595459	0.8919826993927769	0.7592568736934989	0.8598408395926493	0.9918995801946745	0.9949209086964812	0.9549293180151881	-0.20853557692307695	-0.03360215759295637	-0.046696393442622955	-0.110064	-0.0990672221318604	0.010442567224758947	-0.006591666666666607	0.0428567948622848
MPHOSPH8		NP_059990.2	NP_059990.2	NP_059990.2	NP_059990	0.9997780592881007	0.9744294974157616	0.8176233756335824	0.6599989486815421	0.8954145640374512	0.7640367391118521		0.8749431614226721	-0.09311564685314683	0.030393004209268368	-0.08184996646545942	-0.14055187499999997	-0.04428654541120731	-0.13386778285134457		-0.09041555641627541
MPO	NP_000241.1	NP_000241.1	NP_000241.1	NP_000241.1	NP_000241	0.9997780592881007	0.9744294974157616	0.6918330652025689	0.4978807340453283	0.8745389365861851	0.9903456180559147	0.9390846379450655	0.9279488402041457	0.11167211538461519	-0.0769006335611902	-0.3679924882629107	1.0092500000000002	-0.3126286986782964	0.0559230847285644	-0.35550833333333354	0.16664525837089222
MPP1	NP_002427.1|NP_001159932.1|NP_001159934.1	NP_002427.1|NP_001159932.1|NP_001159934.1	NP_002427.1|NP_001159932.1	NP_002427.1	NP_002427	0.9997780592881007	0.9240183741675954	0.837611598787837	0.8415914082879541	0.9843092659517745	0.6864243295437211	0.9130135776414863	0.9222306291218321	-0.43041372377622367	-0.22701490387075696	-0.08223266264252183	-0.17665124999999998	-0.024533844914069826	-0.2679528665651951	-0.16370208333333314	-0.10641568068857604
MPP1	NP_002427.1|NP_001159932.1|NP_001159934.1	NP_001159933.1	NP_002427.1|NP_001159932.1	NP_002427.1	NP_002427	0.9997780592881007	0.9240183741675954	0.837611598787837	0.8415914082879541	0.9843092659517745	0.8682226796268464	0.9130135776414863	0.9222306291218321	-0.43041372377622367	-0.22701490387075696	-0.08223266264252183	-0.17665124999999998	-0.024533844914069826	-0.20381445966514478	-0.16370208333333314	-0.10641568068857604
MPP5	NP_071919.2	NP_071919.2|NP_001243479.1	NP_071919.2|NP_001243479.1	NP_071919.2	NP_071919	0.9997780592881007	0.9410749550649433	0.5445327446273399	0.6277207373542808	0.8598408395926493	0.9964077647198959	0.9040966780585872	0.8494727622231227	0.04320498251748253	-0.09688260311974181	-0.24717930555555553	0.18319249999999998	0.09009194931226759	-0.008079604261796325	0.1717624999999997	0.15147540910172144
MPP6	NP_001289966.1|NP_001265299.1|NP_001265301.1|NP_001265305.2|NP_001265310.1|NP_001265300.1|NP_001265303.1	NP_001289966.1	NP_001289966.1	NP_001289966.1	NP_001289966	0.9997780592881007	0.9908097171706163	0.7229716258785381	0.9938091577070853	0.7084712753464956	0.3996545378145651	0.29535847945132365	0.8640593760059488	0.2543384615384616	0.031699180960627314	0.1533673611111111	-0.011279999999999998	0.3909737068796076	0.6271745814307459	-1.03718125	0.1554702284068858
MPP7	NP_001305099.1	NP_001305099.1	NP_775767.2	NP_001305099.1	NP_775767	0.9997780592881007	0.9851540702219826	0.9149512719132562	0.9547633838652448	0.8652574267533929	0.5152483574121862	0.6698895230373094	0.9987308304861999	0.21142159090909088	0.041168828712420114	0.05778698859825629	0.07813625000000002	0.17431187157527195	-0.6962494672754949	-0.7613916666666668	-0.0014305802613458346
MPRIP	NP_958431.2|NP_055949.2	NP_055949.2	NP_958431.2|NP_055949.2		NP_055949	0.9997780592881007		0.9672215035584254	0.6493885738965399	0.858008328575191	0.35955993235677947	0.9366975760770758	0.9455416552877515	0.3751200174825174		-0.02043460764587525	0.2269225	0.09935185966033777	0.4977268899036026	-0.1091416666666668	-0.055414611895148694
MPST	NP_066949.2|NP_001013454.1	NP_066949.2|NP_001013454.1	NP_066949.2|NP_001013454.1	NP_066949.2	NP_066949	0.9997780592881007	0.979653877894743	0.5244583048576641	0.6458771314803472	0.8598408395926493	0.9757223396059841	0.9157625749494005	0.8233478538665535	-0.5419239510489511	-0.02810722174414626	0.3726470154258887	0.34702125000000006	-0.09215240889589227	-0.02854439370877737	-0.16807500000000003	-0.17101851251799685
MPV17			NP_002428.1	NP_002428.1	NP_002428	0.9997780592881007	0.9993349906186937	0.5551171207710736	0.6063561607408088	0.8767832628757475			0.8969141456015848	-0.007815909090908957	0.01923336264979872	0.1898434607645875	0.517310625	0.10013636728846784			0.12904700706572758
MPZL1	NP_003944.1|NP_078845.3|NP_001139663.1	NP_003944.1|NP_078845.3|NP_001139663.1	NP_003944.1|NP_078845.3|NP_001139663.1	NP_003944.1	NP_003944	0.9997780592881007	0.9993349906186937	0.8843310866302136	0.9644452005485625	0.8598408395926493	0.6683634092285435	0.9601660465113226	0.7257949229254111	0.07850332167832197	-0.011822037096324733	0.07336964912280697	-0.04879999999999998	-0.12042443185825182	0.3173715880263826	-0.1363895833333333	-0.2109740084788732
MRC1	NP_002429.1	NP_002429.1	NP_002429.1	NP_002429.1	NP_002429	0.9997780592881007	0.9993349906186937	0.8764873159324457	0.8555788448320101	0.9086497195703661	0.8089027002276845	0.9074889088348967	0.9340564276872704	-0.15906494755244757	-0.003149881557966555	-0.10109154929577463	-0.18988125000000008	-0.1505000407515808	-0.2932967529173003	0.26048958333333316	0.09632305904381845
MRC2	NP_006030.2	NP_006030.2	NP_006030.2	NP_006030.2	NP_006030	0.9997780592881007	0.9676322821075185	0.8336462408985925	0.9602206090642794	0.9684672118576161	0.9804192561576822	0.9440036603127031	0.7723992379959054	0.2813521853146854	-0.126881188652375	-0.12485231388329979	0.07286250000000005	0.050573985834781954	0.05748863521055305	-0.14190000000000003	-0.31556422254773087
MRFAP1		NP_001258982.1|NP_001258983.1|NP_982287.1	NP_001258982.1|NP_001258983.1|NP_982287.1		NP_001258982	0.9997780592881007		0.837611598787837	0.8772227263985528	0.848386093640628	0.927628539497981		0.5107567151981645	-0.3653178321678322		-0.13528717948717947	0.120805	-0.15075675715920941	-0.08066301369863013		-0.49105259693114245
MRGBP		NP_060740.1	NP_060740.1		NP_060740	0.9997780592881007		0.8015436608559062	0.7829863579769794	0.9698406642313118	0.8528665167352437		0.8719798493696169	-0.18637395104895102		0.12162028985507241	-0.17150075	-0.033707514151002926	-0.1234471841704719		0.11979322667605634
MRI1	NP_001026897.1|NP_001316501.1|NP_115661.1	NP_001026897.1|NP_001316501.1|NP_115661.1	NP_001026897.1|NP_001316501.1|NP_115661.1	NP_001026897.1	NP_001026897	0.9997780592881007	0.9240183741675954	0.9301945354512486	0.5643400843878299	0.8598408395926493	0.45825955345970754	0.8881375166126759	0.8719798493696169	-0.33956057692307695	-0.18621936544158132	-0.06113876592890677	-0.51560625	-0.14287014972752088	-0.5910337899543381	0.22948125000000003	0.19462919543348983
MRM1	NP_079140.2	NP_079140.2	NP_079140.2	NP_079140.2	NP_079140	0.9997780592881007	0.9909299164384575	0.9335115752384281	0.8040773370003687	0.9964748643872988	0.9914150529536968	0.8079142308386544	0.995935891072308	0.20648583916083912	-0.02198919953104833	0.05343439943141437	-0.2677366666666666	-0.006141549644036674	0.03134419076610853	0.5477604166666667	-0.009848556920187795
MRM3	NP_060616.1|NP_001304876.1	NP_060616.1|NP_001304876.1	NP_060616.1|NP_001304876.1	NP_060616.1	NP_060616	0.9997780592881007	0.9352265063486586	0.9044205956684782	0.7592568736934989	0.9306839753859746	0.7053600515254697	0.7797853108367383	0.9932743656316217	-0.04997351398601395	0.14642366094572495	0.050623138832998	-0.13898125000000006	-0.038693320295759094	-0.27746392694063926	-0.3904520833333335	-0.013221513006259747
MROH1	NP_115826.2|NP_001275743.1	NP_115826.2|NP_001275743.1|NP_001092750.1	NP_115826.2|NP_001275743.1|NP_001092750.1	NP_001275743.1	NP_001275743	0.9997780592881007	0.9676322821075185	0.6746215148610202	0.49222633822790796	0.8283966402652875	0.46180776074166635	0.8844894346890116	0.9880471442602629	-0.31683671328671326	-0.07832801751864528	0.1291048960429242	0.49146375000000003	0.19287046075631029	-0.3981967021816336	0.23349999999999999	0.016444896065727743
MRPL1	NP_064621.3	NP_064621.3	NP_064621.3	NP_064621.3	NP_064621	0.9997780592881007	0.9352265063486586	0.9607135383066452	0.956805584238873	0.8745389365861851	0.4763564978720509	0.9937513103530042	0.8255282720846139	-0.010588898601398573	0.1388249507772921	0.030708718980549984	-0.04302749999999997	-0.08762385933703458	-0.45422612886859465	-0.01643125000000001	-0.158615868456964
MRPL10		NP_683685.1|NP_660298.2	NP_683685.1|NP_660298.2	NP_660298.2	NP_660298	0.9997780592881007	0.9840150622169895	0.7771222173935779	0.7278290406100074	0.8767587194478537	0.7607913230844741		0.9987308304861999	-0.036376223776223696	0.033678108987701294	0.1330386317907445	-0.1885625	-0.08520847644082337	-0.2602843734145104		0.0022177366807511964
MRPL11	NP_057134.1|NP_733934.1|NP_733935.1	NP_057134.1|NP_733934.1|NP_733935.1	NP_057134.1|NP_733935.1	NP_057134.1	NP_057134	0.9997780592881007	0.9479353934047131	0.7189244861127433	0.7214492453465814	0.8551413068643239	0.7702432658693943	0.8881375166126759	0.6268625731511632	0.0498263111888112	0.07482136342688367	0.12457907444668011	-0.17101125	-0.1176846368045724	-0.19795799086758004	0.19842291666666645	-0.3063538256118936
MRPL12	NP_002940.2	NP_002940.2	NP_002940.2	NP_002940.2	NP_002940	0.9997780592881007	0.9993349906186937	0.9622097889725212	0.491912231927239	0.8767587194478537	0.8447018673716663	0.8556664588099726	0.7884198882832865	0.050606993006993034	0.012361611691129648	0.027717907444668052	-0.42123075000000004	-0.0991099419234018	-0.1886700659563671	0.2858187499999998	-0.30427739320657277
MRPL13	NP_054797.2	NP_054797.2	NP_054797.2	NP_054797.2	NP_054797	0.9997780592881007	0.979653877894743	0.8153892338100108	0.9583510254384099	0.8930928182861123	0.5882318202260701	0.9004920718519159	0.769734827913941	-0.09526346153846149	0.02869223519892422	0.07781609657947682	0.023953750000000024	-0.060434788831011346	-0.29793967529173015	-0.18818541666666666	-0.18268574751486696
MRPL14	NP_001305699.1|NP_001305698.1|NP_001305696.1|NP_001305700.1	NP_001305699.1|NP_001305698.1|NP_001305696.1|NP_001305700.1	NP_001305699.1|NP_001305698.1|NP_001305697.1|NP_001305700.1	NP_001305696.1	NP_001305697	0.9997780592881007	0.9410749550649433	0.9825726579607656	0.6609727667372103	0.977414199624337	0.4231372768235975	0.9937513103530042	0.9673043755430473	0.06047132867132862	0.08093829517776016	-0.017356405097250158	0.26713375	-0.02187352255351606	-0.4365383054287161	0.01704166666666662	0.03329344932394357
MRPL15	NP_054894.1	NP_054894.1	NP_054894.1	NP_054894.1	NP_054894	0.9997780592881007	0.9410749550649433	0.770960311587396	0.9395136664349024	0.8954145640374512	0.8331208684110474	0.6586057163101287	0.7507562855379439	0.08141625874125884	0.11798129021241022	0.12507323943661974	-0.05030000000000001	-0.06550082695548219	-0.1722161339421614	0.49326250000000005	-0.20845488285915492
MRPL16	NP_060310.1	NP_060310.1	NP_060310.1	NP_060310.1	NP_060310	0.9997780592881007	0.9410749550649433	0.9301945354512486	0.8910885820333195	0.8551413068643239	0.8211067864148522	0.7324797274266739	0.859648654446218	0.2510643356643357	0.10017265049724028	0.042649966465459405	-0.07148249999999998	-0.1320986145569839	-0.17584870624048704	0.3652749999999998	-0.14414114191236307
MRPL17	NP_071344.1	NP_071344.1	NP_071344.1	NP_071344.1	NP_071344	0.9997780592881007	0.9479353934047131	0.8015436608559062	0.7046952041879195	0.8922827100413372	0.6813284518184551	0.9356218209361599	0.6894616007419072	-0.003507080419580283	0.0774808429096876	0.102845405767941	0.17684111	-0.07571917784658294	-0.29548625063419587	0.18641875000000008	-0.30692067305164306
MRPL18	NP_054880.2|NP_001305746.1	NP_054880.2|NP_001305746.1	NP_054880.2|NP_001305746.1	NP_054880.2	NP_054880	0.9997780592881007	0.9410749550649433	0.7875629987539745	0.8779832944660386	0.8598408395926493	0.8856607056621514	0.8570424249503191	0.8982546950434207	0.11991888111888112	0.08489833685718584	0.0925077129443326	0.10662374999999995	-0.08222222347485522	-0.11949954337899543	0.22763750000000027	-0.11922590296400637
MRPL19	NP_055578.2	NP_055578.2	NP_055578.2	NP_055578.2	NP_055578	0.9997780592881007	0.9581148561344842	0.7236154845675387	0.779781063426199	0.8853964262265248	0.554547380884228	0.7147941123943824	0.9279488402041457	-0.20088575174825174	0.07572555539906317	0.12119758551307849	-0.13344875	-0.06510369141539132	-0.3731992389649925	0.4136770833333333	-0.07677935250860721
MRPL2	NP_057034.2|NP_001287777.1	NP_057034.2|NP_001287777.1	NP_057034.2	NP_057034.2	NP_057034	0.9997780592881007	0.984722001584026	0.8191827092094573	0.8225532903556507	0.858008328575191	0.6986165794890106	0.9665654135123055	0.7524652427286682	-0.04421791958041965	-0.028455212235953486	0.09529745137491613	-0.13723125000000003	-0.11964429030519871	-0.25520263825469314	0.07125416666666679	-0.26244816582629116
MRPL20	NP_060441.2|NP_001305414.1	NP_060441.2|NP_001305414.1	NP_060441.2|NP_001305414.1	NP_060441.2	NP_060441	0.9997780592881007	0.9746223971435274	0.7673401046691999	0.9395136664349024	0.9164074592652242	0.42475086287831887	0.6774485435247712	0.9212588160916471	-0.051134090909090955	0.03869523670871139	0.10340670690811533	-0.03914625000000001	-0.05696005628319091	-0.4204956874682902	0.43261041666666655	-0.07909976937558685
MRPL21	NP_852615.1|NP_852616.1	NP_852615.1|NP_852616.1	NP_852615.1|NP_852616.1	NP_852615.1	NP_852615	0.9997780592881007	0.984722001584026	0.8415672426178786	0.8183369390017262	0.9447929088353737	0.9700294041339746	0.983393867646452	0.7884198882832865	0.12084676573426574	0.02616549756608999	0.08144882629107975	-0.14943125000000002	-0.04063302783522591	0.04452059868087266	0.03123958333333343	-0.22043962229733957
MRPL22	NP_054899.2|NP_001014990.1	NP_054899.2|NP_001014990.1	NP_054899.2|NP_001014990.1	NP_054899.2	NP_054899	0.9997780592881007	0.9993349906186937	0.7807416657872164	0.7926623123256955	0.8598408395926493	0.49522011350519496	0.9890325148873187	0.7580125135678875	-0.02501494755244753	0.013020481525638922	0.09790851777330647	0.10359675000000003	-0.10852742138759604	-0.3817244545915778	0.029774999999999885	-0.20366778623004692
MRPL23	NP_066957.3	NP_066957.3	NP_066957.3	NP_066957.3	NP_066957	0.9997780592881007	0.9671705790221536	0.9313802923882758	0.9321361654255477	0.8771387132436923	0.8809899829564518	0.9334460837400131	0.8502612755216723	0.019410314685314567	0.08359100238301218	0.047491884641180426	-0.04616925000000003	-0.09444564666017026	-0.13547661085743273	0.14015000000000005	-0.1627228574898279
MRPL24	NP_078816.2	NP_078816.2	NP_078816.2	NP_078816.2	NP_078816	0.9997780592881007	0.9744294974157616	0.7269515244358273	0.659563153041655	0.8809671867722638	0.6898582544350654	0.9627065754908182	0.9362462093969828	0.04855480769230777	0.04628258222278503	0.10007162977867208	-0.17275625000000003	-0.0779692073736129	-0.2515962962962965	0.06998541666666658	-0.05701284923474177
MRPL27	NP_057588.1	NP_057588.1	NP_057588.1	NP_057588.1	NP_057588	0.9997780592881007	0.9648378724891257	0.6746215148610202	0.6205874879865918	0.9861390138531756	0.48231092099034056	0.929926565283965	0.8502612755216723	0.16258312937062935	0.07024969404524206	0.13211401743796108	-0.21682824999999997	0.016215411319002927	-0.41146377473363793	0.13076250000000023	-0.13593123635993745
MRPL28	NP_006419.2	NP_006419.2	NP_006419.2	NP_006419.2	NP_006419	0.9997780592881007	0.9352265063486586	0.8919167733893173	0.9054584484633325	0.848386093640628	0.7808859866603828	0.8911683393974932	0.8640593760059488	0.12784082167832164	0.1206972982309017	0.08796405097250162	-0.07543124999999998	-0.18968652776167286	-0.20904784373414503	0.21873541666666668	-0.16091466369327076
MRPL3	NP_009139.1	NP_009139.1	NP_009139.1	NP_009139.1	NP_009139	0.9997780592881007	0.9479353934047131	0.5445327446273399	0.8779832944660386	0.9134429939435801	0.7268916214659273	0.8490562984614448	0.993726927804318	-0.09366888111888114	0.07887399299918235	0.19030583501006035	-0.07819000000000001	-0.054618104541217766	-0.24983830542871632	0.23451875	0.009256102453834118
MRPL30	NP_660213.1		NP_660213.1	NP_660213.1	NP_660213	0.9997780592881007	0.9410749550649433	0.6785833208580525	0.9395136664349024	0.9314472805717084		0.8521075281094872	0.7914577740335904	-0.08606975524475524	0.12134076993772497	0.1441203890006707	-0.043259375	-0.04699728380271092		0.2735291666666666	-0.2512066880766824
MRPL32	NP_114109.1	NP_114109.1	NP_114109.1	NP_114109.1	NP_114109	0.9997780592881007	0.9352265063486586	0.8053621088007715	0.9722812882670339	0.9237393705226649	0.4452528656912739	0.8892579119331183	0.8640593760059488	-0.08633365384615393	0.13841476024396088	0.16213400402414488	-0.02178125000000001	-0.048052286005764236	-0.47635317097919816	0.2090708333333331	-0.206736483309859
MRPL33			NP_004882.1|NP_663303.1	NP_004882.1		0.9997780592881007	0.9398169612665815	0.8101754628806077	0.9363486091427413	0.8598408395926493				0.01683015734265745	0.1299297826030813	0.11123383838383842	-0.04775374999999998	-0.15073145850536632			
MRPL37	NP_057575.2|NP_001317531.1	NP_057575.2|NP_001317531.1	NP_057575.2	NP_057575.2	NP_057575	0.9997780592881007	0.958884796757377	0.6137965751667644	0.9529299559915682	0.8598408395926493	0.3785816956015748	0.6631667922879931	0.7358209767656939	0.09630157342657347	0.07425412970945455	0.15247444668008048	-0.042101250000000034	-0.09059399103567575	-0.4296369355657027	0.4252500000000001	-0.21113288164162758
MRPL38	NP_115867.2	NP_115867.2	NP_115867.2	NP_115867.2	NP_115867	0.9997780592881007	0.984722001584026	0.9851100733529956	0.7561219637025228	0.9766081968886964	0.4487001418004947	0.9360548601254987	0.8123198864110163	-0.08984029720279717	-0.025454305884817202	0.010053252850435956	-0.16963650000000002	-0.018256995966305246	-0.38470000000000015	0.15141041666666663	-0.147347049200313
MRPL39	NP_059142.2|NP_542984.2	NP_059142.2|NP_542984.2	NP_059142.2|NP_542984.2	NP_059142.2	NP_059142	0.9997780592881007	0.9676322821075185	0.7236154845675387	0.9826580323371329	0.8769440809865557	0.6142161032141044	0.6774485435247712	0.9194854125891984	0.017389685314685287	0.05843666319699403	0.13647404426559362	-0.014971249999999978	-0.07858396437595967	-0.29346524606798574	0.39974583333333347	-0.08251294720500782
MRPL4	NP_057040.2|NP_666500.1	NP_057040.2|NP_666500.1	NP_057040.2|NP_666500.1	NP_057040.2	NP_057040	0.9997780592881007	0.984656660978306	0.9757857160981481	0.9281702237825571	0.848386093640628	0.8352885319627434	0.8293845708677817	0.8737726246876082	-0.09383854895104882	0.03416001375979827	0.016350637156270956	-0.05125249999999999	-0.12305740849453353	-0.15248787417554535	0.26562916666666664	-0.11843099565101721
MRPL40	NP_003767.2|NP_001305080.1	NP_003767.2|NP_001305080.1	NP_003767.2|NP_001305080.1	NP_001305080.1	NP_001305080	0.9997780592881007	0.9744294974157616	0.5998955622358153	0.8689581338900998	0.9203131888119123	0.6384573084937972	0.9662366377065537	0.8640593760059488	-0.12428304195804198	0.050615721269358205	0.13105479543930243	-0.09372124999999999	-0.04232353333180534	-0.2418927955352611	0.06763333333333321	-0.13764931587949913
MRPL41		NP_115866.1	NP_115866.1	NP_115866.1	NP_115866	0.9997780592881007	0.9410749550649433	0.6100361308262199	0.9232298860900369	0.8795635743086649	0.8447018673716663		0.9024980913803095	-0.3385085664335665	0.10589639397219897	0.16103132126089875	-0.04956250000000001	-0.08400616912129055	-0.1721296803652967		-0.0994642950344288
MRPL42		NP_054769.1	NP_054769.1	NP_054769.1	NP_054769	0.9997780592881007	0.9859988267923652	0.8330302520159603	0.919777951560375	0.9812582006509797	0.6896442646082674		0.9605554160307053	-0.24840716783216793	0.022660135511530816	0.10312074752097637	0.07590624999999998	0.02178920300582445	-0.2922917808219181		-0.04815152120970262
MRPL43	NP_115488.2|NP_789764.1|NP_789762.1|NP_789763.1|NP_001295325.1	NP_115488.2|NP_789764.1|NP_789762.1|NP_789763.1|NP_001295325.1	NP_115488.2|NP_789764.1|NP_789762.1|NP_789763.1|NP_001295325.1	NP_115488.2	NP_001295325	0.9997780592881007	0.9352265063486586	0.7407635577684519	0.8373134742837642	0.8864521645764549	0.4089611665413203	0.929926565283965	0.8255282720846139	-0.04616748251748255	0.11614131301799857	0.10418309859154933	-0.1185975	-0.06465164060939896	-0.4260486555048197	0.12516041666666644	-0.147243445286385
MRPL44	NP_075066.1	NP_075066.1	NP_075066.1	NP_075066.1	NP_075066	0.9997780592881007	0.9730459922595459	0.7236154845675387	0.9403129797865106	0.848386093640628	0.4089611665413203	0.8130086678757454	0.8123198864110163	-0.24765034965034952	0.05887868232602972	0.1330784708249496	-0.052143750000000016	-0.1703662464779057	-0.4742129375951292	0.31823333333333326	-0.17922479695461652
MRPL45	NP_115727.5|NP_001265208.2	NP_115727.5|NP_001265208.2	NP_115727.5|NP_001265208.2	NP_115727.5	NP_115727	0.9997780592881007	0.9410749550649433	0.7875629987539745	0.6304399362213424	0.8598408395926493	0.566607902924763	0.8262900066213046	0.8357824422107749	0.1232965909090909	0.0832055458988416	0.11494688128772637	-0.21219625	-0.10244129789435215	-0.3329260273972605	0.29322916666666676	-0.14559240730359937
MRPL46	NP_071446.2	NP_071446.2	NP_071446.2	NP_071446.2	NP_071446	0.9997780592881007	0.9542859203349362	0.516128191981111	0.9482103129663447	0.8745389365861851	0.47910939692149523	0.9890620091062319	0.9412418824851373	0.27190856643356653	0.07801363739526382	0.18552716297786714	0.04413499999999998	-0.07037093947390181	-0.3711968036529684	0.025920833333333393	-0.05748581629577466
