cancer_type	protein	Database_ID	adj_p
hnscc	SSH3		0.04519084685667168
hnscc	SSNA1		0.011126415929099699
hnscc	SSR1		0.01196853780472459
hnscc	SSR3		0.02713259972875251
hnscc	SSR4		0.01618234935532638
hnscc	SSRP1		0.040437548680169744
hnscc	SSU72		0.011126415929099699
hnscc	SSX2IP		0.012404115518084182
hnscc	ST13		0.18409876062697628
hnscc	ST14		0.020467132511686807
hnscc	ST3GAL1		0.1485677289311133
hnscc	ST5		0.011126415929099699
hnscc	ST6GAL1		0.4190797624979988
hnscc	STAB1		0.27992014508750945
hnscc	STAG1		0.521901382422632
hnscc	STAG2		0.013245545934915396
hnscc	STAM		0.011126415929099699
hnscc	STAM2		0.03487346585276054
hnscc	STAMBP		0.011126415929099699
hnscc	STAMBPL1		0.12775732611643245
hnscc	STAP2		0.011126415929099699
hnscc	STARD10		0.011148635003726414
hnscc	STARD13		0.01143835158170375
hnscc	STARD3		0.0208248640558425
hnscc	STARD5		0.027017619194931324
hnscc	STARD7		0.01122536762660985
hnscc	STAT2		0.011126415929099699
hnscc	STAT4		0.23752105976470553
hnscc	STAT5A		0.14596133245434137
hnscc	STAT5B		0.22478376383849638
hnscc	STAT6		0.011126415929099699
hnscc	STAU2		0.01554194793333797
hnscc	STBD1		0.011126415929099699
hnscc	STC2		0.03123771465862932
hnscc	STEAP3		0.011734383835129831
hnscc	STEAP4		0.022308798382532607
hnscc	STIM1		0.011126415929099699
hnscc	STIM2		0.03780520218871078
hnscc	STIP1		0.07335264556838086
hnscc	STK10		0.07988374053418938
hnscc	STK11		0.025122467453501447
hnscc	STK11IP		0.01143835158170375
hnscc	STK16		0.07077074422730902
hnscc	STK17A		0.018689788620252983
hnscc	STK17B		0.018256945692684278
hnscc	STK19		0.03679188357123535
hnscc	STK24		0.05502208513996625
hnscc	STK25		0.01554194793333797
hnscc	STK3		0.09169046570083349
hnscc	STK32C		0.020311752275262294
hnscc	STK35		0.014578947396894823
hnscc	STK38		0.016054672812469122
hnscc	STK38L		0.01327382610117561
hnscc	STK39		0.011126415929099699
hnscc	STK4		0.27042986169936745
hnscc	STMN1		0.013525106631147926
hnscc	STMN3		0.07060809785319878
hnscc	STOM		0.052660838557039485
hnscc	STOML2		0.18968734707477844
hnscc	STON1		0.01584716694905761
hnscc	STON2		0.38800075050257093
hnscc	STRADA		0.011126415929099699
hnscc	STRAP		0.011126415929099699
hnscc	STRBP		0.011126415929099699
hnscc	STRIP1		0.011126415929099699
hnscc	STT3A		0.02220886915253962
hnscc	STT3B		0.15379851118338483
hnscc	STUB1		0.01915391051114709
hnscc	STX10		0.01281224594164693
hnscc	STX11		0.12357018605715632
hnscc	STX12		0.011126415929099699
hnscc	STX17		0.011126415929099699
hnscc	STX18		0.011126415929099699
hnscc	STX2		0.10075252003782197
hnscc	STX3		0.014784740173681053
hnscc	STX4		0.03386273241327429
hnscc	STX5		0.011162867340742996
hnscc	STX6		0.04155028670484242
hnscc	STX7		0.011126415929099699
hnscc	STX8		0.011535035211799565
hnscc	STXBP1		0.09990125634801747
hnscc	STXBP2		0.011606464417376509
hnscc	STXBP3		0.01624673539621135
hnscc	STXBP4		0.01143835158170375
hnscc	STXBP5		0.034267556016230355
hnscc	STYX		0.01195289080296172
hnscc	SUB1		0.7605887760539657
hnscc	SUCLA2		0.025773149465483945
hnscc	SUCLG1		0.011126415929099699
hnscc	SUCO		0.03853158158844849
hnscc	SUDS3		0.015504636955263893
hnscc	SUFU		0.16067026587083286
hnscc	SUGCT		0.011126415929099699
hnscc	SUGP1		0.016025436014143215
hnscc	SUGP2		0.04572142162245032
hnscc	SULF1		0.1457011045522852
hnscc	SULF2		0.02251179668765426
hnscc	SULT1A1		0.021256722522271735
hnscc	SULT1A4		0.10606513211814989
hnscc	SULT1E1		0.018063128379290815
hnscc	SULT2B1		0.011126415929099699
hnscc	SUMF1		0.10593910888784064
hnscc	SUMO1		0.02018966831225167
hnscc	SUMO2		0.024551787698868215
hnscc	SUMO3		0.013982284792492349
hnscc	SUN1		0.011126415929099699
hnscc	SUN2		0.08581931064277334
hnscc	SUOX		0.043683608667089334
hnscc	SUPT16H		0.03999237851829534
hnscc	SUPT20H		0.06562575215661255
hnscc	SUPT3H		0.011377524779243782
hnscc	SUPT4H1		0.04219107362782565
hnscc	SUPT5H		0.012615170595098094
hnscc	SUPT6H		0.01243995121480877
hnscc	SUPT7L		0.025316914465105925
hnscc	SUPV3L1		0.011148635003726414
hnscc	SURF1		0.02269104214052738
hnscc	SURF2		0.032088881657502746
hnscc	SURF4		0.011126415929099699
hnscc	SURF6		0.07196131293397756
hnscc	SUSD2		0.011126415929099699
hnscc	SUV39H1		0.15697064309156192
hnscc	SUZ12		0.12296834916417139
hnscc	SVBP		0.021866396423760568
hnscc	SVEP1		0.011126415929099699
hnscc	SVIP		0.03345679671827321
hnscc	SWAP70		0.012676384632717214
hnscc	SYAP1		0.011484898712991838
hnscc	SYBU		0.06718502785788295
hnscc	SYDE1		0.10027174894284463
hnscc	SYF2		0.011126415929099699
hnscc	SYMPK		0.011944563188808833
hnscc	SYN1		0.10610521633496921
hnscc	SYNC		0.011126415929099699
hnscc	SYNE2		0.17766139449913787
hnscc	SYNGAP1		0.1417855094330449
hnscc	SYNGR1		0.027875578424179048
hnscc	SYNGR2		0.011126415929099699
hnscc	SYNJ1		0.37753234059660645
hnscc	SYNJ2		0.011126415929099699
hnscc	SYNPO2L		0.012936507951111252
hnscc	SYNRG		0.14155320744545652
hnscc	SYPL1		0.011126415929099699
hnscc	SYT1		0.011126415929099699
hnscc	SYT7		0.047670691997822826
hnscc	SYTL1		0.01531633429264602
hnscc	SYTL3		0.1971537564113968
hnscc	SYTL4		0.011530517355539496
hnscc	SYTL5		0.06463787944670417
hnscc	SYVN1		0.011126415929099699
hnscc	SZRD1		0.0122700658711323
hnscc	SZT2		0.01195289080296172
hnscc	TAB1		0.01869989102990249
hnscc	TAB2		0.012224108152574664
hnscc	TAB3		0.012277097531245236
hnscc	TACC1		0.011126415929099699
hnscc	TACC2		0.014454552842624688
hnscc	TACC3		0.011148635003726414
hnscc	TACO1		0.012766936453435225
hnscc	TACSTD2		0.02803061329004084
hnscc	TADA1		0.011551419200291365
hnscc	TADA2B		0.019083359145252138
hnscc	TADA3		0.016087807496004337
hnscc	TAF1		0.022090696118990148
hnscc	TAF10		0.021932298239000593
hnscc	TAF11		0.011336282860987262
hnscc	TAF12		0.23644401341606341
hnscc	TAF15		0.02308227785661367
hnscc	TAF2		0.05941759381858205
hnscc	TAF3		0.20922020835847552
hnscc	TAF4		0.013971162190369925
hnscc	TAF5		0.2683484514886813
hnscc	TAF5L		0.011484898712991838
hnscc	TAF6		0.1395427031687295
hnscc	TAF6L		0.011148635003726414
hnscc	TAF7		0.011126415929099699
hnscc	TAF8		0.011537710750120217
hnscc	TAF9		0.016014969629377606
hnscc	TAF9B		0.01191529236366637
hnscc	TAGLN		0.04343373386403418
hnscc	TAGLN3		0.01143835158170375
hnscc	TALDO1		0.013186643885307051
hnscc	TAMM41		0.023049655866893424
hnscc	TANC1		0.01143835158170375
hnscc	TANC2		0.14467347135659572
hnscc	TANGO2		0.020943725895121935
hnscc	TANGO6		0.011126415929099699
hnscc	TANK		0.22871879145390817
hnscc	TAOK1		0.04435175409892241
hnscc	TAOK3		0.013251389348755103
hnscc	TAP1		0.060876359562125164
hnscc	TAP2		0.04192126497204691
hnscc	TAPBP		0.015140175031542526
hnscc	TAPBPL		0.026061829710203804
hnscc	TAPT1		0.22205394148236698
hnscc	TARBP1		0.011126415929099699
hnscc	TARBP2		0.013490546498203913
hnscc	TARDBP		0.027534572859578912
hnscc	TARS		0.01367498299157008
hnscc	TARS2		0.024296309683001074
hnscc	TARSL2		0.011126415929099699
hnscc	TASP1		0.012856980605530054
hnscc	TATDN2		0.03764091327063744
hnscc	TATDN3		0.01191529236366637
hnscc	TAX1BP1		0.07989593468468158
hnscc	TAX1BP3		0.05060972250526339
hnscc	TBC1D1		0.09789694261682015
hnscc	TBC1D10A		0.05935020332504492
hnscc	TBC1D10B		0.039407594082956174
hnscc	TBC1D10C		0.42364438455810327
hnscc	TBC1D12		0.012594628554845048
hnscc	TBC1D13		0.03675656108951756
hnscc	TBC1D14		0.02064685817036861
hnscc	TBC1D15		0.017968811139273098
hnscc	TBC1D16		0.028403271694880834
hnscc	TBC1D17		0.021702033992349982
hnscc	TBC1D2		0.7025991587052283
hnscc	TBC1D20		0.011551419200291365
hnscc	TBC1D22A		0.04400606610612065
hnscc	TBC1D22B		0.011126415929099699
hnscc	TBC1D23		0.016616698500040137
hnscc	TBC1D24		0.011126415929099699
hnscc	TBC1D25		0.017720644853558974
hnscc	TBC1D2B		0.09600777468733149
hnscc	TBC1D30		0.03865453825827336
hnscc	TBC1D31		0.47295262436147273
hnscc	TBC1D4		0.013255474970784767
hnscc	TBC1D5		0.023154505450372113
hnscc	TBC1D8		0.020943725895121935
hnscc	TBC1D8B		0.016025436014143215
hnscc	TBC1D9		0.011126415929099699
hnscc	TBC1D9B		0.011126415929099699
hnscc	TBCA		0.011126415929099699
hnscc	TBCB		0.02051834273379771
hnscc	TBCC		0.01975977455263949
hnscc	TBCD		0.05588617582879298
hnscc	TBCEL		0.011126415929099699
hnscc	TBCK		0.161807801103752
hnscc	TBL1X		0.21293628391670247
hnscc	TBL2		0.011126415929099699
hnscc	TBL3		0.015234508277137768
hnscc	TBP		0.017074306538719646
hnscc	TBPL1		0.011148635003726414
hnscc	TBRG4		0.01948479283557258
hnscc	TBX3		0.011944563188808833
hnscc	TC2N		0.030713611743981226
hnscc	TCAF1		0.01365390414547343
hnscc	TCEA1		0.011126415929099699
hnscc	TCEA2		0.01196853780472459
hnscc	TCEA3		0.011529095414123013
hnscc	TCEAL1		0.013453668769953074
hnscc	TCEAL3		0.04624287073187467
hnscc	TCEAL4		0.028087828044909453
hnscc	TCEAL8		0.06344618702934308
hnscc	TCF12		0.05617827552585229
hnscc	TCF20		0.011126415929099699
hnscc	TCF25		0.017013421208925218
hnscc	TCF3		0.4438736752365281
hnscc	TCF4		0.011856540385950312
hnscc	TCF7L2		0.013160709543987131
hnscc	TCHP		0.08883432356124807
hnscc	TCIRG1		0.011126415929099699
hnscc	TCL1A		0.027978710478707015
hnscc	TCN1		0.046646654130884396
hnscc	TCP1		0.03231644814650014
hnscc	TCP11L1		0.011126415929099699
hnscc	TCP11L2		0.021553626889337714
hnscc	TCTEX1D2		0.022106621646155008
hnscc	TDG		0.011126415929099699
hnscc	TDP1		0.07954726517977254
hnscc	TDP2		0.01434728235763197
hnscc	TDRD3		0.011401856908181436
hnscc	TDRD7		0.011126415929099699
hnscc	TDRKH		0.011762343531546888
hnscc	TEAD3		0.011486502640342055
hnscc	TECPR1		0.09789694261682015
hnscc	TECPR2		0.043533257520028415
hnscc	TECR		0.011126415929099699
hnscc	TEFM		0.046212502908699646
hnscc	TELO2		0.011126415929099699
hnscc	TENM2		0.04689373252848663
hnscc	TENM3		0.01122536762660985
hnscc	TENM4		0.5955304836857311
hnscc	TEP1		0.19254388856264557
hnscc	TEPSIN		0.03346405368663677
hnscc	TERF1		0.17053660115944133
hnscc	TERF2		0.01290249093467999
hnscc	TERF2IP		0.06756038456563404
hnscc	TESK1		0.012890328753298626
hnscc	TESK2		0.02106521736068596
hnscc	TET3		0.01641679242177958
hnscc	TEX10		0.011126415929099699
hnscc	TEX2		0.0524705961100886
hnscc	TEX264		0.011233979646643064
hnscc	TEX30		0.019064735528356063
hnscc	TFAM		0.03386658036220714
hnscc	TFAP2A		0.03150737876700431
hnscc	TFAP2C		0.09202668361265032
hnscc	TFAP4		0.06195180497426395
hnscc	TFB1M		0.013283826278525122
hnscc	TFB2M		0.018300361277918138
hnscc	TFCP2L1		0.05659331564541083
hnscc	TFDP1		0.07124607667535042
hnscc	TFDP2		0.022470897405641524
hnscc	TFE3		0.06459778509049764
hnscc	TFEB		0.012594628554845048
hnscc	TFF3		0.15888511719555792
hnscc	TFG		0.019922740193911607
hnscc	TFIP11		0.013277891493931668
hnscc	TFPI		0.09191389615481041
hnscc	TFPT		0.03429079923735
hnscc	TFRC		0.13625530550464418
hnscc	TG		0.011126415929099699
hnscc	TGFB1		0.07340137739455665
hnscc	TGFB1I1		0.03930562163017911
hnscc	TGFB2		0.011126415929099699
hnscc	TGFB3		0.0422140100090733
hnscc	TGFBI		0.011126415929099699
hnscc	TGFBR1		0.026214752616320017
hnscc	TGFBR3		0.01191529236366637
hnscc	TGFBRAP1		0.05242100641133154
hnscc	TGM2		0.011535035211799565
hnscc	TGS1		0.011154803575950655
hnscc	THADA		0.011148635003726414
hnscc	THAP11		0.011484898712991838
hnscc	THAP12		0.011126415929099699
hnscc	THAP4		0.027949922228011962
hnscc	THBD		0.09976753355913438
hnscc	THBS1		0.029623547097938952
hnscc	THBS2		0.20386952747364806
hnscc	THBS3		0.011126415929099699
hnscc	THBS4		0.020619316134320123
hnscc	THEM4		0.017195806805195973
hnscc	THEM6		0.07664858818492384
hnscc	THEMIS		0.09381097526610412
hnscc	THG1L		0.030373520692689938
hnscc	THNSL1		0.01191529236366637
hnscc	THNSL2		0.037105074750475725
hnscc	THOC1		0.05540090289601832
hnscc	THOC2		0.011126415929099699
hnscc	THOC3		0.19249153627934337
hnscc	THOC5		0.018093897603407044
hnscc	THOC6		0.011126415929099699
hnscc	THOC7		0.011126415929099699
hnscc	THOP1		0.015550015167870463
hnscc	THRA		0.14703431473700732
hnscc	THRAP3		0.03274540702440203
hnscc	THSD7A		0.012175547590303513
hnscc	THTPA		0.018781364935374738
hnscc	THUMPD1		0.011162867340742996
hnscc	THUMPD2		0.013776577491863019
hnscc	THUMPD3		0.018819036547065782
hnscc	THY1		0.012250902972403737
hnscc	THYN1		0.31949833780601883
hnscc	TIA1		0.011126415929099699
hnscc	TIAM1		0.011126415929099699
hnscc	TICAM1		0.011551419200291365
hnscc	TICRR		0.01122536762660985
hnscc	TIFA		0.5635670963253364
hnscc	TIGAR		0.011126415929099699
hnscc	TIMELESS		0.011663416445252147
hnscc	TIMM10		0.38412992464363865
hnscc	TIMM10B		0.11860184910518888
hnscc	TIMM13		0.1466713425942334
hnscc	TIMM17A		0.011126415929099699
hnscc	TIMM17B		0.07900492667856392
hnscc	TIMM21		0.029940527668030882
hnscc	TIMM22		0.052313778600954035
hnscc	TIMM23		0.012676384632717214
hnscc	TIMM44		0.0145687536989083
hnscc	TIMM50		0.011126415929099699
hnscc	TIMM8A		0.19687986883647351
hnscc	TIMM8B		0.012716636957176878
hnscc	TIMM9		0.2543733766893653
hnscc	TIMMDC1		0.011126415929099699
hnscc	TIMP1		0.04659032860862146
hnscc	TIMP2		0.0458866643143086
hnscc	TIMP3		0.13423479447677242
hnscc	TINAGL1		0.027484572218416062
hnscc	TINF2		0.011966379218120972
hnscc	TIPIN		0.10715715805476182
hnscc	TIPRL		0.011126415929099699
hnscc	TJAP1		0.14406235781422358
hnscc	TK1		0.08714170720770179
hnscc	TK2		0.011148635003726414
hnscc	TKFC		0.01380727235960731
hnscc	TKT		0.04489602964696546
hnscc	TLDC1		0.036645705748446666
hnscc	TLE1		0.012161190268342977
hnscc	TLE3		0.011126415929099699
hnscc	TLE4		0.01683283618488941
hnscc	TLK1		0.011126415929099699
hnscc	TLK2		0.04691192410908822
hnscc	TLN1		0.020032667624335525
hnscc	TLN2		0.01372129057153829
hnscc	TLR2		0.01263123384748724
hnscc	TLR3		0.011126415929099699
hnscc	TLR7		0.043236475802505746
hnscc	TM7SF2		0.011126415929099699
hnscc	TM9SF2		0.011148635003726414
hnscc	TM9SF3		0.011126415929099699
hnscc	TM9SF4		0.011126415929099699
hnscc	TMA16		0.01637963706482126
hnscc	TMA7		0.011126415929099699
hnscc	TMBIM6		0.011126415929099699
hnscc	TMC4		0.020832099937508505
hnscc	TMC5		0.017939787143729128
hnscc	TMCC1		0.018997817763378094
hnscc	TMCC3		0.011126415929099699
hnscc	TMCO1		0.01285545881060954
hnscc	TMCO3		0.01564222639900183
hnscc	TMCO4		0.011918541403962974
hnscc	TMED1		0.05360267115522461
hnscc	TMED10		0.011148635003726414
hnscc	TMED2		0.011126415929099699
hnscc	TMED3		0.02076828012211197
hnscc	TMED4		0.011126415929099699
hnscc	TMED5		0.07995572438536784
hnscc	TMED8		0.11090709019668316
hnscc	TMED9		0.014378888846951047
hnscc	TMEM102		0.01652194385977863
hnscc	TMEM106B		0.06222805302983046
hnscc	TMEM109		0.01266563767697456
hnscc	TMEM11		0.01688715077321142
hnscc	TMEM115		0.060285439944538124
hnscc	TMEM119		0.05167890176809234
hnscc	TMEM120A		0.10608848829081047
hnscc	TMEM126A		0.030464288453667582
hnscc	TMEM131		0.011336282860987262
hnscc	TMEM132A		0.05123804349453545
hnscc	TMEM134		0.08162118816650085
hnscc	TMEM135		0.020360912851264477
hnscc	TMEM141		0.011484898712991838
hnscc	TMEM159		0.1823968080697956
hnscc	TMEM161A		0.0212673955564519
hnscc	TMEM165		0.11138367499574663
hnscc	TMEM168		0.02937572941726505
hnscc	TMEM173		0.02325491412215261
hnscc	TMEM177		0.011126415929099699
hnscc	TMEM179B		0.013892346846959632
hnscc	TMEM181		0.029966797889306406
hnscc	TMEM184B		0.027378349062180243
hnscc	TMEM189-UBE2V1		0.011126415929099699
hnscc	TMEM19		0.039317397471666925
hnscc	TMEM192		0.01191529236366637
hnscc	TMEM199		0.01934630832854595
hnscc	TMEM201		0.03327235982761517
hnscc	TMEM205		0.018206698408516714
hnscc	TMEM206		0.07410440355135312
hnscc	TMEM209		0.03633167798807347
hnscc	TMEM214		0.20505956276991175
hnscc	TMEM222		0.012247685922812264
hnscc	TMEM223		0.011126415929099699
hnscc	TMEM230		0.015048769515863581
hnscc	TMEM237		0.027822509741596876
hnscc	TMEM238		0.011126415929099699
hnscc	TMEM245		0.011126415929099699
hnscc	TMEM263		0.011126415929099699
hnscc	TMEM30A		0.011148635003726414
hnscc	TMEM30B		0.3236877859335128
hnscc	TMEM33		0.01433475802037886
hnscc	TMEM41B		0.024099537521409795
hnscc	TMEM43		0.011126415929099699
hnscc	TMEM59		0.011126415929099699
hnscc	TMEM63A		0.015550015167870463
hnscc	TMEM63B		0.18033114237921985
hnscc	TMEM65		0.013205323176654155
hnscc	TMEM68		0.011126415929099699
hnscc	TMEM70		0.08080580944174867
hnscc	TMEM87A		0.018729839001292596
hnscc	TMEM87B		0.014843795093273045
hnscc	TMEM9		0.07914297509490419
hnscc	TMEM9B		0.01143835158170375
hnscc	TMF1		0.10322061869217704
hnscc	TMLHE		0.01618234935532638
hnscc	TMOD1		0.011126415929099699
hnscc	TMOD2		0.050904001965548264
hnscc	TMOD3		0.011126415929099699
hnscc	TMSB10		0.011148635003726414
hnscc	TMSB4X		0.13232489304122305
hnscc	TMTC3		0.011762343531546888
hnscc	TMUB1		0.026144942904235278
hnscc	TMX1		0.05870347729132307
hnscc	TMX2		0.011742904149822838
hnscc	TMX3		0.023568629659154045
hnscc	TMX4		0.0235778537116002
hnscc	TNC		0.038809783374696316
hnscc	TNFAIP2		0.11698255818453243
hnscc	TNFAIP3		0.042955046931964336
hnscc	TNFAIP6		0.09247216802078315
hnscc	TNFAIP8		0.4566921616135928
hnscc	TNFAIP8L2		0.11865028357099104
hnscc	TNFAIP8L3		0.01906794173490565
hnscc	TNFRSF12A		0.44657691091602086
hnscc	TNFRSF1A		0.0158528440812774
hnscc	TNFSF10		0.3489718359901883
hnscc	TNIP1		0.011126415929099699
hnscc	TNIP2		0.011126415929099699
hnscc	TNK1		0.01798854923477222
hnscc	TNK2		0.011126415929099699
hnscc	TNKS1BP1		0.016420255670663984
hnscc	TNN		0.02499133770705999
hnscc	TNNC2		0.011126415929099699
hnscc	TNPO1		0.04422375097905239
hnscc	TNPO2		0.06923196269058489
hnscc	TNPO3		0.017565570994673978
hnscc	TNRC18		0.04774853461604011
hnscc	TNRC6A		0.1754836109164819
hnscc	TNRC6B		0.022840321789380228
hnscc	TNRC6C		0.11351142056760494
hnscc	TNS2		0.0956546895178778
hnscc	TNS3		0.01637963706482126
hnscc	TNS4		0.016603601907143863
hnscc	TNXB		0.06885815630860351
hnscc	TOE1		0.011126415929099699
hnscc	TOLLIP		0.041697370474587325
hnscc	TOM1L1		0.011126415929099699
hnscc	TOM1L2		0.026801496993999113
hnscc	TOMM20		0.05132709077810503
hnscc	TOMM22		0.018721872196972314
hnscc	TOMM34		0.03807621457343333
hnscc	TOMM40		0.057216961822679296
hnscc	TOMM6		0.011126415929099699
hnscc	TOMM7		0.18164960312758785
hnscc	TOMM70		0.051157119133047046
hnscc	TONSL		0.011126415929099699
hnscc	TOP1		0.012641353897731007
hnscc	TOP2A		0.013205323176654155
hnscc	TOP3A		0.0119976735954968
hnscc	TOPBP1		0.012979483364057753
hnscc	TOPORS		0.08047518011806709
hnscc	TOR1A		0.02539412219986092
hnscc	TOR1B		0.07020157437069942
hnscc	TOR3A		0.032154184107846775
hnscc	TOR4A		0.07155108494879672
hnscc	TOX4		0.01133268190712689
hnscc	TP53		0.02361675810738623
hnscc	TP53BP1		0.011762343531546888
hnscc	TP53BP2		0.06726926303865517
hnscc	TP53I11		0.023038438352968055
hnscc	TP53I3		0.011126415929099699
hnscc	TP53RK		0.1943986434983298
hnscc	TPBG		0.20577724212763226
hnscc	TPCN1		0.02564741399619687
hnscc	TPD52		0.011811995879767946
hnscc	TPD52L1		0.19421855521689516
hnscc	TPK1		0.13477529033454488
hnscc	TPP1		0.011126415929099699
hnscc	TPPP		0.011126415929099699
hnscc	TPPP3		0.01265338320219174
hnscc	TPR		0.011126415929099699
hnscc	TPRG1		0.011126415929099699
hnscc	TPRG1L		0.12314273742972894
hnscc	TPRKB		0.08252417294464323
hnscc	TPRN		0.026260104059858364
hnscc	TPST2		0.013205323176654155
hnscc	TPT1		0.042080214785113285
hnscc	TPX2		0.015855604993432554
hnscc	TRA2A		0.011126415929099699
hnscc	TRA2B		0.011636608780678211
hnscc	TRABD		0.011148635003726414
hnscc	TRADD		0.012392586893833551
hnscc	TRAF1		0.5735068407799078
hnscc	TRAF2		0.024692044930455487
hnscc	TRAF3		0.15228089823474716
hnscc	TRAF3IP1		0.026240769590729553
hnscc	TRAF3IP2		0.011126415929099699
hnscc	TRAF3IP3		0.6049678508030872
hnscc	TRAF4		0.011233979646643064
hnscc	TRAF6		0.017654133191522897
hnscc	TRAF7		0.011126415929099699
hnscc	TRAFD1		0.07929550045260429
hnscc	TRAM1		0.030866062590145033
hnscc	TRANK1		0.012518949915856444
hnscc	TRAP1		0.20125401893085088
hnscc	TRAPPC1		0.011148635003726414
hnscc	TRAPPC10		0.011148635003726414
hnscc	TRAPPC11		0.03495853122266719
hnscc	TRAPPC12		0.03564581027721067
hnscc	TRAPPC2		0.07149274531681278
hnscc	TRAPPC2L		0.014653094486125503
hnscc	TRAPPC4		0.011126415929099699
hnscc	TRAPPC5		0.10121930640617698
hnscc	TRAPPC6A		0.7012967051429357
hnscc	TRAPPC6B		0.02300351546193927
hnscc	TRDMT1		0.022937052966548657
hnscc	TRERF1		0.07117582537090632
hnscc	TREX1		0.011126415929099699
hnscc	TRIAP1		0.02786715225638387
hnscc	TRIM11		0.01948479283557258
hnscc	TRIM14		0.011148635003726414
hnscc	TRIM16		0.011126415929099699
hnscc	TRIM2		0.03708331793088482
hnscc	TRIM21		0.011148644588897624
hnscc	TRIM22		0.011126415929099699
hnscc	TRIM24		0.011126415929099699
hnscc	TRIM25		0.0490324939567336
hnscc	TRIM26		0.06267756339256755
hnscc	TRIM27		0.01936844352039699
hnscc	TRIM28		0.015314527405307768
hnscc	TRIM29		0.05350546203982647
hnscc	TRIM3		0.013236323250977972
hnscc	TRIM32		0.011126415929099699
hnscc	TRIM36		0.04992575616640827
hnscc	TRIM37		0.023712599897514446
hnscc	TRIM38		0.04370824767178364
hnscc	TRIM4		0.012392586893833551
hnscc	TRIM41		0.011148635003726414
hnscc	TRIM47		0.029633843980501794
hnscc	TRIM5		0.02505914268670451
hnscc	TRIM6-TRIM34		0.825027469033059
hnscc	TRIM65		0.014195620916097412
hnscc	TRIM68		0.0347482135596397
hnscc	TRIM72		0.011126415929099699
hnscc	TRIM8		0.26229566794789366
hnscc	TRIO		0.02520986816933111
hnscc	TRIOBP		0.036266899527604965
hnscc	TRIP11		0.027891930264965874
hnscc	TRIP13		0.011148635003726414
hnscc	TRIP4		0.011297858682933851
hnscc	TRIP6		0.01689136523202604
hnscc	TRIT1		0.023316382855535722
hnscc	TRMT1		0.011126415929099699
hnscc	TRMT10A		0.014305048820888873
hnscc	TRMT10C		0.10682335428943625
hnscc	TRMT11		0.011154803575950655
hnscc	TRMT112		0.011126415929099699
hnscc	TRMT13		0.01915033039502972
hnscc	TRMT1L		0.01124578036262421
hnscc	TRMT2A		0.048929609617803314
hnscc	TRMT44		0.0138912864664239
hnscc	TRMT5		0.15468585325136727
hnscc	TRMT6		0.011126415929099699
hnscc	TRMT61A		0.012990751370155642
hnscc	TRMT61B		0.012250902972403737
hnscc	TRMU		0.12358203424957365
hnscc	TRNT1		0.021211378673470484
hnscc	TROVE2		0.011348090549878759
hnscc	TRPC4AP		0.058111547852734015
hnscc	TRPM4		0.06942722167349939
hnscc	TRPM7		0.011148635003726414
hnscc	TRPS1		0.04896555546879185
hnscc	TRPT1		0.01285545881060954
hnscc	TRPV2		0.2094419908194621
hnscc	TRUB1		0.011126415929099699
hnscc	TRUB2		0.01234511476569326
hnscc	TSC1		0.011126415929099699
hnscc	TSC2		0.011126415929099699
hnscc	TSC22D2		0.011126415929099699
hnscc	TSC22D4		0.011126415929099699
hnscc	TSEN15		0.02321932554354904
hnscc	TSEN2		0.02152433572000595
hnscc	TSEN34		0.026674054777035102
hnscc	TSEN54		0.025878941563943537
hnscc	TSG101		0.024806136824046907
hnscc	TSHZ3		0.030979197997268285
hnscc	TSKU		0.22449369189082494
hnscc	TSN		0.011297858682933851
hnscc	TSNAX		0.01596657027936387
hnscc	TSPAN1		0.014089976083885054
hnscc	TSPAN13		0.07035263898371127
hnscc	TSPAN14		0.04114047683435124
hnscc	TSPAN15		0.0144368033180526
hnscc	TSPAN31		0.2789332057328144
hnscc	TSPAN6		0.012913350899407112
hnscc	TSPAN8		0.03179941012076564
hnscc	TSPAN9		0.011126415929099699
hnscc	TSPO		0.0698090820366252
hnscc	TSPYL1		0.0896128827828747
hnscc	TSPYL4		0.04912379960887078
hnscc	TSPYL5		0.011126415929099699
hnscc	TSR1		0.011126415929099699
hnscc	TSR2		0.42375928557028375
hnscc	TSR3		0.011126415929099699
hnscc	TSSC4		0.033136857037454885
hnscc	TST		0.06667833160451579
hnscc	TSTD1		0.012161190268342977
hnscc	TSTD2		0.013928009340209688
hnscc	TTC1		0.01143835158170375
hnscc	TTC12		0.07035723119708494
hnscc	TTC13		0.012005374576685214
hnscc	TTC14		0.08825620936676914
hnscc	TTC19		0.03939288365461264
hnscc	TTC21B		0.208945410814371
hnscc	TTC26		0.0659160869731961
hnscc	TTC27		0.05734303471834053
hnscc	TTC28		0.036446915858036964
hnscc	TTC3		0.05059236381855928
hnscc	TTC30A		0.022691188294659274
hnscc	TTC31		0.029881302151036796
hnscc	TTC33		0.06374362261503355
hnscc	TTC37		0.05169731036679025
hnscc	TTC38		0.06467650139324756
hnscc	TTC39A		0.019840595022581113
hnscc	TTC39B		0.011297858682933851
hnscc	TTC39C		0.039865650626891916
hnscc	TTC4		0.127996454404923
hnscc	TTC5		0.1290922971109275
hnscc	TTC7A		0.011126415929099699
hnscc	TTC7B		0.04858214508729007
hnscc	TTC8		0.04455438193569488
hnscc	TTC9		0.014373432364854298
hnscc	TTC9C		0.11608789730041784
hnscc	TTF1		0.029004113006067384
