,level_0,level_1,gain,neutral,loss,chromo,location
10170,MUC21,ENSG00000204544.5,0,99,11,6.0,30986810.5
10171,MUC22,ENSG00000261272.1,0,99,11,6.0,31022938.0
10172,MUC3A,ENSG00000169894.17,28,80,2,7.0,100958940.5
10173,MUC4,ENSG00000145113.21,12,87,11,3.0,195779369.0
10174,MUC5AC,ENSG00000215182.8,4,105,1,11.0,1179545.5
10175,MUC5B,ENSG00000117983.17,4,105,1,11.0,1242619.0
10176,MUC6,ENSG00000184956.15,4,105,1,11.0,1024770.5
10177,MUC7,ENSG00000171195.10,3,99,8,4.0,70456744.5
10178,MUCL1,ENSG00000172551.10,13,97,0,12.0,54863263.0
10179,MUL1,ENSG00000090432.6,1,101,8,1.0,20503799.5
10180,MUM1,ENSG00000160953.15,3,105,2,,
10181,MUM1L1,ENSG00000157502.13,8,95,7,,
10182,MURC,ENSG00000170681.6,2,91,17,,
10183,MUS81,ENSG00000172732.11,3,106,1,11.0,65862389.5
10184,MUSK,ENSG00000030304.13,3,89,18,9.0,110737668.5
10185,MUSTN1,ENSG00000272573.5,3,19,88,3.0,52834066.5
10186,MUT,ENSG00000146085.7,0,98,12,,
10187,MUTYH,ENSG00000132781.17,1,105,4,1.0,45335028.0
10188,MVB12A,ENSG00000141971.12,3,105,2,19.0,17419723.0
10189,MVB12B,ENSG00000196814.14,2,90,18,9.0,126416935.0
10190,MVD,ENSG00000167508.11,20,87,3,16.0,88657548.0
10191,MVK,ENSG00000110921.13,13,97,0,12.0,109585690.0
10192,MVP,ENSG00000013364.18,20,90,0,16.0,29834216.5
10193,MX1,ENSG00000157601.13,6,102,2,21.0,41439759.0
10194,MX2,ENSG00000183486.12,6,102,2,21.0,41385696.0
10195,MXD1,ENSG00000059728.10,7,101,2,2.0,69920316.5
10196,MXD3,ENSG00000213347.10,63,47,0,5.0,177307109.0
10197,MXD4,ENSG00000123933.16,4,97,9,4.0,2254770.5
10198,MXI1,ENSG00000119950.20,1,97,12,10.0,110247485.0
10199,MXRA5,ENSG00000101825.7,7,96,7,,
10200,MXRA7,ENSG00000182534.13,5,103,2,17.0,76691783.5
10201,MXRA8,ENSG00000162576.16,2,101,7,1.0,1357233.0
10202,MYADM,ENSG00000179820.15,2,108,0,19.0,53870599.0
10203,MYADML2,ENSG00000185105.5,4,104,2,17.0,81943439.0
10204,MYB,ENSG00000118513.18,0,90,20,6.0,135200240.5
10205,MYBBP1A,ENSG00000132382.14,1,104,5,17.0,4547264.0
10206,MYBL1,ENSG00000185697.16,9,91,10,8.0,66588211.0
10207,MYBL2,ENSG00000101057.15,12,98,0,20.0,43691757.0
10208,MYBPC1,ENSG00000196091.13,13,97,0,12.0,101627190.5
10209,MYBPC2,ENSG00000086967.9,2,108,0,19.0,50449606.5
10210,MYBPC3,ENSG00000134571.10,3,104,3,11.0,47342054.0
10211,MYBPH,ENSG00000133055.8,9,99,2,1.0,203171818.5
10212,MYBPHL,ENSG00000221986.6,1,103,6,1.0,109299688.0
10213,MYC,ENSG00000136997.16,7,97,6,8.0,127739192.5
10214,MYCBP,ENSG00000214114.8,1,103,6,1.0,38867930.5
10215,MYCBP2,ENSG00000005810.17,4,96,10,13.0,77185875.5
10216,MYCBPAP,ENSG00000136449.13,2,106,2,17.0,50519942.5
10217,MYCL,ENSG00000116990.10,1,104,5,1.0,39898841.0
10218,MYCN,ENSG00000134323.11,7,101,2,2.0,15943778.5
10219,MYCNOS,ENSG00000233718.6,7,101,2,2.0,15930299.5
10220,MYCT1,ENSG00000120279.6,0,88,22,6.0,152711231.0
10221,MYD88,ENSG00000172936.12,3,19,88,3.0,38140750.0
10222,MYDGF,ENSG00000074842.7,3,106,1,19.0,4655868.0
10223,MYEF2,ENSG00000104177.17,3,102,5,15.0,48156492.5
10224,MYEOV,ENSG00000172927.7,3,106,1,11.0,69330938.5
10225,MYF5,ENSG00000111049.3,13,97,0,12.0,80718291.5
10226,MYF6,ENSG00000111046.3,13,97,0,12.0,80708554.0
10227,MYH1,ENSG00000109061.9,1,104,5,17.0,10505424.5
10228,MYH10,ENSG00000133026.12,1,104,5,17.0,8552483.0
10229,MYH11,ENSG00000133392.17,20,90,0,16.0,15780081.5
10230,MYH13,ENSG00000006788.13,1,104,5,17.0,10336997.5
10231,MYH14,ENSG00000105357.15,2,108,0,19.0,50249364.0
10232,MYH15,ENSG00000144821.9,7,77,26,3.0,108454845.0
10233,MYH2,ENSG00000125414.18,1,104,5,17.0,10535424.0
10234,MYH3,ENSG00000109063.14,1,104,5,17.0,10642917.5
10235,MYH4,ENSG00000264424.1,1,104,5,17.0,10456424.5
10236,MYH6,ENSG00000197616.11,2,79,29,14.0,23395127.5
10237,MYH7,ENSG00000092054.12,2,79,29,14.0,23424200.0
10238,MYH7B,ENSG00000078814.15,11,99,0,20.0,34979123.5
10239,MYH8,ENSG00000133020.4,1,104,5,17.0,10406136.0
10240,MYH9,ENSG00000100345.20,4,103,3,22.0,36334672.0
10241,MYL1,ENSG00000168530.15,7,96,7,2.0,210302662.0
10242,MYL10,ENSG00000106436.4,28,79,3,7.0,101621313.0
10243,MYL12A,ENSG00000101608.12,4,93,13,18.0,3251858.5
10244,MYL12B,ENSG00000118680.12,4,93,13,18.0,3269955.0
10245,MYL2,ENSG00000111245.14,13,97,0,12.0,110916131.0
10246,MYL3,ENSG00000160808.9,3,18,89,3.0,46858641.5
10247,MYL4,ENSG00000198336.9,2,106,2,17.0,47212062.5
10248,MYL5,ENSG00000215375.6,4,97,9,4.0,677806.5
10249,MYL6,ENSG00000092841.18,13,97,0,12.0,56160828.5
10250,MYL6B,ENSG00000196465.10,13,97,0,12.0,56155951.5
10251,MYL7,ENSG00000106631.8,28,80,2,7.0,44140098.0
10252,MYL9,ENSG00000101335.9,11,99,0,20.0,36546472.0
10253,MYLIP,ENSG00000007944.14,0,99,11,6.0,16138667.0
10254,MYLK,ENSG00000065534.18,7,83,20,3.0,123747190.0
10255,MYLK2,ENSG00000101306.10,11,99,0,20.0,31826998.5
10256,MYLK3,ENSG00000140795.12,21,88,1,16.0,46746344.5
10257,MYLK4,ENSG00000145949.9,0,99,11,6.0,2707275.5
10258,MYLPF,ENSG00000180209.11,20,90,0,16.0,30374462.5
10259,MYNN,ENSG00000085274.15,11,88,11,3.0,169781273.5
10260,MYO10,ENSG00000145555.14,25,83,2,5.0,16799097.5
10261,MYO15A,ENSG00000091536.16,1,103,6,17.0,18144254.0
10262,MYO15B,ENSG00000266714.6,5,103,2,17.0,75607453.5
10263,MYO16,ENSG00000041515.15,5,95,10,13.0,108902078.5
10264,MYO18A,ENSG00000196535.15,1,107,2,17.0,29125768.0
10265,MYO18B,ENSG00000133454.15,4,103,3,22.0,25886592.5
10266,MYO19,ENSG00000278259.4,1,107,2,17.0,36519534.0
10267,MYO1A,ENSG00000166866.12,13,97,0,12.0,57039857.5
10268,MYO1B,ENSG00000128641.18,10,95,5,2.0,191335287.0
10269,MYO1C,ENSG00000197879.14,2,103,5,17.0,1478436.0
10270,MYO1D,ENSG00000176658.16,1,107,2,17.0,32684849.5
10271,MYO1E,ENSG00000157483.8,3,102,5,15.0,59252652.5
10272,MYO1F,ENSG00000142347.16,3,105,2,19.0,8549177.5
10273,MYO1G,ENSG00000136286.14,29,79,2,7.0,44970875.0
10274,MYO1H,ENSG00000174527.9,13,97,0,12.0,109401713.0
10275,MYO3A,ENSG00000095777.14,1,102,7,10.0,26073380.5
10276,MYO3B,ENSG00000071909.18,13,95,2,2.0,170416658.0
10277,MYO5A,ENSG00000197535.14,3,102,5,15.0,52418166.5
10278,MYO5B,ENSG00000167306.19,3,93,14,18.0,50008968.0
10279,MYO5C,ENSG00000128833.12,3,102,5,15.0,52244063.0
10280,MYO6,ENSG00000196586.13,0,95,15,6.0,75834364.5
10281,MYO7A,ENSG00000137474.19,3,106,1,11.0,77171743.5
10282,MYO7B,ENSG00000169994.18,7,101,2,2.0,127586765.5
10283,MYO9A,ENSG00000066933.15,3,102,5,15.0,71970434.0
10284,MYO9B,ENSG00000099331.13,3,105,2,19.0,17145159.0
10285,MYOC,ENSG00000034971.16,6,101,3,1.0,171644052.5
10286,MYOCD,ENSG00000141052.17,1,104,5,17.0,12717419.5
10287,MYOD1,ENSG00000129152.3,4,104,2,11.0,17720853.5
10288,MYOF,ENSG00000138119.16,2,97,11,10.0,93394381.5
10289,MYOG,ENSG00000122180.4,9,99,2,1.0,203084570.5
10290,MYOM1,ENSG00000101605.12,4,93,13,18.0,3143457.5
10291,MYOM2,ENSG00000036448.9,3,85,22,8.0,2105299.0
10292,MYOM3,ENSG00000142661.18,1,100,9,1.0,24084085.0
10293,MYOT,ENSG00000120729.9,60,50,0,5.0,137877854.5
10294,MYOZ1,ENSG00000177791.11,1,98,11,10.0,73636543.0
10295,MYOZ2,ENSG00000172399.5,2,98,10,4.0,119161786.5
10296,MYOZ3,ENSG00000164591.13,62,48,0,5.0,150670119.5
10297,MYPN,ENSG00000138347.15,1,98,11,10.0,68159067.0
10298,MYPOP,ENSG00000176182.5,2,107,1,19.0,45896318.0
10299,MYRF,ENSG00000124920.13,3,106,1,11.0,61770580.0
10300,MYRFL,ENSG00000166268.10,13,97,0,12.0,69892162.0
10301,MYRIP,ENSG00000170011.13,3,19,88,3.0,40034617.5
10302,MYSM1,ENSG00000162601.9,1,105,4,1.0,58671758.5
10303,MYT1,ENSG00000196132.11,12,98,0,20.0,64172323.5
10304,MYT1L,ENSG00000186487.17,7,101,2,2.0,2060388.5
10305,MYZAP,ENSG00000263155.5,3,102,5,15.0,57638634.0
10306,MZB1,ENSG00000170476.15,61,49,0,5.0,139388774.0
10307,MZF1,ENSG00000099326.8,15,95,0,19.0,58567753.0
10308,MZT1,ENSG00000204899.5,4,96,10,13.0,72717998.0
10309,MZT2A,ENSG00000173272.15,7,101,2,2.0,131478821.5
10310,MZT2B,ENSG00000152082.13,7,101,2,2.0,130186233.0
10311,N4BP1,ENSG00000102921.7,21,88,1,16.0,48579437.0
10312,N4BP2,ENSG00000078177.13,3,100,7,4.0,40107551.0
10313,N4BP2L1,ENSG00000139597.17,2,97,11,13.0,32414517.0
10314,N4BP2L2,ENSG00000244754.8,2,97,11,13.0,32485651.0
10315,N4BP3,ENSG00000145911.5,63,47,0,5.0,178119806.5
10316,N6AMT1,ENSG00000156239.11,6,102,2,21.0,28878781.0
10317,NAA10,ENSG00000102030.15,8,95,7,,
10318,NAA11,ENSG00000156269.4,2,100,8,4.0,79275877.5
10319,NAA15,ENSG00000164134.12,2,99,9,4.0,139360769.0
10320,NAA16,ENSG00000172766.18,2,96,12,13.0,41344148.5
10321,NAA20,ENSG00000173418.11,10,99,1,20.0,20025482.5
10322,NAA25,ENSG00000111300.9,13,97,0,12.0,112067742.5
10323,NAA30,ENSG00000139977.13,2,72,36,14.0,57403225.0
10324,NAA35,ENSG00000135040.15,2,90,18,9.0,85983304.0
10325,NAA38,ENSG00000183011.13,1,104,5,17.0,7870961.5
10326,NAA40,ENSG00000110583.12,3,106,1,11.0,63948139.0
10327,NAA50,ENSG00000121579.12,7,78,25,3.0,113731379.0
10328,NAA60,ENSG00000122390.17,20,90,0,16.0,3465301.0
10329,NAAA,ENSG00000138744.14,3,99,8,4.0,75927336.5
10330,NAALAD2,ENSG00000077616.10,3,104,3,11.0,90162204.5
10331,NAALADL1,ENSG00000168060.15,3,106,1,11.0,65051685.5
10332,NAALADL2,ENSG00000177694.15,12,87,11,3.0,175124560.5
10333,NAB1,ENSG00000138386.16,10,95,5,2.0,190669756.0
10334,NAB2,ENSG00000166886.12,13,97,0,12.0,57092259.5
10335,NABP1,ENSG00000173559.12,10,95,5,2.0,191687366.0
10336,NABP2,ENSG00000139579.12,13,97,0,12.0,56225934.5
10337,NACA,ENSG00000196531.10,13,97,0,12.0,56722027.5
10338,NACA2,ENSG00000253506.2,4,104,2,17.0,61590820.0
10339,NACAD,ENSG00000136274.8,29,79,2,7.0,45084703.0
10340,NACC1,ENSG00000160877.5,3,106,1,19.0,13129004.5
10341,NACC2,ENSG00000148411.7,2,90,18,9.0,136050913.0
10342,NADK,ENSG00000008130.15,1,102,7,1.0,1765844.5
10343,NADK2,ENSG00000152620.12,25,83,2,5.0,36217434.0
10344,NADSYN1,ENSG00000172890.11,3,106,1,11.0,71488608.0
10345,NAE1,ENSG00000159593.14,21,87,2,16.0,66838065.5
10346,NAF1,ENSG00000145414.8,3,94,13,4.0,163138481.5
10347,NAGA,ENSG00000198951.11,6,101,3,22.0,42064588.0
10348,NAGK,ENSG00000124357.12,7,101,2,2.0,71072076.0
10349,NAGLU,ENSG00000108784.9,1,107,2,17.0,42540345.0
10350,NAGPA,ENSG00000103174.11,20,90,0,16.0,5029492.5
10351,NAGS,ENSG00000161653.10,1,107,2,17.0,44006845.0
10352,NAIF1,ENSG00000171169.8,2,90,18,9.0,128064719.5
10353,NAIP,ENSG00000249437.7,22,87,1,5.0,70996798.5
10354,NALCN,ENSG00000102452.15,5,95,10,13.0,101235142.0
10355,NAMPT,ENSG00000105835.11,28,79,3,7.0,106267312.0
10356,NANOG,ENSG00000111704.10,13,97,0,12.0,7793470.0
10357,NANOGNB,ENSG00000205857.2,13,97,0,12.0,7769668.5
10358,NANOGP8,ENSG00000255192.5,3,102,5,15.0,35084651.5
10359,NANOS1,ENSG00000188613.6,2,96,12,10.0,119031722.0
10360,NANOS2,ENSG00000188425.3,2,107,1,19.0,45913996.0
10361,NANOS3,ENSG00000187556.7,3,106,1,19.0,13871410.0
10362,NANP,ENSG00000170191.4,10,100,0,20.0,25618474.5
10363,NANS,ENSG00000095380.10,2,90,18,9.0,98069904.5
10364,NAP1L1,ENSG00000187109.13,13,97,0,12.0,76060771.5
10365,NAP1L2,ENSG00000186462.8,8,95,7,,
10366,NAP1L3,ENSG00000186310.9,8,95,7,,
10367,NAP1L4,ENSG00000205531.12,4,105,1,11.0,2968404.0
10368,NAP1L5,ENSG00000177432.6,2,100,8,4.0,88696871.0
10369,NAP1L6,ENSG00000204118.1,8,95,7,,
10370,NAPA,ENSG00000105402.7,2,107,1,19.0,47501364.0
10371,NAPB,ENSG00000125814.17,10,100,0,20.0,23398019.0
10372,NAPEPLD,ENSG00000161048.11,28,79,3,7.0,103124668.0
10373,NAPG,ENSG00000134265.12,4,94,12,18.0,10539334.5
10374,NAPRT,ENSG00000147813.15,10,95,5,8.0,143576717.0
10375,NAPSA,ENSG00000131400.7,2,108,0,19.0,50362153.5
10376,NARF,ENSG00000141562.17,4,104,2,17.0,82474358.5
10377,NARFL,ENSG00000103245.13,20,90,0,,
10378,NARS,ENSG00000134440.11,3,93,14,,
10379,NARS2,ENSG00000137513.9,3,105,2,11.0,78505421.0
10380,NASP,ENSG00000132780.16,1,105,4,1.0,45601375.0
10381,NAT1,ENSG00000171428.13,3,84,23,8.0,18197083.0
10382,NAT10,ENSG00000135372.8,3,105,2,11.0,34126643.5
10383,NAT14,ENSG00000090971.4,2,107,1,19.0,55486378.0
10384,NAT16,ENSG00000167011.8,28,80,2,7.0,101175394.5
10385,NAT2,ENSG00000156006.4,3,84,23,8.0,18396250.0
10386,NAT6,ENSG00000243477.5,3,18,89,,
10387,NAT8,ENSG00000144035.3,8,100,2,2.0,73641572.5
10388,NAT8L,ENSG00000185818.7,4,97,9,4.0,2064208.0
10389,NAT9,ENSG00000109065.11,5,103,2,17.0,74773448.0
10390,NATD1,ENSG00000274180.1,1,104,5,17.0,21246140.0
10391,NAV1,ENSG00000134369.15,9,99,2,1.0,201724927.0
10392,NAV2,ENSG00000166833.19,3,105,2,11.0,19736162.5
10393,NAV3,ENSG00000067798.14,13,97,0,12.0,77768825.5
10394,NAXD,ENSG00000213995.11,5,95,10,13.0,110627726.5
10395,NAXE,ENSG00000163382.11,6,101,3,1.0,156593030.5
10396,NBAS,ENSG00000151779.12,7,101,2,2.0,15364124.0
10397,NBDY,ENSG00000204272.12,7,96,7,,
10398,NBEA,ENSG00000172915.18,2,97,11,13.0,35307654.5
10399,NBEAL1,ENSG00000144426.18,9,95,6,2.0,203120628.5
10400,NBEAL2,ENSG00000160796.16,3,18,89,3.0,46994685.0
10401,NBL1,ENSG00000158747.13,1,101,8,1.0,19627717.5
10402,NBN,ENSG00000104320.13,8,95,7,8.0,89968282.0
10403,NBPF1,ENSG00000219481.10,1,101,8,1.0,16587940.5
10404,NBPF10,ENSG00000271425.7,6,101,3,1.0,146146855.5
10405,NBPF11,ENSG00000263956.6,6,101,3,1.0,148127184.0
10406,NBPF12,ENSG00000268043.7,6,101,3,1.0,146967473.0
10407,NBPF14,ENSG00000270629.5,6,101,3,1.0,148605563.5
10408,NBPF15,ENSG00000266338.6,4,102,4,1.0,144441530.0
10409,NBPF19,ENSG00000271383.6,6,101,3,1.0,149515849.5
10410,NBPF20,ENSG00000162825.16,5,101,4,1.0,145347839.0
10411,NBPF26,ENSG00000273136.6,2,105,3,1.0,120783029.5
10412,NBPF3,ENSG00000142794.18,1,101,8,1.0,21462566.5
10413,NBPF4,ENSG00000196427.13,1,103,6,1.0,108233711.0
10414,NBPF6,ENSG00000186086.18,1,102,7,1.0,108460642.0
10415,NBPF9,ENSG00000269713.7,5,102,3,1.0,149078794.0
10416,NBR1,ENSG00000188554.13,1,107,2,17.0,43191085.0
10417,NCALD,ENSG00000104490.17,8,95,7,8.0,101905724.5
10418,NCAM1,ENSG00000149294.16,3,102,5,11.0,113119841.5
10419,NCAM2,ENSG00000154654.14,6,102,2,21.0,21270869.0
10420,NCAN,ENSG00000130287.13,3,106,1,19.0,19232095.5
10421,NCAPD2,ENSG00000010292.12,13,97,0,12.0,6512655.5
10422,NCAPD3,ENSG00000151503.12,3,103,4,11.0,134187786.5
10423,NCAPG,ENSG00000109805.9,4,99,7,4.0,17827922.0
10424,NCAPG2,ENSG00000146918.19,28,79,3,7.0,158667986.5
10425,NCAPH,ENSG00000121152.9,7,101,2,2.0,96356428.5
10426,NCAPH2,ENSG00000025770.18,5,102,3,22.0,50516502.0
10427,NCBP1,ENSG00000136937.12,2,90,18,9.0,97653708.0
10428,NCBP2,ENSG00000114503.10,12,87,11,3.0,196938998.0
10429,NCBP2-AS2,ENSG00000270170.1,12,87,11,,
10430,NCBP2L,ENSG00000170935.7,8,95,7,,
10431,NCBP3,ENSG00000074356.16,1,104,5,17.0,3824202.0
10432,NCCRP1,ENSG00000188505.4,2,108,0,19.0,39199424.0
10433,NCDN,ENSG00000020129.15,1,104,5,1.0,35562373.5
10434,NCEH1,ENSG00000144959.9,14,85,11,3.0,172670733.5
10435,NCF1,ENSG00000158517.13,30,78,2,7.0,74781669.0
10436,NCF2,ENSG00000116701.14,8,100,2,1.0,183573219.5
10437,NCF4,ENSG00000100365.14,4,103,3,22.0,36869502.5
10438,NCK1,ENSG00000158092.6,10,87,13,3.0,136906907.0
10439,NCK2,ENSG00000071051.13,7,101,2,2.0,105819593.0
10440,NCKAP1,ENSG00000061676.14,12,96,2,2.0,182973986.5
10441,NCKAP1L,ENSG00000123338.12,13,97,0,12.0,54522997.5
10442,NCKAP5,ENSG00000176771.16,8,100,2,2.0,133120125.5
10443,NCKAP5L,ENSG00000167566.16,13,97,0,12.0,49809948.0
10444,NCKIPSD,ENSG00000213672.7,3,18,89,3.0,48680104.0
10445,NCL,ENSG00000115053.15,8,93,9,2.0,231468586.0
10446,NCLN,ENSG00000125912.10,3,105,2,19.0,3197569.0
10447,NCMAP,ENSG00000184454.6,2,100,8,1.0,24582707.5
10448,NCOA1,ENSG00000084676.15,6,102,2,2.0,24631308.0
10449,NCOA2,ENSG00000140396.12,8,92,10,8.0,70256795.0
10450,NCOA3,ENSG00000124151.18,12,98,0,20.0,47579382.0
10451,NCOA4,ENSG00000266412.5,1,101,8,10.0,46017901.0
10452,NCOA5,ENSG00000124160.11,12,98,0,20.0,46075476.5
10453,NCOA6,ENSG00000198646.13,11,99,0,20.0,34757374.0
10454,NCOA7,ENSG00000111912.19,1,89,20,6.0,125856597.5
10455,NCOR1,ENSG00000141027.20,1,104,5,17.0,16123671.0
10456,NCOR2,ENSG00000196498.13,13,97,0,12.0,124446002.0
10457,NCR1,ENSG00000189430.12,2,107,1,19.0,54911144.0
10458,NCR2,ENSG00000096264.13,0,98,12,6.0,41343248.5
10459,NCR3,ENSG00000204475.9,0,99,11,6.0,31590950.5
10460,NCR3LG1,ENSG00000188211.8,4,104,2,11.0,17364570.5
10461,NCS1,ENSG00000107130.9,2,90,18,9.0,130204853.5
10462,NCSTN,ENSG00000162736.15,6,101,3,1.0,160351134.0
10463,NDC1,ENSG00000058804.11,1,105,4,1.0,53801970.5
10464,NDC80,ENSG00000080986.12,4,93,13,18.0,2594096.0
10465,NDE1,ENSG00000072864.14,20,90,0,16.0,15684810.0
10466,NDEL1,ENSG00000166579.15,1,104,5,17.0,8451771.0
10467,NDFIP1,ENSG00000131507.10,61,49,0,5.0,142131609.5
10468,NDFIP2,ENSG00000102471.13,4,96,10,13.0,79518599.5
10469,NDN,ENSG00000182636.5,3,103,4,15.0,23686352.5
10470,NDNF,ENSG00000173376.13,2,98,10,4.0,121054317.0
10471,NDOR1,ENSG00000188566.13,2,90,18,9.0,137211347.0
10472,NDP,ENSG00000124479.8,7,96,7,,
10473,NDRG1,ENSG00000104419.14,8,96,6,8.0,133269596.5
10474,NDRG2,ENSG00000165795.23,2,79,29,14.0,21043817.5
10475,NDRG3,ENSG00000101079.20,11,99,0,20.0,36698928.0
10476,NDRG4,ENSG00000103034.14,21,88,1,16.0,58488237.0
10477,NDST1,ENSG00000070614.14,62,48,0,5.0,150522014.5
10478,NDST2,ENSG00000166507.17,1,98,11,10.0,73806854.5
10479,NDST3,ENSG00000164100.8,2,98,10,4.0,118146126.0
10480,NDST4,ENSG00000138653.9,2,98,10,4.0,114970819.5
10481,NDUFA1,ENSG00000125356.6,8,95,7,,
10482,NDUFA10,ENSG00000130414.11,7,94,9,2.0,239958897.5
10483,NDUFA11,ENSG00000174886.12,3,105,2,19.0,5897641.0
10484,NDUFA12,ENSG00000184752.12,13,97,0,12.0,94950401.5
10485,NDUFA13,ENSG00000186010.18,3,106,1,19.0,19522395.0
10486,NDUFA2,ENSG00000131495.8,61,49,0,5.0,140643262.5
10487,NDUFA3,ENSG00000170906.15,2,108,0,19.0,54105992.5
10488,NDUFA4,ENSG00000189043.9,27,81,2,7.0,10936048.0
10489,NDUFA4L2,ENSG00000185633.10,13,97,0,12.0,57237809.0
10490,NDUFA5,ENSG00000128609.14,27,81,2,7.0,123547450.5
10491,NDUFA6,ENSG00000184983.9,6,101,3,22.0,42088205.0
10492,NDUFA7,ENSG00000267855.5,3,106,1,19.0,8315071.5
10493,NDUFA8,ENSG00000119421.6,2,90,18,9.0,122151918.5
10494,NDUFA9,ENSG00000139180.10,13,97,0,12.0,4671706.0
10495,NDUFAB1,ENSG00000004779.9,20,90,0,16.0,23588665.0
10496,NDUFAF1,ENSG00000137806.8,3,102,5,15.0,41394936.0
10497,NDUFAF2,ENSG00000164182.10,24,84,2,5.0,61049115.5
10498,NDUFAF3,ENSG00000178057.14,3,18,89,3.0,49021977.0
10499,NDUFAF4,ENSG00000123545.5,0,93,17,6.0,96893603.0
10500,NDUFAF5,ENSG00000101247.17,10,98,2,20.0,13803293.5
10501,NDUFAF6,ENSG00000156170.12,8,95,7,8.0,95006111.0
10502,NDUFAF7,ENSG00000003509.15,7,101,2,2.0,37242517.0
10503,NDUFAF8,ENSG00000224877.3,4,104,2,17.0,81240307.5
10504,NDUFB1,ENSG00000183648.9,2,68,40,14.0,92119019.5
10505,NDUFB10,ENSG00000140990.14,20,90,0,16.0,1960756.5
10506,NDUFB11,ENSG00000147123.10,7,96,7,,
10507,NDUFB2,ENSG00000090266.12,27,81,2,7.0,140706783.5
10508,NDUFB3,ENSG00000119013.8,8,95,7,2.0,201078591.5
10509,NDUFB4,ENSG00000065518.7,7,81,22,3.0,120599417.5
10510,NDUFB5,ENSG00000136521.12,12,87,11,3.0,179616168.5
10511,NDUFB6,ENSG00000165264.10,2,92,16,9.0,32563092.5
10512,NDUFB7,ENSG00000099795.6,3,106,1,19.0,14569072.0
10513,NDUFB8,ENSG00000166136.15,1,98,11,10.0,100526870.0
10514,NDUFB9,ENSG00000147684.7,7,97,6,8.0,124559874.5
10515,NDUFC1,ENSG00000109390.11,2,99,9,4.0,139284715.5
10516,NDUFC2,ENSG00000151366.12,3,105,2,11.0,78074079.5
10517,NDUFS1,ENSG00000023228.13,8,95,7,2.0,206137163.0
10518,NDUFS2,ENSG00000158864.12,6,101,3,1.0,161205749.5
10519,NDUFS3,ENSG00000213619.9,3,104,3,11.0,47574949.0
10520,NDUFS4,ENSG00000164258.11,25,83,2,5.0,53621985.5
10521,NDUFS5,ENSG00000168653.10,1,103,6,1.0,39030477.0
10522,NDUFS6,ENSG00000145494.11,25,83,2,5.0,1809002.5
10523,NDUFS7,ENSG00000115286.19,3,105,2,19.0,1389558.0
10524,NDUFS8,ENSG00000110717.12,3,106,1,11.0,68033630.5
10525,NDUFV1,ENSG00000167792.11,3,106,1,11.0,67609103.5
10526,NDUFV2,ENSG00000178127.12,4,94,12,18.0,9118487.5
10527,NDUFV3,ENSG00000160194.17,6,102,2,21.0,42896474.0
10528,NEB,ENSG00000183091.19,10,98,2,2.0,151609911.5
10529,NEBL,ENSG00000078114.18,1,102,7,10.0,20977080.0
10530,NECAB1,ENSG00000123119.11,8,95,7,8.0,90875567.0
10531,NECAB2,ENSG00000103154.9,20,87,3,16.0,83985704.0
10532,NECAB3,ENSG00000125967.16,11,99,0,20.0,33665775.0
10533,NECAP1,ENSG00000089818.17,13,97,0,12.0,8087410.0
10534,NECAP2,ENSG00000157191.19,1,101,8,1.0,16450399.5
10535,NECTIN1,ENSG00000110400.10,3,103,4,11.0,119676304.0
10536,NECTIN2,ENSG00000130202.9,2,108,0,19.0,44867699.0
10537,NECTIN3,ENSG00000177707.10,7,77,26,3.0,111172817.0
10538,NECTIN4,ENSG00000143217.8,6,101,3,1.0,161080278.0
10539,NEDD1,ENSG00000139350.11,13,97,0,12.0,96930500.0
10540,NEDD4,ENSG00000069869.15,3,102,5,15.0,55910334.0
10541,NEDD4L,ENSG00000049759.17,3,93,14,18.0,58222883.0
10542,NEDD8,ENSG00000129559.12,2,79,29,14.0,24224612.0
10543,NEDD9,ENSG00000111859.16,0,99,11,6.0,11282823.0
10544,NEFH,ENSG00000100285.9,4,103,3,22.0,29485804.0
10545,NEFL,ENSG00000277586.2,3,82,25,8.0,24954032.5
10546,NEFM,ENSG00000104722.13,3,82,25,8.0,24916428.0
10547,NEGR1,ENSG00000172260.14,1,104,5,1.0,71839241.0
10548,NEIL1,ENSG00000140398.13,3,102,5,15.0,75352035.0
10549,NEIL2,ENSG00000154328.15,3,84,23,8.0,11778492.0
10550,NEIL3,ENSG00000109674.3,3,94,13,4.0,177336405.0
10551,NEK1,ENSG00000137601.16,4,93,13,4.0,169502743.0
10552,NEK10,ENSG00000163491.16,3,20,87,3.0,27239772.5
10553,NEK11,ENSG00000114670.13,9,86,15,3.0,131188657.5
10554,NEK2,ENSG00000117650.12,9,99,2,1.0,211667143.5
10555,NEK3,ENSG00000136098.16,3,95,12,13.0,52146250.0
10556,NEK4,ENSG00000114904.12,3,19,88,3.0,52739695.0
10557,NEK5,ENSG00000197168.11,3,95,12,13.0,52081351.5
10558,NEK6,ENSG00000119408.16,2,90,18,9.0,124305456.5
10559,NEK7,ENSG00000151414.14,9,99,2,1.0,198239707.0
10560,NEK8,ENSG00000160602.13,1,107,2,17.0,28734676.0
10561,NEK9,ENSG00000119638.12,2,69,39,14.0,75103348.5
10562,NELFA,ENSG00000185049.14,4,97,9,4.0,2012310.0
10563,NELFB,ENSG00000188986.6,2,90,18,9.0,137264434.5
