,index,gain,neutral,loss,chromo,location
9276,LDLRAD3,2,87,9,11.0,36088058.5
9277,LDLRAD4,2,90,6,18.0,13435126.5
9278,LDLRAP1,4,86,8,1.0,25556246.0
9279,LDOC1,11,79,8,,
9280,LEAP2,6,91,1,5.0,132874245.0
9281,LECT2,5,92,1,5.0,135938631.0
9282,LEF1,3,91,4,4.0,108108250.5
9283,LEFTY1,5,89,4,1.0,225898832.0
9284,LEFTY2,5,89,4,1.0,225938990.5
9285,LEKR1,3,91,4,3.0,156935805.0
9286,LELP1,6,91,1,1.0,153204275.0
9287,LEMD1,6,90,2,1.0,205418666.0
9288,LEMD2,3,88,7,6.0,33780166.0
9289,LEMD3,2,92,4,12.0,65208969.0
9290,LENEP,7,90,1,1.0,154993950.5
9291,LENG1,29,66,3,19.0,54157441.0
9292,LENG8,29,65,4,19.0,54455462.0
9293,LENG9,29,65,4,19.0,54462755.0
9294,LEO1,3,85,10,15.0,51954901.5
9295,LEP,77,20,1,7.0,128249453.5
9296,LEPR,3,89,6,1.0,65531105.5
9297,LEPROT,3,89,6,1.0,65428297.0
9298,LEPROTL1,2,90,6,8.0,30136308.0
9299,LETM1,7,88,3,4.0,1833817.5
9300,LETM2,3,90,5,8.0,38397867.0
9301,LETMD1,2,89,7,12.0,51054193.0
9302,LEUTX,31,62,5,19.0,39781381.0
9303,LEXM,5,88,5,1.0,54824157.5
9304,LFNG,69,29,0,7.0,2520853.0
9305,LGALS1,1,74,23,22.0,37677719.0
9306,LGALS12,2,85,11,11.0,63511429.0
9307,LGALS13,31,62,5,19.0,39604987.5
9308,LGALS14,31,62,5,19.0,39706962.5
9309,LGALS16,31,62,5,19.0,39658280.0
9310,LGALS2,1,76,21,22.0,37576432.0
9311,LGALS3,1,72,25,14.0,55134766.5
9312,LGALS3BP,4,89,5,17.0,78975592.5
9313,LGALS4,30,64,4,19.0,38807308.0
9314,LGALS7,31,63,4,19.0,38772231.5
9315,LGALS7B,31,63,4,19.0,38790477.0
9316,LGALS8,5,89,4,1.0,236535490.5
9317,LGALS9,2,85,11,17.0,27639679.0
9318,LGALS9B,2,87,9,17.0,20458467.0
9319,LGALS9C,1,86,11,17.0,18485841.0
9320,LGALSL,1,96,1,2.0,64457675.0
9321,LGI1,0,19,79,10.0,93782056.0
9322,LGI2,3,92,3,4.0,25014896.5
9323,LGI3,3,89,6,8.0,22151957.0
9324,LGI4,30,63,5,19.0,35133482.0
9325,LGMN,1,76,21,14.0,92726243.0
9326,LGR4,1,88,9,11.0,27419375.5
9327,LGR5,5,90,3,12.0,71513054.0
9328,LGR6,7,89,2,1.0,202256841.0
9329,LGSN,1,84,13,6.0,63297967.0
9330,LHB,28,65,5,19.0,49016535.0
9331,LHCGR,1,95,2,2.0,48721252.0
9332,LHFPL1,10,81,7,,
9333,LHFPL2,5,93,0,5.0,78627618.0
9334,LHFPL3,77,20,1,7.0,104617966.0
9335,LHFPL4,3,91,4,3.0,9526091.5
9336,LHFPL5,3,88,7,6.0,35821301.5
9337,LHFPL6,1,70,27,13.0,39406322.0
9338,LHPP,0,17,81,10.0,124539855.5
9339,LHX1,2,85,11,17.0,36940698.5
9340,LHX2,9,82,7,9.0,124017485.5
9341,LHX3,10,81,7,9.0,136200689.0
9342,LHX4,5,91,2,1.0,180254624.0
9343,LHX5,2,93,3,12.0,113467156.5
9344,LHX6,9,82,7,9.0,122216101.5
9345,LHX8,3,91,4,1.0,75144983.5
9346,LHX9,5,91,2,1.0,197923690.0
9347,LIAS,3,92,3,4.0,39472056.5
9348,LIF,3,74,21,22.0,30243606.0
9349,LIFR,7,89,2,5.0,38541511.0
9350,LIG1,27,65,6,19.0,48143024.0
9351,LIG3,3,83,12,17.0,34995127.5
9352,LIG4,5,73,20,13.0,108212903.5
9353,LILRA1,29,64,5,19.0,54597981.5
9354,LILRA2,29,64,5,19.0,54581603.5
9355,LILRA4,29,66,3,19.0,54336173.5
9356,LILRA5,29,66,3,19.0,54310118.0
9357,LILRA6,29,66,3,19.0,54239691.5
9358,LILRB1,29,64,5,19.0,54627343.0
9359,LILRB2,29,66,3,19.0,54277502.5
9360,LILRB3,29,66,3,19.0,54219892.0
9361,LILRB4,29,64,5,19.0,54657124.0
9362,LILRB5,29,66,3,19.0,54253361.0
9363,LIM2,27,66,5,19.0,51383934.5
9364,LIMA1,3,88,7,12.0,50229667.0
9365,LIMCH1,3,92,3,4.0,41529825.5
9366,LIMD1,2,91,5,3.0,45620867.5
9367,LIMD2,4,89,5,17.0,63698530.0
9368,LIME1,35,63,0,20.0,63737693.0
9369,LIMK1,80,18,0,7.0,74102729.0
9370,LIMK2,3,73,22,22.0,31246159.5
9371,LIMS1,3,93,2,2.0,108610800.5
9372,LIMS2,2,95,1,2.0,127660083.5
9373,LIMS3,3,95,0,2.0,109911648.0
9374,LIMS3-LOC440895,3,95,0,,
9375,LIMS4,2,96,0,2.0,110459857.5
9376,LIN28A,4,85,9,1.0,26420272.5
9377,LIN28B,1,76,21,6.0,105009974.0
9378,LIN37,29,64,5,19.0,35751440.0
9379,LIN52,1,73,24,14.0,74143015.5
9380,LIN54,3,90,5,4.0,82961449.5
9381,LIN7A,3,90,5,12.0,80865222.5
9382,LIN7B,28,65,5,19.0,49116392.0
9383,LIN7C,1,88,9,11.0,27500593.5
9384,LIN9,5,89,4,1.0,226270509.0
9385,LINC00672,3,84,11,17.0,38927276.0
9386,LINC02203,3,86,9,15.0,21603035.5
9387,LINC02210-CRHR1,4,86,8,17.0,45728085.0
9388,LINC02218,7,87,4,5.0,17465419.5
9389,LINGO1,4,87,7,15.0,77716963.5
9390,LINGO2,3,60,35,9.0,28309182.0
9391,LINGO3,37,60,1,19.0,2290904.0
9392,LINGO4,7,89,2,1.0,151803209.0
9393,LINS1,6,86,6,15.0,100581299.5
9394,LIPA,0,19,79,10.0,89314063.0
9395,LIPC,3,86,9,15.0,58490206.5
9396,LIPE,27,66,5,19.0,42414451.0
9397,LIPF,0,18,80,10.0,88671627.5
9398,LIPG,3,91,4,18.0,49579942.0
9399,LIPH,6,88,4,3.0,185529425.0
9400,LIPI,7,86,5,21.0,14159852.0
9401,LIPJ,0,18,80,10.0,88596864.5
9402,LIPK,0,18,80,10.0,88738650.0
9403,LIPM,0,19,79,10.0,88811638.0
9404,LIPN,0,17,81,10.0,88769824.0
9405,LIPT1,3,94,1,2.0,99159056.0
9406,LIPT2,3,87,8,11.0,74492121.5
9407,LITAF,5,92,1,16.0,11592051.5
9408,LIX1,5,93,0,5.0,97117310.0
9409,LIX1L,8,88,2,1.0,145945720.0
9410,LKAAEAR1,33,65,0,20.0,64083869.5
9411,LLCFC1,76,20,2,7.0,142940104.0
9412,LLGL1,1,87,10,17.0,18235255.0
9413,LLGL2,4,90,4,17.0,75550144.0
9414,LLPH,4,88,6,12.0,66123652.5
9415,LMAN1,2,91,5,18.0,59343544.0
9416,LMAN1L,3,89,6,15.0,74819236.5
9417,LMAN2,6,91,1,5.0,177341617.5
9418,LMAN2L,3,95,0,2.0,96722996.5
9419,LMBR1,77,21,0,7.0,156781081.0
9420,LMBR1L,2,90,6,12.0,49103725.5
9421,LMBRD1,1,82,15,6.0,69769996.5
9422,LMBRD2,6,90,2,5.0,36125147.0
9423,LMCD1,2,92,4,3.0,8538237.5
9424,LMF1,4,93,1,16.0,917476.0
9425,LMF2,2,74,22,22.0,50505325.5
9426,LMLN,5,89,4,3.0,198001960.0
9427,LMLN2,3,71,24,14.0,23102025.5
9428,LMNA,7,90,1,1.0,156111331.0
9429,LMNB1,5,92,1,5.0,126806821.5
9430,LMNB2,36,61,1,19.0,2442298.5
9431,LMNTD1,3,93,2,12.0,25528943.0
9432,LMNTD2,3,85,10,11.0,557794.0
9433,LMO1,2,88,8,11.0,8246512.5
9434,LMO2,3,86,9,11.0,33875326.0
9435,LMO3,3,91,4,12.0,16579483.0
9436,LMO4,2,89,7,1.0,87338901.5
9437,LMO7,1,70,27,13.0,75740152.0
9438,LMOD1,7,89,2,1.0,201921522.0
9439,LMOD2,77,20,1,7.0,123660078.0
9440,LMOD3,2,91,5,3.0,69114952.0
9441,LMTK2,76,22,0,7.0,98158250.0
9442,LMTK3,28,64,6,19.0,48499603.0
9443,LMX1A,5,89,4,1.0,165279291.0
9444,LMX1B,10,81,7,9.0,126657737.5
9445,LNP1,3,90,5,3.0,100428925.5
9446,LNPEP,5,93,0,5.0,96986453.5
9447,LNPK,2,96,0,2.0,175963360.5
9448,LNX1,18,77,3,4.0,53580353.0
9449,LNX2,0,77,21,13.0,27583221.0
9450,LONP1,33,64,1,19.0,5706203.0
9451,LONP2,3,89,6,16.0,48303711.0
9452,LONRF1,2,90,6,8.0,12738989.5
9453,LONRF2,3,94,1,2.0,100297188.0
9454,LONRF3,12,78,8,,
9455,LOR,6,91,1,1.0,153260905.5
9456,LOX,5,92,1,5.0,122070777.5
9457,LOXHD1,2,92,4,18.0,46567096.0
9458,LOXL1,3,89,6,15.0,73939063.0
9459,LOXL2,2,89,7,8.0,23361112.5
9460,LOXL3,2,94,2,2.0,74543974.0
9461,LOXL4,0,18,80,10.0,98257942.0
9462,LPA,1,72,25,6.0,160597871.0
9463,LPAR1,9,81,8,9.0,110955860.5
9464,LPAR2,37,59,2,19.0,19626292.5
9465,LPAR3,3,89,6,1.0,84852404.0
9466,LPAR4,11,81,6,,
9467,LPAR5,5,91,2,12.0,6627397.5
9468,LPAR6,0,68,30,13.0,48417135.5
9469,LPCAT1,7,85,6,5.0,1490221.0
9470,LPCAT2,2,90,6,16.0,55547869.0
9471,LPCAT3,4,91,3,12.0,6997331.0
9472,LPCAT4,3,82,13,15.0,34362914.5
9473,LPGAT1,5,87,6,1.0,211787110.0
9474,LPIN1,2,94,2,2.0,11752502.0
9475,LPIN2,2,89,7,18.0,2965154.5
9476,LPIN3,33,65,0,20.0,41350751.0
9477,LPL,2,91,5,8.0,19934488.0
9478,LPO,4,87,7,17.0,58243533.0
9479,LPP,6,86,6,3.0,188521977.5
9480,LPXN,2,87,9,11.0,58552545.5
9481,LRAT,2,92,4,4.0,154690032.5
9482,LRBA,2,92,4,4.0,150640081.0
9483,LRCH1,0,68,30,13.0,46653104.0
9484,LRCH2,12,79,7,,
9485,LRCH3,5,88,5,3.0,197839831.0
9486,LRCH4,77,21,0,7.0,100580070.0
9487,LRCOL1,3,90,5,12.0,132606866.0
9488,LRFN1,29,64,5,19.0,39310952.0
9489,LRFN2,3,88,7,6.0,40489477.5
9490,LRFN3,29,64,5,19.0,35940991.0
9491,LRFN4,4,86,8,11.0,66858561.0
9492,LRFN5,1,74,23,14.0,41756059.5
9493,LRG1,35,62,1,19.0,4538219.0
9494,LRGUK,77,20,1,7.0,134195945.0
9495,LRIF1,3,91,4,1.0,110955577.5
9496,LRIG1,2,91,5,3.0,66440030.0
9497,LRIG2,2,92,4,1.0,113102729.0
9498,LRIG3,6,87,5,12.0,58896335.5
9499,LRIT1,1,21,76,10.0,84236533.0
9500,LRIT2,0,21,77,10.0,84223057.5
9501,LRIT3,3,91,4,4.0,109860211.0
9502,LRMDA,0,22,76,10.0,75995896.0
9503,LRMP,3,94,1,12.0,25056338.0
9504,LRP1,5,86,7,12.0,57170922.0
9505,LRP10,3,72,23,14.0,22876726.5
9506,LRP11,1,78,19,6.0,149841558.0
9507,LRP12,3,92,3,8.0,104539127.5
9508,LRP1B,2,96,0,2.0,141181219.5
9509,LRP2,3,95,0,2.0,169244821.5
9510,LRP2BP,2,92,4,4.0,185379889.0
9511,LRP3,31,62,5,19.0,33193233.5
9512,LRP4,1,87,10,11.0,46887679.5
9513,LRP5,3,83,12,11.0,68380933.0
9514,LRP5L,2,77,19,22.0,25378397.5
9515,LRP6,3,91,4,12.0,12191534.5
9516,LRP8,4,87,7,1.0,53285416.5
9517,LRPAP1,2,93,3,4.0,3518029.0
9518,LRPPRC,2,94,2,2.0,43941106.5
9519,LRR1,1,74,23,14.0,49606716.5
9520,LRRC1,2,86,10,6.0,53859311.0
9521,LRRC10,7,90,1,12.0,69609735.5
9522,LRRC10B,2,86,10,11.0,61509883.5
9523,LRRC14,3,89,6,8.0,144521582.0
9524,LRRC14B,9,85,4,5.0,193914.5
9525,LRRC15,5,87,6,3.0,194362495.0
9526,LRRC17,78,20,0,7.0,102929055.5
9527,LRRC18,0,23,75,10.0,48911857.5
9528,LRRC19,4,55,39,9.0,26999404.0
9529,LRRC2,2,91,5,3.0,46547742.0
9530,LRRC20,0,22,76,10.0,70340810.0
9531,LRRC23,4,91,3,12.0,6893905.0
9532,LRRC24,3,89,6,8.0,144524710.5
9533,LRRC25,37,59,2,19.0,18394379.5
9534,LRRC26,12,79,7,9.0,137169404.5
9535,LRRC27,0,17,81,10.0,132356831.0
9536,LRRC28,5,87,6,15.0,99321045.5
9537,LRRC29,3,89,6,16.0,67217093.5
9538,LRRC3,7,88,3,21.0,44458853.0
9539,LRRC30,2,88,8,18.0,7231586.0
9540,LRRC31,7,88,3,3.0,169854553.5
9541,LRRC32,3,86,9,11.0,76664135.5
9542,LRRC34,7,88,3,3.0,169802994.5
9543,LRRC36,3,89,6,16.0,67356001.0
9544,LRRC37A,4,85,9,17.0,46315263.5
9545,LRRC37A2,4,86,8,17.0,46533580.5
9546,LRRC37A3,5,88,5,17.0,64886896.0
9547,LRRC37B,3,80,15,17.0,32030688.0
9548,LRRC38,6,85,7,1.0,13494488.0
9549,LRRC39,3,90,5,1.0,100163361.0
9550,LRRC3B,2,91,5,3.0,26670171.5
9551,LRRC3C,2,85,11,17.0,39943104.0
9552,LRRC4,77,20,1,7.0,128029589.0
9553,LRRC40,5,88,5,1.0,70175192.0
9554,LRRC41,5,87,6,1.0,46282402.0
9555,LRRC42,4,88,6,1.0,53957126.5
9556,LRRC43,5,90,3,12.0,122185604.5
9557,LRRC45,5,89,4,17.0,82027228.0
9558,LRRC46,4,85,9,17.0,47834676.5
9559,LRRC47,3,86,9,1.0,3787528.5
9560,LRRC49,3,89,6,15.0,70953448.0
9561,LRRC4B,27,66,5,19.0,50542663.5
9562,LRRC4C,2,86,10,11.0,40786988.0
9563,LRRC52,6,89,3,1.0,165553984.0
9564,LRRC53,3,91,4,1.0,74491246.0
9565,LRRC55,2,85,11,11.0,57186732.0
9566,LRRC56,3,85,10,11.0,546219.5
9567,LRRC57,3,82,13,15.0,42543311.0
9568,LRRC58,2,91,5,3.0,120336931.5
9569,LRRC59,4,88,6,17.0,50386291.0
9570,LRRC6,3,91,4,8.0,132623004.0
9571,LRRC61,77,19,2,7.0,150330709.5
9572,LRRC63,0,69,29,13.0,46244654.5
9573,LRRC66,8,87,3,4.0,52005661.0
9574,LRRC69,3,92,3,8.0,91160534.0
9575,LRRC7,4,89,5,1.0,69860103.0
9576,LRRC70,5,93,0,5.0,62580132.5
9577,LRRC71,8,89,1,1.0,156926863.0
9578,LRRC72,69,28,1,7.0,16554196.5
9579,LRRC73,3,87,8,6.0,43508827.5
9580,LRRC74A,1,72,25,14.0,76848337.0
9581,LRRC74B,3,78,17,22.0,21055064.0
9582,LRRC75A,1,87,10,17.0,16466885.0
9583,LRRC75B,2,76,20,22.0,24589414.0
9584,LRRC8A,12,78,8,9.0,128900075.5
9585,LRRC8B,2,87,9,1.0,89561350.0
9586,LRRC8C,2,87,9,1.0,89701487.5
9587,LRRC8D,2,87,9,1.0,89878812.5
9588,LRRC8E,35,62,1,19.0,7895263.0
9589,LRRC9,1,71,26,14.0,59991636.0
9590,LRRCC1,3,92,3,8.0,85126647.5
9591,LRRD1,78,20,0,7.0,92160587.0
9592,LRRFIP1,1,94,3,2.0,237720634.5
9593,LRRFIP2,2,92,4,3.0,37118157.5
9594,LRRIQ1,3,88,7,12.0,85150385.5
9595,LRRIQ3,3,90,5,1.0,74112101.0
9596,LRRIQ4,7,88,3,3.0,169829848.5
9597,LRRK1,5,87,6,15.0,100998792.0
9598,LRRK2,2,93,3,12.0,40283014.5
9599,LRRN1,2,91,5,3.0,3824632.5
9600,LRRN2,12,84,2,1.0,204651454.0
9601,LRRN3,76,21,1,7.0,111108230.0
9602,LRRN4,35,61,2,20.0,6047303.0
9603,LRRN4CL,2,86,10,11.0,62687968.0
9604,LRRTM1,1,95,2,2.0,80296551.5
9605,LRRTM2,5,93,0,5.0,138872144.5
9606,LRRTM3,0,22,76,10.0,67013793.5
9607,LRRTM4,2,95,1,2.0,77170519.0
9608,LRSAM1,10,81,7,9.0,127477493.5
9609,LRTM1,2,90,6,3.0,54942659.5
9610,LRTM2,5,91,2,12.0,1828510.0
9611,LRTOMT,3,85,10,11.0,72095556.5
9612,LRWD1,78,20,0,7.0,102469062.0
9613,LSAMP,1,92,5,3.0,116470876.0
9614,LSG1,5,89,4,3.0,194656627.0
9615,LSM1,3,90,5,8.0,38170032.5
9616,LSM10,5,88,5,1.0,36394573.0
9617,LSM11,5,93,0,5.0,157752210.5
9618,LSM12,5,83,10,17.0,44050973.5
9619,LSM14A,31,63,4,19.0,34201009.5
9620,LSM14B,35,63,0,20.0,62128917.5
9621,LSM2,3,87,8,6.0,31802181.0
9622,LSM3,2,92,4,3.0,14189969.5
9623,LSM4,36,60,2,19.0,18314752.0
9624,LSM5,71,27,0,7.0,32490310.5
9625,LSM6,2,92,4,4.0,146187851.5
9626,LSM7,37,60,1,19.0,2325065.5
9627,LSM8,75,21,2,7.0,118194089.5
9628,LSMEM1,76,21,1,7.0,112485957.5
9629,LSMEM2,2,93,3,3.0,50283600.5
9630,LSP1,2,87,9,11.0,1872618.5
9631,LSR,31,62,5,19.0,35258147.0
9632,LSS,7,89,2,21.0,46208482.5
9633,LST1,3,86,9,6.0,31587516.5
9634,LTA,3,86,9,6.0,31573189.0
9635,LTA4H,3,91,4,12.0,96022136.5
9636,LTB,3,86,9,6.0,31581523.5
9637,LTB4R,2,72,24,14.0,24314743.0
9638,LTB4R2,2,72,24,14.0,24308893.5
9639,LTBP1,1,95,2,2.0,33173231.0
9640,LTBP2,1,73,24,14.0,74555280.5
9641,LTBP3,4,83,11,11.0,65548867.5
9642,LTBP4,30,63,5,19.0,40611350.5
9643,LTBR,5,91,2,12.0,6383308.0
9644,LTC4S,6,92,0,5.0,179795313.5
9645,LTF,2,91,5,3.0,46460439.5
9646,LTK,3,82,13,15.0,41508762.0
9647,LTN1,7,87,4,21.0,28960550.0
9648,LTO1,4,82,12,11.0,69664246.0
9649,LTV1,1,78,19,6.0,143853575.0
9650,LUC7L,5,92,1,16.0,209216.0
9651,LUC7L2,77,18,3,7.0,139381908.0
9652,LUC7L3,4,88,6,17.0,50737892.0
9653,LUM,3,90,5,12.0,91107061.5
9654,LURAP1,5,86,7,1.0,46212295.0
9655,LURAP1L,7,60,31,9.0,12799040.0
9656,LUZP1,4,86,8,1.0,23130915.5
9657,LUZP2,1,88,9,11.0,24789804.0
9658,LUZP4,12,79,7,,
9659,LUZP6,76,21,1,7.0,135927362.0
9660,LVRN,5,92,1,5.0,115995036.5
9661,LXN,3,91,4,3.0,158659235.0
9662,LY6D,3,90,5,8.0,142785710.5
9663,LY6E,3,90,5,8.0,143020907.0
9664,LY6G5B,3,86,9,6.0,31671971.5
9665,LY6G5C,3,86,9,6.0,31680362.0
9666,LY6G6C,3,87,8,6.0,31720197.0
9667,LY6G6D,3,87,8,6.0,31716580.0
9668,LY6G6E,3,87,8,6.0,31712918.0
9669,LY6G6F,3,87,8,6.0,31708740.0
9670,LY6G6F-LY6G6D,3,87,8,6.0,31712411.0
9671,LY6H,3,91,4,8.0,143159312.5
9672,LY6K,3,90,5,8.0,142702619.0
9673,LY6L,3,91,4,8.0,143081729.0
9674,LY75,2,96,0,2.0,159854055.5
9675,LY75-CD302,2,96,0,2.0,159838280.5
9676,LY86,3,86,9,6.0,6621545.5
9677,LY9,6,91,1,1.0,160812167.5
9678,LY96,3,92,3,8.0,74010235.5
9679,LYAR,2,92,4,4.0,4278927.5
9680,LYG1,4,93,1,2.0,99294490.0
9681,LYG2,4,93,1,2.0,99248764.0
9682,LYL1,37,60,1,19.0,13101097.0
9683,LYN,2,93,3,8.0,55947002.0
9684,LYNX1,3,90,5,8.0,142774503.5
9685,LYNX1-SLURP2,3,90,5,8.0,142771279.0
9686,LYPD1,3,95,0,2.0,132657432.5
9687,LYPD2,3,90,5,8.0,142751341.0
9688,LYPD3,27,66,5,19.0,43463197.5
9689,LYPD4,28,65,5,19.0,41840885.5
9690,LYPD5,26,66,6,19.0,43806540.0
9691,LYPD6,2,96,0,2.0,149402061.5
9692,LYPD6B,2,96,0,2.0,149126684.5
9693,LYPD8,5,89,4,1.0,248747587.0
9694,LYPLA1,3,92,3,8.0,54074192.0
9695,LYPLA2,4,83,11,1.0,23793342.0
9696,LYPLAL1,5,88,5,1.0,219193367.0
9697,LYRM1,4,88,6,16.0,20912437.0
9698,LYRM2,1,81,16,6.0,89603446.5
9699,LYRM4,3,86,9,6.0,5181766.0
9700,LYRM7,5,92,1,5.0,131188186.0
9701,LYRM9,2,85,11,17.0,27886533.0
9702,LYSMD1,8,88,2,1.0,151162848.0
9703,LYSMD2,3,85,10,15.0,51737298.0
9704,LYSMD3,6,92,0,5.0,90522597.5
9705,LYSMD4,6,86,6,15.0,99724629.0
9706,LYST,5,89,4,1.0,235772340.5
9707,LYVE1,1,89,8,11.0,10584327.5
9708,LYZ,6,90,2,12.0,69351307.5
9709,LYZL1,1,23,74,10.0,29303694.5
9710,LYZL2,1,23,74,10.0,30620770.5
9711,LYZL4,2,92,4,3.0,42403846.5
9712,LYZL6,3,82,13,17.0,35939115.5
9713,LZIC,6,77,15,1.0,9932760.0
9714,LZTFL1,2,91,5,3.0,45869679.0
9715,LZTR1,3,78,17,22.0,20990650.5
9716,LZTS1,2,91,5,8.0,20275064.0
9717,LZTS2,0,18,80,10.0,101002227.0
9718,LZTS3,35,61,2,20.0,3168104.5
9719,M1AP,2,94,2,2.0,74603110.5
9720,M6PR,4,91,3,12.0,8945061.0
9721,MAATS1,2,91,5,3.0,119735062.0
9722,MAB21L1,2,70,26,13.0,35475239.0
9723,MAB21L2,2,92,4,4.0,150583422.0
9724,MAB21L3,3,90,5,1.0,116123497.5
9725,MAB21L4,1,94,3,2.0,240891468.5
9726,MACC1,70,28,0,7.0,20176029.5
9727,MACF1,4,89,5,1.0,39284246.5
9728,MACO1,4,86,8,1.0,25465533.5
9729,MACROD1,3,84,11,11.0,64082335.5
9730,MACROD2,35,61,2,20.0,15024283.0
9731,MAD1L1,69,29,0,7.0,2024518.0
9732,MAD2L1,3,91,4,4.0,120061240.5
9733,MAD2L1BP,3,87,8,6.0,43635246.0
9734,MAD2L2,6,82,10,1.0,11683065.0
9735,MADCAM1,36,61,1,19.0,497259.5
9736,MADD,1,87,10,11.0,47299596.0
9737,MAEA,3,91,4,4.0,1315017.0
9738,MAEL,6,89,3,1.0,166998898.0
9739,MAF,1,92,5,16.0,79593290.0
9740,MAF1,4,89,5,8.0,144106036.0
9741,MAFA,3,91,4,8.0,143424957.0
9742,MAFB,33,65,0,20.0,40687542.0
9743,MAFF,1,74,23,22.0,38208637.0
9744,MAFG,5,89,4,17.0,81923002.5
9745,MAFK,70,28,0,7.0,1536872.5
9746,MAG,31,62,5,19.0,35302966.0
9747,MAGEA1,11,78,9,,
9748,MAGEA10,10,80,8,,
9749,MAGEA11,11,79,8,,
9750,MAGEA12,10,79,9,,
9751,MAGEA2,10,79,9,,
9752,MAGEA2B,10,79,9,,
9753,MAGEA3,10,79,9,,
9754,MAGEA4,10,80,8,,
9755,MAGEA6,11,78,9,,
9756,MAGEA8,11,78,9,,
9757,MAGEA9,12,78,8,,
9758,MAGEA9B,11,79,8,,
9759,MAGEB1,10,81,7,,
9760,MAGEB10,11,80,7,,
9761,MAGEB16,11,80,7,,
9762,MAGEB17,11,80,7,,
9763,MAGEB18,10,81,7,,
9764,MAGEB2,10,81,7,,
9765,MAGEB3,10,81,7,,
9766,MAGEB4,10,81,7,,
9767,MAGEB5,10,81,7,,
9768,MAGEB6,10,81,7,,
9769,MAGEB6B,10,81,7,,
9770,MAGEC1,11,79,8,,
9771,MAGEC2,11,79,8,,
9772,MAGEC3,11,79,8,,
9773,MAGED1,11,81,6,,
9774,MAGED2,13,81,4,,
9775,MAGED4,11,81,6,,
9776,MAGED4B,11,81,6,,
9777,MAGEE1,11,82,5,,
9778,MAGEE2,11,82,5,,
9779,MAGEF1,6,89,3,3.0,184711214.0
9780,MAGEH1,12,82,4,,
9781,MAGEL2,3,86,9,15.0,23645708.0
9782,MAGI1,2,91,5,3.0,65696179.5
9783,MAGI2,77,21,0,7.0,78735361.0
9784,MAGI3,2,92,4,1.0,113538219.0
9785,MAGIX,12,80,6,,
9786,MAGOH,4,87,7,1.0,53232709.0
9787,MAGOHB,3,91,4,12.0,10608901.0
9788,MAGT1,12,81,5,,
9789,MAIP1,2,96,0,2.0,199981928.5
9790,MAJIN,4,83,11,11.0,64954812.5
9791,MAK,2,87,9,6.0,10800639.0
9792,MAK16,2,90,6,8.0,33493222.0
9793,MAL,3,95,0,2.0,95039834.5
9794,MAL2,4,90,4,8.0,119205353.5
9795,MALL,2,96,0,2.0,110099946.0
9796,MALRD1,1,24,73,10.0,19419601.0
9797,MALSU1,72,26,0,7.0,23305234.0
9798,MALT1,2,91,5,18.0,58712971.0
9799,MAMDC2,9,82,7,9.0,70135410.0
9800,MAMDC4,12,79,7,9.0,136855871.0
9801,MAML1,6,92,0,5.0,179755052.5
9802,MAML2,3,87,8,11.0,96159896.5
9803,MAML3,2,92,4,4.0,139935468.5
9804,MAMLD1,10,80,8,,
9805,MAMSTR,28,64,6,19.0,48716225.0
9806,MAN1A1,1,74,23,6.0,119263483.0
9807,MAN1A2,3,90,5,1.0,117448160.5
9808,MAN1B1,12,79,7,9.0,137098084.0
9809,MAN1C1,5,84,9,1.0,25701837.5
9810,MAN2A1,5,93,0,5.0,109779495.5
9811,MAN2A2,4,88,6,15.0,90912401.0
9812,MAN2B1,36,61,1,19.0,12656626.5
9813,MAN2B2,2,93,3,4.0,6599275.5
9814,MAN2C1,3,89,6,15.0,75361909.5
9815,MANBA,3,91,4,4.0,102695882.0
9816,MANBAL,32,66,0,20.0,37303449.0
9817,MANEA,1,76,21,6.0,95593493.5
9818,MANEAL,4,89,5,1.0,37797469.5
9819,MANF,2,93,3,3.0,51387344.0
9820,MANSC1,3,91,4,12.0,12338149.0
9821,MANSC4,3,92,3,12.0,27767007.0
9822,MAOA,12,79,7,,
9823,MAOB,12,79,7,,
9824,MAP10,5,88,5,1.0,232806649.5
9825,MAP1A,3,83,12,15.0,43521289.0
9826,MAP1B,5,92,1,5.0,72158399.5
9827,MAP1LC3A,32,66,0,20.0,34553599.5
9828,MAP1LC3B,2,89,7,16.0,87394366.0
9829,MAP1LC3B2,3,92,3,12.0,116562355.5
9830,MAP1LC3C,5,89,4,1.0,241997294.0
9831,MAP1S,36,60,2,19.0,17726877.5
9832,MAP2,2,95,1,2.0,209579088.0
9833,MAP2K1,3,90,5,15.0,66439564.5
9834,MAP2K2,36,61,1,19.0,4107225.0
9835,MAP2K3,2,88,8,17.0,21299952.0
9836,MAP2K4,2,85,11,17.0,12082329.5
9837,MAP2K5,3,90,5,15.0,67674910.0
9838,MAP2K6,4,89,5,17.0,69484281.0
9839,MAP2K7,35,62,1,19.0,7909160.5
9840,MAP3K1,6,92,0,5.0,56855850.5
9841,MAP3K10,30,63,5,19.0,40203500.5
9842,MAP3K11,4,83,11,11.0,65606569.0
9843,MAP3K12,3,88,7,12.0,53489866.0
9844,MAP3K13,6,88,4,3.0,185386017.5
9845,MAP3K14,4,86,8,17.0,45290074.0
9846,MAP3K15,12,80,6,,
9847,MAP3K19,2,96,0,2.0,135005976.5
9848,MAP3K2,2,95,1,2.0,127343597.5
