,index,gain,neutral,loss,chromo,location
7893,LEKR1,75,21,4,3.0,156935805.0
7894,LELP1,44,55,1,1.0,153204275.0
7895,LEMD1,35,57,8,1.0,205418666.0
7896,LEMD2,39,49,12,6.0,33780166.0
7897,LEMD3,20,70,10,12.0,65208969.0
7898,LENEP,51,48,1,1.0,154993950.5
7899,LENG1,18,54,28,19.0,54157441.0
7900,LENG8,21,47,32,19.0,54455462.0
7901,LENG9,19,49,32,19.0,54462755.0
7902,LEO1,7,52,41,15.0,51954901.5
7903,LEP,38,52,10,7.0,128249453.5
7904,LEPR,18,67,15,1.0,65531105.5
7905,LEPRE1,28,64,8,,
7906,LEPREL1,65,27,8,,
7907,LEPREL4,5,35,60,,
7908,LEPROT,18,67,15,1.0,65428297.0
7909,LEPROTL1,7,36,57,8.0,30136308.0
7910,LETM1,18,51,31,4.0,1833817.5
7911,LETM2,25,44,31,8.0,38397867.0
7912,LETMD1,12,71,17,12.0,51054193.0
7913,LEUTX,26,53,21,19.0,39781381.0
7914,LFNG,15,52,33,7.0,2520853.0
7915,LGALS1,9,35,56,22.0,37677719.0
7916,LGALS12,14,75,11,11.0,63511429.0
7917,LGALS13,26,55,19,19.0,39604987.5
7918,LGALS14,25,56,19,19.0,39706962.5
7919,LGALS16,25,56,19,19.0,39658280.0
7920,LGALS2,9,35,56,22.0,37576432.0
7921,LGALS3,9,55,36,14.0,55134766.5
7922,LGALS3BP,33,51,16,17.0,78975592.5
7923,LGALS4,28,52,20,19.0,38807308.0
7924,LGALS7B,27,54,19,19.0,38790477.0
7925,LGALS8,35,60,5,1.0,236535490.5
7926,LGALS9,3,28,69,17.0,27639679.0
7927,LGALS9B,4,25,71,17.0,20458467.0
7928,LGALS9C,32,33,35,17.0,18485841.0
7929,LGALSL,29,62,9,2.0,64457675.0
7930,LGI1,4,63,33,10.0,93782056.0
7931,LGI2,6,62,32,4.0,25014896.5
7932,LGI3,10,29,61,8.0,22151957.0
7933,LGI4,28,57,15,19.0,35133482.0
7934,LGMN,12,56,32,14.0,92726243.0
7935,LGR4,17,60,23,11.0,27419375.5
7936,LGR5,19,66,15,12.0,71513054.0
7937,LGR6,37,59,4,1.0,202256841.0
7938,LGSN,19,70,11,6.0,63297967.0
7939,LHB,10,55,35,19.0,49016535.0
7940,LHCGR,30,63,7,2.0,48721252.0
7941,LHFP,8,43,49,,
7942,LHFPL2,1,34,65,5.0,78627618.0
7943,LHFPL3,27,65,8,7.0,104617966.0
7944,LHFPL4,17,60,23,3.0,9526091.5
7945,LHFPL5,33,54,13,6.0,35821301.5
7946,LHPP,18,65,17,10.0,124539855.5
7947,LHX1,3,29,68,17.0,36940698.5
7948,LHX2,17,52,31,9.0,124017485.5
7949,LHX3,15,46,39,9.0,136200689.0
7950,LHX4,38,56,6,1.0,180254624.0
7951,LHX5,9,70,21,12.0,113467156.5
7952,LHX6,16,52,32,9.0,122216101.5
7953,LHX8,26,59,15,1.0,75144983.5
7954,LHX9,40,56,4,1.0,197923690.0
7955,LIAS,7,57,36,4.0,39472056.5
7956,LIF,11,41,48,22.0,30243606.0
7957,LIFR,31,60,9,5.0,38541511.0
7958,LIG1,3,52,45,19.0,48143024.0
7959,LIG3,4,25,71,17.0,34995127.5
7960,LIG4,17,44,39,13.0,108212903.5
7961,LILRA1,14,52,34,19.0,54597981.5
7962,LILRA2,14,52,34,19.0,54581603.5
7963,LILRA3,12,52,36,,
7964,LILRA4,12,52,36,19.0,54336173.5
7965,LILRA5,12,51,37,19.0,54310118.0
7966,LILRA6,16,46,38,19.0,54239691.5
7967,LILRB1,14,52,34,19.0,54627343.0
7968,LILRB2,11,55,34,19.0,54277502.5
7969,LILRB3,13,57,30,19.0,54219892.0
7970,LILRB4,13,53,34,19.0,54657124.0
7971,LILRB5,10,57,33,19.0,54253361.0
7972,LIM2,14,54,32,19.0,51383934.5
7973,LIMA1,12,72,16,12.0,50229667.0
7974,LIMCH1,7,62,31,4.0,41529825.5
7975,LIMD1,8,72,20,3.0,45620867.5
7976,LIMD2,20,51,29,17.0,63698530.0
7977,LIME1,57,41,2,20.0,63737693.0
7978,LIMK1,23,67,10,7.0,74102729.0
7979,LIMK2,7,39,54,22.0,31246159.5
7980,LIMS1,21,66,13,2.0,108610800.5
7981,LIMS2,17,66,17,2.0,127660083.5
7982,LIMS3L,20,68,12,,
7983,LIN28A,13,53,34,1.0,26420272.5
7984,LIN28B,16,53,31,6.0,105009974.0
7985,LIN52,5,55,40,14.0,74143015.5
7986,LIN54,3,56,41,4.0,82961449.5
7987,LIN7A,17,63,20,12.0,80865222.5
7988,LIN7B,10,56,34,19.0,49116392.0
7989,LIN7C,17,61,22,11.0,27500593.5
7990,LIN9,40,55,5,1.0,226270509.0
7991,LINC00452,11,52,37,13.0,113905909.0
7992,LINGO1,12,52,36,15.0,77716963.5
7993,LINGO2,20,56,24,9.0,28309182.0
7994,LINGO3,0,20,80,19.0,2290904.0
7995,LINGO4,43,56,1,1.0,151803209.0
7996,LIPA,20,57,23,10.0,89314063.0
7997,LIPC,10,53,37,15.0,58490206.5
7998,LIPE,11,61,28,19.0,42414451.0
7999,LIPF,22,53,25,10.0,88671627.5
8000,LIPG,9,41,50,18.0,49579942.0
8001,LIPH,62,32,6,3.0,185529425.0
8002,LIPI,14,60,26,21.0,14159852.0
8003,LIPJ,22,53,25,10.0,88596864.5
8004,LIPK,22,54,24,10.0,88738650.0
8005,LIPM,22,54,24,10.0,88811638.0
8006,LIPN,22,54,24,10.0,88769824.0
8007,LIPT1,18,74,8,2.0,99159056.0
8008,LIPT2,34,61,5,11.0,74492121.5
8009,LITAF,11,62,27,16.0,11592051.5
8010,LIX1,9,43,48,5.0,97117310.0
8011,LLGL2,36,49,15,17.0,75550144.0
8012,LLPH,19,72,9,12.0,66123652.5
8013,LMAN1,7,40,53,18.0,59343544.0
8014,LMAN1L,12,55,33,15.0,74819236.5
8015,LMAN2,28,50,22,5.0,177341617.5
8016,LMAN2L,22,72,6,2.0,96722996.5
8017,LMBR1,27,62,11,7.0,156781081.0
8018,LMBR1L,16,69,15,12.0,49103725.5
8019,LMBRD1,25,62,13,6.0,69769996.5
8020,LMBRD2,36,57,7,5.0,36125147.0
8021,LMCD1,18,62,20,3.0,8538237.5
8022,LMF2,5,25,70,22.0,50505325.5
8023,LMLN,48,35,17,3.0,198001960.0
8024,LMNA,49,50,1,1.0,156111331.0
8025,LMNB1,7,56,37,5.0,126806821.5
8026,LMNB2,0,19,81,19.0,2442298.5
8027,LMO1,3,54,43,11.0,8246512.5
8028,LMO2,13,67,20,11.0,33875326.0
8029,LMO3,44,43,13,12.0,16579483.0
8030,LMO4,27,60,13,1.0,87338901.5
8031,LMO7,11,48,41,13.0,75740152.0
8032,LMOD1,37,59,4,1.0,201921522.0
8033,LMOD2,36,54,10,7.0,123660078.0
8034,LMOD3,20,63,17,3.0,69114952.0
8035,LMTK2,23,66,11,7.0,98158250.0
8036,LMTK3,13,51,36,19.0,48499603.0
8037,LMX1A,44,53,3,1.0,165279291.0
8038,LMX1B,15,50,35,9.0,126657737.5
8039,LNP1,27,66,7,3.0,100428925.5
8040,LNPEP,9,42,49,5.0,96986453.5
8041,LNX1,10,67,23,4.0,53580353.0
8042,LNX2,6,51,43,13.0,27583221.0
8043,LOC100127983,52,37,11,,
8044,LOC100129083,12,53,35,,
8045,LOC100129216,36,58,6,,
8046,LOC100129361,45,38,17,,
8047,LOC100129924,29,63,8,,
8048,LOC100130301,46,44,10,,
8049,LOC100130348,31,64,5,,
8050,LOC100130357,35,49,16,,
8051,LOC100130370,25,56,19,,
8052,LOC100130451,38,52,10,,
8053,LOC100130480,16,55,29,,
8054,LOC100130539,14,81,5,,
8055,LOC100130705,32,58,10,,
8056,LOC100130880,37,55,8,,
8057,LOC100131094,1,28,71,,
8058,LOC100132146,10,71,19,,
8059,LOC100133267,10,42,48,,
8060,LOC100134391,19,57,24,,
8061,LOC100144595,33,64,3,,
8062,LOC100287036,6,31,63,,
8063,LOC100287177,18,55,27,,
8064,LOC100288524,11,53,36,,
8065,LOC100289187,25,63,12,,
8066,LOC100289561,30,61,9,,
8067,LOC100505478,16,52,32,,
8068,LOC100505549,6,43,51,,
8069,LOC100505679,21,46,33,,
8070,LOC100505841,8,54,38,,
8071,LOC100506115,51,47,2,,
8072,LOC100506388,6,29,65,,
8073,LOC100506422,22,50,28,,
8074,LOC100506688,33,58,9,,
8075,LOC100507003,10,54,36,,
8076,LOC100507462,7,51,42,,
8077,LOC100652758,16,61,23,,
8078,LOC100652824,21,70,9,,
8079,LOC100653515,34,50,16,,
8080,LOC100862671,23,60,17,,
8081,LOC100996485,13,57,30,,
8082,LOC100996634,16,53,31,,
8083,LOC100996758,19,73,8,,
8084,LOC147646,13,53,34,,
8085,LOC149373,44,50,6,,
8086,LOC152586,10,49,41,,
8087,LOC154872,36,54,10,,
8088,LOC158434,7,58,35,,
8089,LOC200726,26,67,7,,
8090,LOC283710,2,58,40,,
8091,LOC286238,6,59,35,,
8092,LOC339862,26,59,15,,
8093,LOC388813,16,58,26,,
8094,LOC388849,12,45,43,,
8095,LOC391322,23,33,44,,
8096,LOC401052,17,61,22,,
8097,LOC402160,13,55,32,,
8098,LOC440243,3,59,38,,
8099,LOC441155,27,61,12,,
8100,LOC643037,28,58,14,,
8101,LOC643355,26,64,10,,
8102,LOC643669,31,49,20,,
8103,LOC643802,6,41,53,,
8104,LOC646862,13,55,32,,
8105,LOC650293,10,48,42,,
8106,LOC728392,8,31,61,,
8107,LOC728637,7,57,36,,
8108,LOC728819,31,57,12,,
8109,LOC729020,6,66,28,,
8110,LOC730159,36,61,3,,
8111,LOC730183,27,55,18,,
8112,LOC81691,11,61,28,,
8113,LOH12CR1,43,42,15,,
8114,LONP1,7,31,62,19.0,5706203.0
8115,LONP2,9,50,41,16.0,48303711.0
8116,LONRF1,7,29,64,8.0,12738989.5
8117,LONRF2,21,69,10,2.0,100297188.0
8118,LOR,44,55,1,1.0,153260905.5
8119,LOX,8,54,38,5.0,122070777.5
8120,LOXHD1,12,44,44,18.0,46567096.0
8121,LOXL1,14,55,31,15.0,73939063.0
8122,LOXL2,8,30,62,8.0,23361112.5
8123,LOXL3,35,60,5,2.0,74543974.0
8124,LOXL4,4,67,29,10.0,98257942.0
8125,LPA,9,41,50,6.0,160597871.0
8126,LPAR1,18,45,37,9.0,110955860.5
8127,LPAR2,28,61,11,19.0,19626292.5
8128,LPAR3,25,60,15,1.0,84852404.0
8129,LPAR5,49,39,12,12.0,6627397.5
8130,LPAR6,10,36,54,13.0,48417135.5
8131,LPCAT1,34,56,10,5.0,1490221.0
8132,LPCAT2,7,45,48,16.0,55547869.0
8133,LPCAT3,47,41,12,12.0,6997331.0
8134,LPCAT4,5,53,42,15.0,34362914.5
8135,LPGAT1,27,63,10,1.0,211787110.0
8136,LPHN1,37,51,12,,
8137,LPHN2,29,56,15,,
8138,LPHN3,7,67,26,,
8139,LPIN1,28,60,12,2.0,11752502.0
8140,LPIN2,19,51,30,18.0,2965154.5
8141,LPIN3,45,51,4,20.0,41350751.0
8142,LPL,7,31,62,8.0,19934488.0
8143,LPO,15,53,32,17.0,58243533.0
8144,LPP,63,31,6,3.0,188521977.5
8145,LPPR1,11,54,35,,
8146,LPPR2,29,51,20,,
8147,LPPR3,2,22,76,,
8148,LPPR4,26,63,11,,
8149,LPPR5,27,62,11,,
8150,LPXN,21,69,10,11.0,58552545.5
8151,LRAT,4,48,48,4.0,154690032.5
8152,LRBA,6,48,46,4.0,150640081.0
8153,LRCH3,47,36,17,3.0,197839831.0
8154,LRCH4,38,56,6,7.0,100580070.0
8155,LRCOL1,9,67,24,12.0,132606866.0
8156,LRFN1,28,52,20,19.0,39310952.0
8157,LRFN2,32,59,9,6.0,40489477.5
8158,LRFN3,29,56,15,19.0,35940991.0
8159,LRFN4,28,67,5,11.0,66858561.0
8160,LRFN5,17,55,28,14.0,41756059.5
8161,LRG1,1,27,72,19.0,4538219.0
8162,LRGUK,33,60,7,7.0,134195945.0
8163,LRIF1,28,61,11,1.0,110955577.5
8164,LRIG1,21,65,14,3.0,66440030.0
8165,LRIG2,24,67,9,1.0,113102729.0
8166,LRIG3,20,71,9,12.0,58896335.5
8167,LRIT1,9,70,21,10.0,84236533.0
8168,LRIT2,9,70,21,10.0,84223057.5
8169,LRIT3,4,44,52,4.0,109860211.0
8170,LRMP,38,53,9,12.0,25056338.0
8171,LRP1,18,72,10,12.0,57170922.0
8172,LRP10,26,54,20,14.0,22876726.5
8173,LRP11,5,44,51,6.0,149841558.0
8174,LRP12,63,28,9,8.0,104539127.5
8175,LRP1B,30,62,8,2.0,141181219.5
8176,LRP2,36,60,4,2.0,169244821.5
8177,LRP2BP,5,39,56,4.0,185379889.0
8178,LRP3,29,56,15,19.0,33193233.5
8179,LRP4,16,74,10,11.0,46887679.5
8180,LRP5,32,62,6,11.0,68380933.0
8181,LRP5L,7,39,54,22.0,25378397.5
8182,LRP6,42,43,15,12.0,12191534.5
8183,LRP8,23,66,11,1.0,53285416.5
8184,LRPAP1,15,53,32,4.0,3518029.0
8185,LRPPRC,26,63,11,2.0,43941106.5
8186,LRR1,18,57,25,14.0,49606716.5
8187,LRRC1,35,56,9,6.0,53859311.0
8188,LRRC10,19,70,11,12.0,69609735.5
8189,LRRC10B,17,74,9,11.0,61509883.5
8190,LRRC14,68,26,6,8.0,144521582.0
8191,LRRC14B,36,51,13,5.0,193914.5
8192,LRRC15,56,28,16,3.0,194362495.0
8193,LRRC16A,38,52,10,,
8194,LRRC16B,21,58,21,,
8195,LRRC17,25,66,9,7.0,102929055.5
8196,LRRC18,20,75,5,10.0,48911857.5
8197,LRRC19,18,56,26,9.0,26999404.0
8198,LRRC2,10,71,19,3.0,46547742.0
8199,LRRC20,15,72,13,10.0,70340810.0
8200,LRRC23,51,38,11,12.0,6893905.0
8201,LRRC24,68,26,6,8.0,144524710.5
8202,LRRC25,39,52,9,19.0,18394379.5
8203,LRRC26,19,47,34,9.0,137169404.5
8204,LRRC27,18,64,18,10.0,132356831.0
8205,LRRC28,24,55,21,15.0,99321045.5
8206,LRRC29,3,35,62,16.0,67217093.5
8207,LRRC3,15,51,34,21.0,44458853.0
8208,LRRC30,15,55,30,18.0,7231586.0
8209,LRRC31,80,19,1,3.0,169854553.5
8210,LRRC32,38,55,7,11.0,76664135.5
8211,LRRC34,81,18,1,3.0,169802994.5
8212,LRRC36,3,34,63,16.0,67356001.0
8213,LRRC37A3,17,53,30,17.0,64886896.0
8214,LRRC37B,3,27,70,17.0,32030688.0
8215,LRRC38,14,58,28,1.0,13494488.0
8216,LRRC39,17,70,13,1.0,100163361.0
8217,LRRC3B,12,69,19,3.0,26670171.5
8218,LRRC3C,9,33,58,17.0,39943104.0
8219,LRRC4,41,50,9,7.0,128029589.0
8220,LRRC40,15,69,16,1.0,70175192.0
8221,LRRC41,31,61,8,1.0,46282402.0
8222,LRRC42,21,68,11,1.0,53957126.5
8223,LRRC43,11,68,21,12.0,122185604.5
8224,LRRC45,39,45,16,17.0,82027228.0
8225,LRRC46,4,52,44,17.0,47834676.5
8226,LRRC47,22,51,27,1.0,3787528.5
8227,LRRC48,3,26,71,,
8228,LRRC49,13,59,28,15.0,70953448.0
8229,LRRC4B,10,49,41,19.0,50542663.5
8230,LRRC4C,15,71,14,11.0,40786988.0
8231,LRRC52,40,57,3,1.0,165553984.0
8232,LRRC55,20,71,9,11.0,57186732.0
8233,LRRC56,7,52,41,11.0,546219.5
8234,LRRC57,3,49,48,15.0,42543311.0
8235,LRRC58,37,54,9,3.0,120336931.5
8236,LRRC59,15,51,34,17.0,50386291.0
8237,LRRC6,70,24,6,8.0,132623004.0
8238,LRRC61,39,52,9,7.0,150330709.5
8239,LRRC69,50,39,11,8.0,91160534.0
8240,LRRC7,19,65,16,1.0,69860103.0
8241,LRRC70,1,44,55,5.0,62580132.5
8242,LRRC71,37,62,1,1.0,156926863.0
8243,LRRC72,19,56,25,7.0,16554196.5
8244,LRRC73,29,58,13,6.0,43508827.5
8245,LRRC8A,14,51,35,9.0,128900075.5
8246,LRRC8B,32,57,11,1.0,89561350.0
8247,LRRC8D,31,58,11,1.0,89878812.5
8248,LRRC8E,27,37,36,19.0,7895263.0
8249,LRRCC1,38,46,16,8.0,85126647.5
8250,LRRD1,21,67,12,7.0,92160587.0
8251,LRRFIP1,21,56,23,2.0,237720634.5
8252,LRRFIP2,14,65,21,3.0,37118157.5
8253,LRRIQ1,15,64,21,12.0,85150385.5
8254,LRRIQ3,26,59,15,1.0,74112101.0
8255,LRRIQ4,80,19,1,3.0,169829848.5
8256,LRRK1,23,54,23,15.0,100998792.0
8257,LRRN1,12,64,24,3.0,3824632.5
8258,LRRN2,34,61,5,1.0,204651454.0
8259,LRRN3,29,63,8,7.0,111108230.0
8260,LRRN4,35,52,13,20.0,6047303.0
8261,LRRN4CL,42,52,6,11.0,62687968.0
8262,LRRTM1,34,60,6,2.0,80296551.5
8263,LRRTM2,8,54,38,5.0,138872144.5
8264,LRRTM3,13,74,13,10.0,67013793.5
8265,LRRTM4,36,58,6,2.0,77170519.0
8266,LRSAM1,15,53,32,9.0,127477493.5
8267,LRTM1,13,62,25,3.0,54942659.5
8268,LRTM2,48,41,11,12.0,1828510.0
8269,LRTOMT,39,58,3,11.0,72095556.5
8270,LRWD1,34,57,9,7.0,102469062.0
8271,LSAMP,49,42,9,3.0,116470876.0
8272,LSG1,55,29,16,3.0,194656627.0
8273,LSM1,23,43,34,8.0,38170032.5
8274,LSM10,32,56,12,1.0,36394573.0
8275,LSM11,16,57,27,5.0,157752210.5
8276,LSM12,3,45,52,17.0,44050973.5
8277,LSM14A,24,61,15,19.0,34201009.5
8278,LSM14B,52,45,3,20.0,62128917.5
8279,LSM3,15,66,19,3.0,14189969.5
8280,LSM4,43,48,9,19.0,18314752.0
8281,LSM5,20,63,17,7.0,32490310.5
8282,LSM6,9,47,44,4.0,146187851.5
8283,LSM7,0,20,80,19.0,2325065.5
8284,LSMD1,9,35,56,,
8285,LSMEM1,30,62,8,7.0,112485957.5
8286,LSMEM2,26,60,14,3.0,50283600.5
8287,LSP1,2,51,47,11.0,1872618.5
8288,LSR,28,57,15,19.0,35258147.0
8289,LSS,14,52,34,21.0,46208482.5
8290,LTA4H,7,67,26,12.0,96022136.5
8291,LTB4R,25,54,21,14.0,24314743.0
8292,LTB4R2,25,55,20,14.0,24308893.5
8293,LTBP2,5,55,40,14.0,74555280.5
8294,LTBP3,37,60,3,11.0,65548867.5
8295,LTBR,49,39,12,12.0,6383308.0
8296,LTC4S,27,50,23,5.0,179795313.5
8297,LTF,10,69,21,3.0,46460439.5
8298,LTK,2,46,52,15.0,41508762.0
8299,LTN1,9,55,36,21.0,28960550.0
8300,LTV1,10,44,46,6.0,143853575.0
8301,LUC7L,17,45,38,16.0,209216.0
8302,LUC7L2,35,57,8,7.0,139381908.0
8303,LUC7L3,13,55,32,17.0,50737892.0
8304,LUM,16,63,21,12.0,91107061.5
8305,LURAP1,31,60,9,1.0,46212295.0
8306,LURAP1L,26,54,20,9.0,12799040.0
8307,LUZP1,13,55,32,1.0,23130915.5
8308,LUZP2,14,59,27,11.0,24789804.0
8309,LXN,73,24,3,3.0,158659235.0
8310,LY6D,64,30,6,8.0,142785710.5
8311,LY6E,66,29,5,8.0,143020907.0
8312,LY6H,66,29,5,8.0,143159312.5
8313,LY6K,64,33,3,8.0,142702619.0
8314,LY75,37,60,3,2.0,159854055.5
8315,LY75-CD302,37,60,3,2.0,159838280.5
8316,LY86,40,44,16,6.0,6621545.5
8317,LY9,43,55,2,1.0,160812167.5
8318,LY96,46,44,10,8.0,74010235.5
8319,LYG1,17,75,8,2.0,99294490.0
8320,LYG2,17,75,8,2.0,99248764.0
8321,LYL1,41,45,14,19.0,13101097.0
8322,LYN,48,45,7,8.0,55947002.0
8323,LYNX1,65,32,3,8.0,142774503.5
8324,LYPD1,19,69,12,2.0,132657432.5
8325,LYPD2,65,32,3,8.0,142751341.0
8326,LYPD3,20,52,28,19.0,43463197.5
8327,LYPD4,10,61,29,19.0,41840885.5
8328,LYPD5,15,54,31,19.0,43806540.0
8329,LYPD6,35,59,6,2.0,149402061.5
8330,LYPD6B,34,60,6,2.0,149126684.5
8331,LYPLA1,49,45,6,8.0,54074192.0
8332,LYPLA2,16,54,30,1.0,23793342.0
8333,LYRM1,12,60,28,16.0,20912437.0
8334,LYRM2,17,58,25,6.0,89603446.5
8335,LYRM4,42,43,15,6.0,5181766.0
8336,LYRM5,37,51,12,,
8337,LYRM7,8,57,35,5.0,131188186.0
8338,LYRM9,2,30,68,17.0,27886533.0
8339,LYSMD1,48,51,1,1.0,151162848.0
8340,LYSMD2,6,52,42,15.0,51737298.0
8341,LYSMD3,5,37,58,5.0,90522597.5
8342,LYSMD4,24,55,21,15.0,99724629.0
8343,LYST,37,58,5,1.0,235772340.5
8344,LYVE1,5,55,40,11.0,10584327.5
8345,LYZ,20,70,10,12.0,69351307.5
8346,LYZL1,19,73,8,10.0,29303694.5
8347,LYZL2,19,74,7,10.0,30620770.5
8348,LYZL4,9,70,21,3.0,42403846.5
8349,LYZL6,3,26,71,17.0,35939115.5
8350,LZIC,22,53,25,1.0,9932760.0
8351,LZTFL1,9,72,19,3.0,45869679.0
8352,LZTR1,12,44,44,22.0,20990650.5
8353,LZTS1,7,30,63,8.0,20275064.0
8354,LZTS2,7,65,28,10.0,101002227.0
8355,LZTS3,38,48,14,20.0,3168104.5
8356,M1AP,28,66,6,2.0,74603110.5
8357,M6PR,44,41,15,12.0,8945061.0
8358,MAB21L1,6,46,48,13.0,35475239.0
8359,MAB21L2,5,49,46,4.0,150583422.0
8360,MAB21L3,32,59,9,1.0,116123497.5
8361,MACC1,19,60,21,7.0,20176029.5
8362,MACF1,27,63,10,1.0,39284246.5
8363,MACROD1,31,63,6,11.0,64082335.5
8364,MACROD2,35,54,11,20.0,15024283.0
8365,MAD1L1,15,52,33,7.0,2024518.0
8366,MAD2L1,8,46,46,4.0,120061240.5
8367,MAD2L1BP,33,54,13,6.0,43635246.0
8368,MAD2L2,22,52,26,1.0,11683065.0
8369,MADCAM1,1,17,82,19.0,497259.5
8370,MADD,18,72,10,11.0,47299596.0
8371,MAEA,17,50,33,4.0,1315017.0
8372,MAEL,42,54,4,1.0,166998898.0
8373,MAF,5,28,67,16.0,79593290.0
8374,MAF1,69,25,6,8.0,144106036.0
8375,MAFA,68,27,5,8.0,143424957.0
8376,MAFB,36,57,7,20.0,40687542.0
8377,MAFF,5,35,60,22.0,38208637.0
8378,MAFG,39,44,17,17.0,81923002.5
8379,MAFK,16,50,34,7.0,1536872.5
8380,MAG,26,59,15,19.0,35302966.0
8381,MAGEF1,64,31,5,3.0,184711214.0
8382,MAGEL2,3,55,42,15.0,23645708.0
8383,MAGI1,23,63,14,3.0,65696179.5
8384,MAGI2,18,69,13,7.0,78735361.0
8385,MAGI3,23,68,9,1.0,113538219.0
8386,MAGOH,22,67,11,1.0,53232709.0
8387,MAGOHB,46,39,15,12.0,10608901.0
8388,MAK,35,46,19,6.0,10800639.0
8389,MAK16,8,40,52,8.0,33493222.0
8390,MAL,28,67,5,2.0,95039834.5
8391,MAL2,66,27,7,8.0,119205353.5
8392,MALL,19,68,13,2.0,110099946.0
8393,MALSU1,18,56,26,7.0,23305234.0
8394,MALT1,6,42,52,18.0,58712971.0
8395,MAMDC2,8,59,33,9.0,70135410.0
8396,MAMDC4,23,44,33,9.0,136855871.0
8397,MAML1,28,49,23,5.0,179755052.5
8398,MAML2,35,52,13,11.0,96159896.5
8399,MAML3,9,49,42,4.0,139935468.5
8400,MAMSTR,13,56,31,19.0,48716225.0
8401,MAN1A1,14,47,39,6.0,119263483.0
8402,MAN1A2,34,56,10,1.0,117448160.5
8403,MAN1B1,20,47,33,9.0,137098084.0
8404,MAN1C1,15,51,34,1.0,25701837.5
8405,MAN2A1,10,49,41,5.0,109779495.5
8406,MAN2A2,24,50,26,15.0,90912401.0
8407,MAN2B1,29,51,20,19.0,12656626.5
8408,MAN2B2,10,54,36,4.0,6599275.5
8409,MAN2C1,9,56,35,15.0,75361909.5
8410,MANBA,4,47,49,4.0,102695882.0
8411,MANBAL,35,57,8,20.0,37303449.0
8412,MANEA,22,56,22,6.0,95593493.5
8413,MANEAL,28,62,10,1.0,37797469.5
8414,MANF,12,61,27,3.0,51387344.0
8415,MANSC1,43,42,15,12.0,12338149.0
8416,MANSC4,39,52,9,12.0,27767007.0
8417,MAP10,44,51,5,1.0,232806649.5
8418,MAP1A,4,53,43,15.0,43521289.0
8419,MAP1B,2,41,57,5.0,72158399.5
8420,MAP1LC3A,47,50,3,20.0,34553599.5
8421,MAP1LC3B,6,29,65,16.0,87394366.0
8422,MAP1LC3B2,10,70,20,12.0,116562355.5
8423,MAP1LC3C,35,59,6,1.0,241997294.0
8424,MAP1S,34,56,10,19.0,17726877.5
8425,MAP2,31,60,9,2.0,209579088.0
8426,MAP2K1,8,65,27,15.0,66439564.5
8427,MAP2K2,1,22,77,19.0,4107225.0
8428,MAP2K3,2,27,71,17.0,21299952.0
8429,MAP2K4,3,19,78,17.0,12082329.5
8430,MAP2K5,12,61,27,15.0,67674910.0
8431,MAP2K6,21,55,24,17.0,69484281.0
8432,MAP2K7,26,38,36,19.0,7909160.5
8433,MAP3K1,3,46,51,5.0,56855850.5
8434,MAP3K10,24,56,20,19.0,40203500.5
8435,MAP3K11,36,61,3,11.0,65606569.0
8436,MAP3K12,18,71,11,12.0,53489866.0
8437,MAP3K13,61,33,6,3.0,185386017.5
8438,MAP3K19,15,73,12,2.0,135005976.5
8439,MAP3K2,16,68,16,2.0,127343597.5
8440,MAP3K3,20,51,29,17.0,63659359.0
8441,MAP3K5,8,51,41,6.0,136674761.5
8442,MAP3K6,19,49,32,1.0,27360514.0
8443,MAP3K7,22,59,19,6.0,90550322.5
8444,MAP3K7CL,10,53,37,21.0,29126680.0
8445,MAP3K8,19,74,7,10.0,30447927.0
8446,MAP3K9,4,58,38,14.0,70766030.0
8447,MAP4,10,67,23,3.0,47969981.0
8448,MAP4K1,28,53,19,19.0,38603261.5
8449,MAP4K2,35,60,5,11.0,64794079.5
8450,MAP4K3,32,58,10,2.0,39343283.5
8451,MAP4K4,23,64,13,2.0,101795769.5
8452,MAP6,35,58,7,11.0,75628019.0
8453,MAP6D1,63,32,5,3.0,183820735.0
8454,MAP7,8,51,41,6.0,136446550.0
8455,MAP7D1,33,54,13,1.0,36168214.0
8456,MAP9,4,49,47,4.0,155359814.0
8457,MAPK1,9,44,47,22.0,21811090.0
8458,MAPK10,2,54,44,4.0,86292316.0
8459,MAPK11,6,23,71,22.0,50267240.0
8460,MAPK12,4,25,71,22.0,50253583.0
8461,MAPK13,35,52,13,6.0,36136166.5
8462,MAPK14,35,52,13,6.0,36069456.5
8463,MAPK15,68,27,5,8.0,143719399.0
8464,MAPK1IP1L,9,55,36,14.0,55060920.5
8465,MAPK3,33,48,19,16.0,30118805.5
8466,MAPK4,8,40,52,18.0,50645956.5
8467,MAPK6,6,53,41,15.0,52009740.5
8468,MAPK7,4,26,70,17.0,19380632.5
8469,MAPK8,19,76,5,10.0,48372999.5
8470,MAPK8IP1,20,71,9,11.0,45896058.0
8471,MAPK8IP3,14,53,33,16.0,1738250.0
8472,MAPK9,20,54,26,5.0,180262621.0
8473,MAPKAP1,16,52,32,9.0,125572313.5
8474,MAPKAPK2,41,52,7,1.0,206709613.5
8475,MAPKAPK3,9,69,22,3.0,50630405.5
8476,MAPKAPK5,9,66,25,12.0,111872225.0
8477,MAPKBP1,2,51,47,15.0,41801144.5
8478,MAPRE1,43,54,3,20.0,32835179.5
8479,MAPRE2,24,43,33,18.0,35060199.0
