Name	variable	value	cancer	type	omics
CSGALNACT1	luad_rvalue_transcriptomics	0.34908021414282686	luad	rvalue	transcriptomics
CSMD1	luad_rvalue_transcriptomics	0.13912982160735865	luad	rvalue	transcriptomics
CTSB	luad_rvalue_transcriptomics	0.16294863744232202	luad	rvalue	transcriptomics
DCTN6	luad_rvalue_transcriptomics	0.7218415390802972	luad	rvalue	transcriptomics
DEFA3	luad_rvalue_transcriptomics	0.09568221514282126	luad	rvalue	transcriptomics
DEFA4	luad_rvalue_transcriptomics	0.38212747744661224	luad	rvalue	transcriptomics
DEFB1	luad_rvalue_transcriptomics	0.2576311565418461	luad	rvalue	transcriptomics
DEFB134	luad_rvalue_transcriptomics	0.12320356409496151	luad	rvalue	transcriptomics
DEFB135	luad_rvalue_transcriptomics	0.008547821610819788	luad	rvalue	transcriptomics
DEFB4A	luad_rvalue_transcriptomics	0.17353728158752363	luad	rvalue	transcriptomics
DLC1	luad_rvalue_transcriptomics	0.21260020087916223	luad	rvalue	transcriptomics
DLGAP2	luad_rvalue_transcriptomics	0.21953994305164376	luad	rvalue	transcriptomics
DMTN	luad_rvalue_transcriptomics	0.5974580542658161	luad	rvalue	transcriptomics
DMTN	luad_rvalue_transcriptomics	0.5974580542658161	luad	rvalue	transcriptomics
DMTN	luad_rvalue_transcriptomics	0.5974580542658161	luad	rvalue	transcriptomics
DMTN	luad_rvalue_transcriptomics	0.5974580542658161	luad	rvalue	transcriptomics
DMTN	luad_rvalue_transcriptomics	0.5974580542658161	luad	rvalue	transcriptomics
DMTN	luad_rvalue_transcriptomics	0.5974580542658161	luad	rvalue	transcriptomics
DMTN	luad_rvalue_transcriptomics	0.5974580542658161	luad	rvalue	transcriptomics
DMTN	luad_rvalue_transcriptomics	0.5974580542658161	luad	rvalue	transcriptomics
DOCK5	luad_rvalue_transcriptomics	0.6702312776695418	luad	rvalue	transcriptomics
DOK2	luad_rvalue_transcriptomics	-0.05234729795934609	luad	rvalue	transcriptomics
DPYSL2	luad_rvalue_transcriptomics	0.3131817435195884	luad	rvalue	transcriptomics
DPYSL2	luad_rvalue_transcriptomics	0.3131817435195884	luad	rvalue	transcriptomics
DUSP26	luad_rvalue_transcriptomics	0.23113183324142705	luad	rvalue	transcriptomics
DUSP4	luad_rvalue_transcriptomics	0.4340087203852444	luad	rvalue	transcriptomics
EBF2	luad_rvalue_transcriptomics	0.2184267920950244	luad	rvalue	transcriptomics
EGR3	luad_rvalue_transcriptomics	0.3559817368582666	luad	rvalue	transcriptomics
ELP3	luad_rvalue_transcriptomics	0.7217408858897735	luad	rvalue	transcriptomics
ELP3	luad_rvalue_transcriptomics	0.7217408858897735	luad	rvalue	transcriptomics
ENTPD4	luad_rvalue_transcriptomics	0.8208921596803014	luad	rvalue	transcriptomics
EPHX2	luad_rvalue_transcriptomics	0.39392734663155743	luad	rvalue	transcriptomics
EPHX2	luad_rvalue_transcriptomics	0.39392734663155743	luad	rvalue	transcriptomics
ERI1	luad_rvalue_transcriptomics	0.6205803917170503	luad	rvalue	transcriptomics
ERICH1	luad_rvalue_transcriptomics	0.7290723027330854	luad	rvalue	transcriptomics
ESCO2	luad_rvalue_transcriptomics	0.2982764612730357	luad	rvalue	transcriptomics
EXTL3	luad_rvalue_transcriptomics	0.5526973516704659	luad	rvalue	transcriptomics
FAM160B2	luad_rvalue_transcriptomics	0.6268942723332643	luad	rvalue	transcriptomics
FAM167A	luad_rvalue_transcriptomics	0.5185180329868518	luad	rvalue	transcriptomics
FAM86B1	luad_rvalue_transcriptomics	0.32165604112845353	luad	rvalue	transcriptomics
FAM86B2	luad_rvalue_transcriptomics	0.22356929487192595	luad	rvalue	transcriptomics
FBXO16	luad_rvalue_transcriptomics	0.6191304685724641	luad	rvalue	transcriptomics
FBXO25	luad_rvalue_transcriptomics	0.6978592969330418	luad	rvalue	transcriptomics
FDFT1	luad_rvalue_transcriptomics	0.5438543691969315	luad	rvalue	transcriptomics
FGF17	luad_rvalue_transcriptomics	0.39165022621014994	luad	rvalue	transcriptomics
FGF20	luad_rvalue_transcriptomics	0.1652121395157836	luad	rvalue	transcriptomics
FGL1	luad_rvalue_transcriptomics	0.22860946007342453	luad	rvalue	transcriptomics
FUT10	luad_rvalue_transcriptomics	0.7110975463147224	luad	rvalue	transcriptomics
FZD3	luad_rvalue_transcriptomics	0.47936804171717207	luad	rvalue	transcriptomics
GATA4	luad_rvalue_transcriptomics	0.18837115137761817	luad	rvalue	transcriptomics
GFRA2	luad_rvalue_transcriptomics	0.06543697762747086	luad	rvalue	transcriptomics
GNRH1	luad_rvalue_transcriptomics	0.6591894169672446	luad	rvalue	transcriptomics
GSR	luad_rvalue_transcriptomics	0.45161363478730443	luad	rvalue	transcriptomics
GTF2E2	luad_rvalue_transcriptomics	0.7514945201783214	luad	rvalue	transcriptomics
HMBOX1	luad_rvalue_transcriptomics	0.7946101510795665	luad	rvalue	transcriptomics
HR	luad_rvalue_transcriptomics	0.11714599969849915	luad	rvalue	transcriptomics
INTS10	luad_rvalue_transcriptomics	0.8284133898556707	luad	rvalue	transcriptomics
INTS9	luad_rvalue_transcriptomics	0.7707779689008094	luad	rvalue	transcriptomics
KBTBD11	luad_rvalue_transcriptomics	0.3802074332511314	luad	rvalue	transcriptomics
KCNU1	luad_rvalue_transcriptomics	0.37790666881869484	luad	rvalue	transcriptomics
KCTD9	luad_rvalue_transcriptomics	0.774025954939163	luad	rvalue	transcriptomics
KIF13B	luad_rvalue_transcriptomics	0.6026361208754042	luad	rvalue	transcriptomics
LEPROTL1	luad_rvalue_transcriptomics	0.6763034818665487	luad	rvalue	transcriptomics
LGI3	luad_rvalue_transcriptomics	0.18171247106097516	luad	rvalue	transcriptomics
LONRF1	luad_rvalue_transcriptomics	0.6702587118250705	luad	rvalue	transcriptomics
LOXL2	luad_rvalue_transcriptomics	0.11709837758496017	luad	rvalue	transcriptomics
LPL	luad_rvalue_transcriptomics	0.1550519443459247	luad	rvalue	transcriptomics
LZTS1	luad_rvalue_transcriptomics	0.07035740977558541	luad	rvalue	transcriptomics
MAK16	luad_rvalue_transcriptomics	0.8497768459850209	luad	rvalue	transcriptomics
MBOAT4	luad_rvalue_transcriptomics	0.17403850973316282	luad	rvalue	transcriptomics
MCPH1	luad_rvalue_transcriptomics	0.8490622815523936	luad	rvalue	transcriptomics
MFHAS1	luad_rvalue_transcriptomics	0.5699750990357837	luad	rvalue	transcriptomics
MICU3	luad_rvalue_transcriptomics	0.40824534208828006	luad	rvalue	transcriptomics
MSR1	luad_rvalue_transcriptomics	-0.1435462045650653	luad	rvalue	transcriptomics
MSRA	luad_rvalue_transcriptomics	0.5910654665368829	luad	rvalue	transcriptomics
MTMR7	luad_rvalue_transcriptomics	0.3580157480372693	luad	rvalue	transcriptomics
MTMR9	luad_rvalue_transcriptomics	0.807139096906509	luad	rvalue	transcriptomics
MTUS1	luad_rvalue_transcriptomics	0.544062033861065	luad	rvalue	transcriptomics
MTUS1	luad_rvalue_transcriptomics	0.544062033861065	luad	rvalue	transcriptomics
MYOM2	luad_rvalue_transcriptomics	0.14348732243997953	luad	rvalue	transcriptomics
NAT1	luad_rvalue_transcriptomics	0.33357719003603686	luad	rvalue	transcriptomics
NAT2	luad_rvalue_transcriptomics	0.1400355438633461	luad	rvalue	transcriptomics
NEFL	luad_rvalue_transcriptomics	-0.03748408649839039	luad	rvalue	transcriptomics
NEFM	luad_rvalue_transcriptomics	0.13437718845503366	luad	rvalue	transcriptomics
NEIL2	luad_rvalue_transcriptomics	0.5758461688732589	luad	rvalue	transcriptomics
NKX3-1	luad_rvalue_transcriptomics	0.33642807092421007	luad	rvalue	transcriptomics
NPM2	luad_rvalue_transcriptomics	0.4694558489507208	luad	rvalue	transcriptomics
NRG1	luad_rvalue_transcriptomics	0.2096371460924541	luad	rvalue	transcriptomics
NUDT18	luad_rvalue_transcriptomics	0.48186050813231635	luad	rvalue	transcriptomics
NUGGC	luad_rvalue_transcriptomics	0.21926924387782654	luad	rvalue	transcriptomics
PBK	luad_rvalue_transcriptomics	0.3041827659180672	luad	rvalue	transcriptomics
PCM1	luad_rvalue_transcriptomics	0.6661193638809932	luad	rvalue	transcriptomics
PCM1	luad_rvalue_transcriptomics	0.6661193638809932	luad	rvalue	transcriptomics
PDGFRL	luad_rvalue_transcriptomics	0.2681544804474261	luad	rvalue	transcriptomics
PDLIM2	luad_rvalue_transcriptomics	0.14342362549485482	luad	rvalue	transcriptomics
PEBP4	luad_rvalue_transcriptomics	0.1658124401075485	luad	rvalue	transcriptomics
PHYHIP	luad_rvalue_transcriptomics	0.2878747835256509	luad	rvalue	transcriptomics
PINX1	luad_rvalue_transcriptomics	0.6431990212036323	luad	rvalue	transcriptomics
PIWIL2	luad_rvalue_transcriptomics	0.25129430397350194	luad	rvalue	transcriptomics
PNMA2	luad_rvalue_transcriptomics	0.28616094701540934	luad	rvalue	transcriptomics
PNOC	luad_rvalue_transcriptomics	0.3058957278652767	luad	rvalue	transcriptomics
POLR3D	luad_rvalue_transcriptomics	0.7805486608365821	luad	rvalue	transcriptomics
PPP1R3B	luad_rvalue_transcriptomics	0.5189733586494287	luad	rvalue	transcriptomics
PPP2CB	luad_rvalue_transcriptomics	0.6531531185570919	luad	rvalue	transcriptomics
PPP2R2A	luad_rvalue_transcriptomics	0.7448238976906638	luad	rvalue	transcriptomics
PPP3CC	luad_rvalue_transcriptomics	0.6091039876486349	luad	rvalue	transcriptomics
PRAG1	luad_rvalue_transcriptomics	0.3876116442026694	luad	rvalue	transcriptomics
PRSS51	luad_rvalue_transcriptomics	0.39184749516586037	luad	rvalue	transcriptomics
PRSS55	luad_rvalue_transcriptomics	0.2208854108306219	luad	rvalue	transcriptomics
PSD3	luad_rvalue_transcriptomics	0.5309382005761325	luad	rvalue	transcriptomics
PTK2B	luad_rvalue_transcriptomics	0.5243949886035086	luad	rvalue	transcriptomics
PTK2B	luad_rvalue_transcriptomics	0.5243949886035086	luad	rvalue	transcriptomics
PURG	luad_rvalue_transcriptomics	-0.07154846759398963	luad	rvalue	transcriptomics
PURG	luad_rvalue_transcriptomics	-0.07154846759398963	luad	rvalue	transcriptomics
R3HCC1	luad_rvalue_transcriptomics	0.783233553556266	luad	rvalue	transcriptomics
RBPMS	luad_rvalue_transcriptomics	0.4517549622924558	luad	rvalue	transcriptomics
REEP4	luad_rvalue_transcriptomics	0.6176501933335854	luad	rvalue	transcriptomics
REEP4	luad_rvalue_transcriptomics	0.6176501933335854	luad	rvalue	transcriptomics
REEP4	luad_rvalue_transcriptomics	0.6176501933335854	luad	rvalue	transcriptomics
REEP4	luad_rvalue_transcriptomics	0.6176501933335854	luad	rvalue	transcriptomics
RHOBTB2	luad_rvalue_transcriptomics	0.4135756435634579	luad	rvalue	transcriptomics
RNF122	luad_rvalue_transcriptomics	0.4892953155926934	luad	rvalue	transcriptomics
RP1L1	luad_rvalue_transcriptomics	0.35229183859996793	luad	rvalue	transcriptomics
SARAF	luad_rvalue_transcriptomics	0.6689585196222138	luad	rvalue	transcriptomics
SCARA3	luad_rvalue_transcriptomics	0.21942528527922917	luad	rvalue	transcriptomics
SCARA5	luad_rvalue_transcriptomics	0.11396146962034415	luad	rvalue	transcriptomics
SFTPC	luad_rvalue_transcriptomics	0.1322915867696475	luad	rvalue	transcriptomics
SFTPC	luad_rvalue_transcriptomics	0.1322915867696475	luad	rvalue	transcriptomics
SFTPC	luad_rvalue_transcriptomics	0.1322915867696475	luad	rvalue	transcriptomics
SFTPC	luad_rvalue_transcriptomics	0.1322915867696475	luad	rvalue	transcriptomics
SH2D4A	luad_rvalue_transcriptomics	0.45237343218756576	luad	rvalue	transcriptomics
SLC18A1	luad_rvalue_transcriptomics	0.26878314145322235	luad	rvalue	transcriptomics
SLC25A37	luad_rvalue_transcriptomics	0.4867856744014267	luad	rvalue	transcriptomics
SLC35G5	luad_rvalue_transcriptomics	0.41024219207099694	luad	rvalue	transcriptomics
SLC39A14	luad_rvalue_transcriptomics	0.4136585352926658	luad	rvalue	transcriptomics
SLC7A2	luad_rvalue_transcriptomics	0.34958173348616717	luad	rvalue	transcriptomics
SMIM18	luad_rvalue_transcriptomics	0.6150163587387905	luad	rvalue	transcriptomics
SORBS3	luad_rvalue_transcriptomics	0.4365305840738182	luad	rvalue	transcriptomics
SOX7	luad_rvalue_transcriptomics	0.21366712764651957	luad	rvalue	transcriptomics
STC1	luad_rvalue_transcriptomics	0.18791500247384313	luad	rvalue	transcriptomics
STMN4	luad_rvalue_transcriptomics	0.21140923870984515	luad	rvalue	transcriptomics
TDRP	luad_rvalue_transcriptomics	0.42420247806306144	luad	rvalue	transcriptomics
TEX15	luad_rvalue_transcriptomics	-0.01194487762082555	luad	rvalue	transcriptomics
TNFRSF10A	luad_rvalue_transcriptomics	0.6836280510638895	luad	rvalue	transcriptomics
TNFRSF10B	luad_rvalue_transcriptomics	0.7237348186872952	luad	rvalue	transcriptomics
TNFRSF10C	luad_rvalue_transcriptomics	0.3987321650852058	luad	rvalue	transcriptomics
TNFRSF10D	luad_rvalue_transcriptomics	0.6413439802755283	luad	rvalue	transcriptomics
TNKS	luad_rvalue_transcriptomics	0.7870258426509836	luad	rvalue	transcriptomics
TRIM35	luad_rvalue_transcriptomics	0.7534828679760175	luad	rvalue	transcriptomics
TTI2	luad_rvalue_transcriptomics	0.5589869937566261	luad	rvalue	transcriptomics
TUSC3	luad_rvalue_transcriptomics	0.4137598040795072	luad	rvalue	transcriptomics
UBXN8	luad_rvalue_transcriptomics	0.5410173949201601	luad	rvalue	transcriptomics
UNC5D	luad_rvalue_transcriptomics	0.29581524124269487	luad	rvalue	transcriptomics
USP17L1	luad_rvalue_transcriptomics	0.17812227890332366	luad	rvalue	transcriptomics
USP17L2	luad_rvalue_transcriptomics	0.2132983139638055	luad	rvalue	transcriptomics
USP17L4	luad_rvalue_transcriptomics	0.13136828281506657	luad	rvalue	transcriptomics
USP17L7	luad_rvalue_transcriptomics	0.2533779634493262	luad	rvalue	transcriptomics
VPS37A	luad_rvalue_transcriptomics	0.6472591128933015	luad	rvalue	transcriptomics
WRN	luad_rvalue_transcriptomics	0.7776228874073279	luad	rvalue	transcriptomics
XKR5	luad_rvalue_transcriptomics	0.24883140951487626	luad	rvalue	transcriptomics
XKR6	luad_rvalue_transcriptomics	0.2669306518223522	luad	rvalue	transcriptomics
XPO7	luad_rvalue_transcriptomics	0.81144617846059	luad	rvalue	transcriptomics
ZDHHC2	luad_rvalue_transcriptomics	0.5655839824847053	luad	rvalue	transcriptomics
ZNF395	luad_rvalue_transcriptomics	0.6383399083105608	luad	rvalue	transcriptomics
ZNF596	luad_rvalue_transcriptomics	0.5448967839702161	luad	rvalue	transcriptomics
ADAM28	ovarian_pvalue_transcriptomics	0.009135736983782925	ovarian	pvalue	transcriptomics
ADAM7	ovarian_pvalue_transcriptomics	0.41951491930644885	ovarian	pvalue	transcriptomics
ADAMDEC1	ovarian_pvalue_transcriptomics	0.39852292104444137	ovarian	pvalue	transcriptomics
ADRA1A	ovarian_pvalue_transcriptomics	0.8319262086060277	ovarian	pvalue	transcriptomics
AGPAT5	ovarian_pvalue_transcriptomics	1.6186490026821324e-10	ovarian	pvalue	transcriptomics
ANGPT2	ovarian_pvalue_transcriptomics	0.3565525571034963	ovarian	pvalue	transcriptomics
ARHGEF10	ovarian_pvalue_transcriptomics	1.0087263190717184e-05	ovarian	pvalue	transcriptomics
ASAH1	ovarian_pvalue_transcriptomics	3.897319497125889e-13	ovarian	pvalue	transcriptomics
ATP6V1B2	ovarian_pvalue_transcriptomics	1.6703214958744706e-10	ovarian	pvalue	transcriptomics
BIN3	ovarian_pvalue_transcriptomics	1.715448167925369e-11	ovarian	pvalue	transcriptomics
BLK	ovarian_pvalue_transcriptomics	0.4075483225667074	ovarian	pvalue	transcriptomics
BMP1	ovarian_pvalue_transcriptomics	0.01219418437839226	ovarian	pvalue	transcriptomics
BNIP3L	ovarian_pvalue_transcriptomics	1.8906034586185527e-14	ovarian	pvalue	transcriptomics
CCDC25	ovarian_pvalue_transcriptomics	2.5979286953400874e-10	ovarian	pvalue	transcriptomics
CCDC25	ovarian_pvalue_transcriptomics	2.5979286953400874e-10	ovarian	pvalue	transcriptomics
CHRNA2	ovarian_pvalue_transcriptomics	0.3262830600994085	ovarian	pvalue	transcriptomics
CLDN23	ovarian_pvalue_transcriptomics	8.584683572608399e-05	ovarian	pvalue	transcriptomics
CLN8	ovarian_pvalue_transcriptomics	0.0014804443412162038	ovarian	pvalue	transcriptomics
CLU	ovarian_pvalue_transcriptomics	0.10301436010908947	ovarian	pvalue	transcriptomics
CNOT7	ovarian_pvalue_transcriptomics	1.323599712931867e-18	ovarian	pvalue	transcriptomics
CSGALNACT1	ovarian_pvalue_transcriptomics	0.9658335558510888	ovarian	pvalue	transcriptomics
CSMD1	ovarian_pvalue_transcriptomics	0.8319262086060277	ovarian	pvalue	transcriptomics
CTSB	ovarian_pvalue_transcriptomics	0.0004388289495143655	ovarian	pvalue	transcriptomics
DCTN6	ovarian_pvalue_transcriptomics	1.6710414648764817e-09	ovarian	pvalue	transcriptomics
DEFA4	ovarian_pvalue_transcriptomics	0.3059778497886227	ovarian	pvalue	transcriptomics
DEFA5	ovarian_pvalue_transcriptomics	0.022698873069028378	ovarian	pvalue	transcriptomics
DEFA6	ovarian_pvalue_transcriptomics	0.047875135542121874	ovarian	pvalue	transcriptomics
DEFB1	ovarian_pvalue_transcriptomics	0.047875135542121874	ovarian	pvalue	transcriptomics
DEFB103B	ovarian_pvalue_transcriptomics	0.5587262575746903	ovarian	pvalue	transcriptomics
DEFB104A	ovarian_pvalue_transcriptomics	0.48400245934024916	ovarian	pvalue	transcriptomics
DEFB105B	ovarian_pvalue_transcriptomics	0.6551061277753534	ovarian	pvalue	transcriptomics
DEFB107A	ovarian_pvalue_transcriptomics	0.38008861047486214	ovarian	pvalue	transcriptomics
DEFB134	ovarian_pvalue_transcriptomics	0.10484375672107339	ovarian	pvalue	transcriptomics
DEFB135	ovarian_pvalue_transcriptomics	0.5287577676785701	ovarian	pvalue	transcriptomics
DEFB4B	ovarian_pvalue_transcriptomics	0.5803632955058378	ovarian	pvalue	transcriptomics
DLC1	ovarian_pvalue_transcriptomics	0.005068471985574937	ovarian	pvalue	transcriptomics
DLGAP2	ovarian_pvalue_transcriptomics	0.3059778497886227	ovarian	pvalue	transcriptomics
DMTN	ovarian_pvalue_transcriptomics	2.2399569775871867e-08	ovarian	pvalue	transcriptomics
DMTN	ovarian_pvalue_transcriptomics	2.2399569775871867e-08	ovarian	pvalue	transcriptomics
DMTN	ovarian_pvalue_transcriptomics	2.2399569775871867e-08	ovarian	pvalue	transcriptomics
DMTN	ovarian_pvalue_transcriptomics	2.2399569775871867e-08	ovarian	pvalue	transcriptomics
DMTN	ovarian_pvalue_transcriptomics	2.2399569775871867e-08	ovarian	pvalue	transcriptomics
DMTN	ovarian_pvalue_transcriptomics	2.2399569775871867e-08	ovarian	pvalue	transcriptomics
DMTN	ovarian_pvalue_transcriptomics	2.2399569775871867e-08	ovarian	pvalue	transcriptomics
DMTN	ovarian_pvalue_transcriptomics	2.2399569775871867e-08	ovarian	pvalue	transcriptomics
DOCK5	ovarian_pvalue_transcriptomics	1.850844654334607e-05	ovarian	pvalue	transcriptomics
DOK2	ovarian_pvalue_transcriptomics	0.7264075171145347	ovarian	pvalue	transcriptomics
DPYSL2	ovarian_pvalue_transcriptomics	1.6266627570767807e-05	ovarian	pvalue	transcriptomics
DPYSL2	ovarian_pvalue_transcriptomics	1.6266627570767807e-05	ovarian	pvalue	transcriptomics
DUSP26	ovarian_pvalue_transcriptomics	0.2880543247399965	ovarian	pvalue	transcriptomics
DUSP4	ovarian_pvalue_transcriptomics	0.019228821985989467	ovarian	pvalue	transcriptomics
EBF2	ovarian_pvalue_transcriptomics	0.036063117457753764	ovarian	pvalue	transcriptomics
EGR3	ovarian_pvalue_transcriptomics	0.08193595410848764	ovarian	pvalue	transcriptomics
ELP3	ovarian_pvalue_transcriptomics	8.381724704901883e-07	ovarian	pvalue	transcriptomics
ELP3	ovarian_pvalue_transcriptomics	8.381724704901883e-07	ovarian	pvalue	transcriptomics
EPHX2	ovarian_pvalue_transcriptomics	2.1974781059500022e-05	ovarian	pvalue	transcriptomics
EPHX2	ovarian_pvalue_transcriptomics	2.1974781059500022e-05	ovarian	pvalue	transcriptomics
ERI1	ovarian_pvalue_transcriptomics	1.2087853078251624e-16	ovarian	pvalue	transcriptomics
ERICH1	ovarian_pvalue_transcriptomics	2.8910400798218973e-12	ovarian	pvalue	transcriptomics
ESCO2	ovarian_pvalue_transcriptomics	3.1865428341829643e-09	ovarian	pvalue	transcriptomics
EXTL3	ovarian_pvalue_transcriptomics	4.525713518732691e-11	ovarian	pvalue	transcriptomics
FAM160B2	ovarian_pvalue_transcriptomics	8.162742887341323e-09	ovarian	pvalue	transcriptomics
FAM167A	ovarian_pvalue_transcriptomics	0.003561509936761126	ovarian	pvalue	transcriptomics
FAM86B1	ovarian_pvalue_transcriptomics	0.0003075127325088308	ovarian	pvalue	transcriptomics
FAM86B2	ovarian_pvalue_transcriptomics	0.2548516581759613	ovarian	pvalue	transcriptomics
FBXO16	ovarian_pvalue_transcriptomics	0.00021148961231433282	ovarian	pvalue	transcriptomics
FBXO25	ovarian_pvalue_transcriptomics	2.143604064440544e-07	ovarian	pvalue	transcriptomics
FDFT1	ovarian_pvalue_transcriptomics	0.06247478704458855	ovarian	pvalue	transcriptomics
FGF17	ovarian_pvalue_transcriptomics	0.31593497805424964	ovarian	pvalue	transcriptomics
FGF20	ovarian_pvalue_transcriptomics	0.0562017444081721	ovarian	pvalue	transcriptomics
FGL1	ovarian_pvalue_transcriptomics	0.45963863791700754	ovarian	pvalue	transcriptomics
FUT10	ovarian_pvalue_transcriptomics	2.255857919252368e-09	ovarian	pvalue	transcriptomics
FZD3	ovarian_pvalue_transcriptomics	6.775593563465854e-08	ovarian	pvalue	transcriptomics
GATA4	ovarian_pvalue_transcriptomics	0.4425597574953345	ovarian	pvalue	transcriptomics
GFRA2	ovarian_pvalue_transcriptomics	0.3059778497886227	ovarian	pvalue	transcriptomics
GNRH1	ovarian_pvalue_transcriptomics	0.21936127864955562	ovarian	pvalue	transcriptomics
GSR	ovarian_pvalue_transcriptomics	5.494814765155242e-08	ovarian	pvalue	transcriptomics
GTF2E2	ovarian_pvalue_transcriptomics	7.506276167221426e-07	ovarian	pvalue	transcriptomics
HMBOX1	ovarian_pvalue_transcriptomics	8.07616902484385e-08	ovarian	pvalue	transcriptomics
HR	ovarian_pvalue_transcriptomics	0.023244977601866595	ovarian	pvalue	transcriptomics
INTS10	ovarian_pvalue_transcriptomics	6.038254249507048e-20	ovarian	pvalue	transcriptomics
INTS9	ovarian_pvalue_transcriptomics	1.414382876269717e-09	ovarian	pvalue	transcriptomics
KBTBD11	ovarian_pvalue_transcriptomics	0.012220160024109621	ovarian	pvalue	transcriptomics
KCNU1	ovarian_pvalue_transcriptomics	0.02327152338210524	ovarian	pvalue	transcriptomics
KCTD9	ovarian_pvalue_transcriptomics	0.0030971014638773156	ovarian	pvalue	transcriptomics
KIF13B	ovarian_pvalue_transcriptomics	6.474804299513533e-07	ovarian	pvalue	transcriptomics
LEPROTL1	ovarian_pvalue_transcriptomics	4.674920802318917e-13	ovarian	pvalue	transcriptomics
LGI3	ovarian_pvalue_transcriptomics	0.01355877658485875	ovarian	pvalue	transcriptomics
LONRF1	ovarian_pvalue_transcriptomics	1.013536699197688e-08	ovarian	pvalue	transcriptomics
LPL	ovarian_pvalue_transcriptomics	0.17206375769456003	ovarian	pvalue	transcriptomics
LZTS1	ovarian_pvalue_transcriptomics	0.08140276696025864	ovarian	pvalue	transcriptomics
MAK16	ovarian_pvalue_transcriptomics	6.038254249507048e-20	ovarian	pvalue	transcriptomics
MBOAT4	ovarian_pvalue_transcriptomics	0.0938714630874346	ovarian	pvalue	transcriptomics
MCPH1	ovarian_pvalue_transcriptomics	2.630973059471932e-15	ovarian	pvalue	transcriptomics
MFHAS1	ovarian_pvalue_transcriptomics	4.515892879572671e-08	ovarian	pvalue	transcriptomics
MICU3	ovarian_pvalue_transcriptomics	1.0542913544644625e-05	ovarian	pvalue	transcriptomics
MSR1	ovarian_pvalue_transcriptomics	0.1217463580448851	ovarian	pvalue	transcriptomics
MSRA	ovarian_pvalue_transcriptomics	3.719226562841798e-08	ovarian	pvalue	transcriptomics
MTMR7	ovarian_pvalue_transcriptomics	0.02163598110374679	ovarian	pvalue	transcriptomics
MTMR9	ovarian_pvalue_transcriptomics	2.95602915317498e-12	ovarian	pvalue	transcriptomics
MTUS1	ovarian_pvalue_transcriptomics	5.6388488445520876e-05	ovarian	pvalue	transcriptomics
MTUS1	ovarian_pvalue_transcriptomics	5.6388488445520876e-05	ovarian	pvalue	transcriptomics
MYOM2	ovarian_pvalue_transcriptomics	0.10474041848277721	ovarian	pvalue	transcriptomics
NAT1	ovarian_pvalue_transcriptomics	1.7216220860921754e-05	ovarian	pvalue	transcriptomics
NAT2	ovarian_pvalue_transcriptomics	0.16251416167985627	ovarian	pvalue	transcriptomics
NEFL	ovarian_pvalue_transcriptomics	0.36759098156449393	ovarian	pvalue	transcriptomics
NEFM	ovarian_pvalue_transcriptomics	0.3565525571034963	ovarian	pvalue	transcriptomics
NEIL2	ovarian_pvalue_transcriptomics	0.3565525571034963	ovarian	pvalue	transcriptomics
NKX2-6	ovarian_pvalue_transcriptomics	0.10662530400427513	ovarian	pvalue	transcriptomics
NKX3-1	ovarian_pvalue_transcriptomics	0.078609446948288	ovarian	pvalue	transcriptomics
NPM2	ovarian_pvalue_transcriptomics	0.021471548203615028	ovarian	pvalue	transcriptomics
NRG1	ovarian_pvalue_transcriptomics	0.39843636532814475	ovarian	pvalue	transcriptomics
NUDT18	ovarian_pvalue_transcriptomics	1.635173437060457e-06	ovarian	pvalue	transcriptomics
NUGGC	ovarian_pvalue_transcriptomics	0.46435201269082277	ovarian	pvalue	transcriptomics
PDGFRL	ovarian_pvalue_transcriptomics	0.3059778497886227	ovarian	pvalue	transcriptomics
PEBP4	ovarian_pvalue_transcriptomics	0.239027580949516	ovarian	pvalue	transcriptomics
PHYHIP	ovarian_pvalue_transcriptomics	0.012945589520314615	ovarian	pvalue	transcriptomics
PINX1	ovarian_pvalue_transcriptomics	0.03847331246311297	ovarian	pvalue	transcriptomics
PIWIL2	ovarian_pvalue_transcriptomics	0.3360886223326153	ovarian	pvalue	transcriptomics
PNMA2	ovarian_pvalue_transcriptomics	0.01355877658485875	ovarian	pvalue	transcriptomics
PNOC	ovarian_pvalue_transcriptomics	0.19444852977995675	ovarian	pvalue	transcriptomics
POLR3D	ovarian_pvalue_transcriptomics	5.7483576273114e-17	ovarian	pvalue	transcriptomics
PPP1R3B	ovarian_pvalue_transcriptomics	8.737181874472865e-08	ovarian	pvalue	transcriptomics
PPP2CB	ovarian_pvalue_transcriptomics	1.6177722784497522e-10	ovarian	pvalue	transcriptomics
PPP2R2A	ovarian_pvalue_transcriptomics	6.854944673061837e-15	ovarian	pvalue	transcriptomics
PPP3CC	ovarian_pvalue_transcriptomics	2.1752860080512356e-05	ovarian	pvalue	transcriptomics
PRSS55	ovarian_pvalue_transcriptomics	0.8319262086060277	ovarian	pvalue	transcriptomics
PSD3	ovarian_pvalue_transcriptomics	6.849995903582998e-05	ovarian	pvalue	transcriptomics
PTK2B	ovarian_pvalue_transcriptomics	4.237351284756498e-05	ovarian	pvalue	transcriptomics
PTK2B	ovarian_pvalue_transcriptomics	4.237351284756498e-05	ovarian	pvalue	transcriptomics
R3HCC1	ovarian_pvalue_transcriptomics	2.5351926374255644e-17	ovarian	pvalue	transcriptomics
